,sent_raw
1144,"'Ah, it was worth waiting for!--sometimes.' 'What was he doing? exploring or what?' I asked. 'Oh yes, of course;' he had discovered lots of villages, a lake too--he did not know exactly in what direction; it was dangerous to inquire too much--but mostly his expeditions had been for ivory. 'But he had no goods to trade with by that time,' I objected. 'There's a good lot of cartridges left even yet,' he answered, looking away. 'To speak plainly, he raided the country,' I said. He nodded. 'Not alone, surely!' He muttered something about the villages round that lake. 'Kurtz got the tribe to follow him, did he?' I suggested. He fidgeted a little. 'They adored him,' he said. The tone of these words was so extraordinary that I looked at him searchingly. It was curious to see his mingled eagerness and reluctance to speak of Kurtz. The man filled his life, occupied his thoughts, swayed his emotions. 'What can you expect?' he burst out; 'he came to them with thunder and lightning, you know--and they had never seen anything like it--and very terrible. He could be very terrible. You can't judge Mr. Kurtz as you would an ordinary man. No, no, no! Now--just to give you an idea--I don't mind telling you, he wanted to shoot me too one day--but I don't judge him.' 'Shoot you!'"
1145,I cried.
1146,"'What for?' 'Well, I had a small lot of ivory the chief of that village near my house gave me. You see I used to shoot game for them. Well, he wanted it, and wouldn't hear reason. He declared he would shoot me unless I gave him the ivory and then cleared out of the country, because he could do so, and had a fancy for it, and there was nothing on earth to prevent him killing whom he jolly well pleased. And it was true too. I gave him the ivory. What did I care! But I didn't clear out. No, no. I couldn't leave him. I had to be careful, of course, till we got friendly again for a time. He had his second illness then. Afterwards I had to keep out of the way; but I didn't mind. He was living for the most part in those villages on the lake. When he came down to the river, sometimes he would take to me, and sometimes it was better for me to be careful. This man suffered too much. He hated all this, and somehow he couldn't get away. When I had a chance I begged him to try and leave while there was time; I offered to go back with him. And he would say yes, and then he would remain; go off on another ivory hunt; disappear for weeks; forget himself amongst these people--forget himself--you know.' 'Why! he's mad,' I said."
1147,He protested indignantly.
1148,Mr. Kurtz couldn't be mad.
1149,"If I had heard him talk, only two days ago, I wouldn't dare hint at such a thing."
1150,". . . I had taken up my binoculars while we talked and was looking at the shore, sweeping the limit of the forest at each side and at the back of the house."
1151,"The consciousness of there being people in that bush, so silent, so quiet--as silent and quiet as the ruined house on the hill--made me uneasy."
1152,"There was no sign on the face of nature of this amazing tale that was not so much told as suggested to me in desolate exclamations, completed by shrugs, in interrupted phrases, in hints ending in deep sighs."
1153,"The woods were unmoved, like a mask--heavy, like the closed door of a prison--they looked with their air of hidden knowledge, of patient expectation, of unapproachable silence."
1154,"The Russian was explaining to me that it was only lately that Mr. Kurtz had come down to the river, bringing along with him all the fighting men of that lake tribe."
1155,"He had been absent for several months--getting himself adored, I suppose--and had come down unexpectedly, with the intention to all appearance of making a raid either across the river or down stream."
1156,Evidently the appetite for more ivory had got the better of the--what shall I say?--less material aspirations.
1157,However he had got much worse suddenly.
1158,"'I heard he was lying helpless, and so I came up--took my chance,' said the Russian."
1159,"'Oh, he is bad, very bad.'"
1160,I directed my glass to the house.
1161,"There were no signs of life, but there was the ruined roof, the long mud wall peeping above the grass, with three little square window-holes, no two of the same size; all this brought within reach of my hand, as it were."
1162,"And then I made a brusque movement, and one of the remaining posts of that vanished fence leaped up in the field of my glass."
1163,"You remember I told you I had been struck at the distance by certain attempts at ornamentation, rather remarkable in the ruinous aspect of the place."
1164,"Now I had suddenly a nearer view, and its first result was to make me throw my head back as if before a blow."
1165,"Then I went carefully from post to post with my glass, and I saw my mistake."
1166,"These round knobs were not ornamental but symbolic; they were expressive and puzzling, striking and disturbing--food for thought and also for the vultures if there had been any looking down from the sky; but at all events for such ants as were industrious enough to ascend the pole. They would have been even more impressive, those heads on the stakes, if their faces had not been turned to the house. Only one, the first I had made out, was facing my way. I was not so shocked as you may think. The start back I had given was really nothing but a movement of surprise. I had expected to see a knob of wood there, you know. I returned deliberately to the first I had seen--and there it was, black, dried, sunken, with closed eyelids,--a head that seemed to sleep at the top of that pole, and, with the shrunken dry lips showing a narrow white line of the teeth, was smiling too, smiling continuously at some endless and jocose dream of that eternal slumber."
1167,"""I am not disclosing any trade secrets."
1168,In fact the manager said afterwards that Mr. Kurtz's methods had ruined the district.
1169,"I have no opinion on that point, but I want you clearly to understand that there was nothing exactly profitable in these heads being there."
1170,"They only showed that Mr. Kurtz lacked restraint in the gratification of his various lusts, that there was something wanting in him--some small matter which, when the pressing need arose, could not be found under his magnificent eloquence. Whether he knew of this deficiency himself I can't say. I think the knowledge came to him at last--only at the very last."
