,sent_clean
1092,he rattled away at such a rate he quite overwhelmed me 
1093,he seemed to be trying to make up for lots of silence  and actually hinted  laughing  that such was the case 
1094, do not you talk with mr  kurtz  
1095,i said 
1096, you do not talk with that man  you listen to him   he exclaimed with severe exaltation   but now   
1097,he waved his arm  and in the twinkling of an eye was in the uttermost depths of despondency 
1098,in a moment he came up again with a jump  possessed himself of both my hands  shook them continuously  while he gabbled   brother sailor       honor       pleasure       delight       introduce myself       russian       son of an arch priest       government of tambov       what  tobacco  english tobacco  the excellent english tobacco  now  that is brotherly  smoke  where is a sailor that does not smoke  
1099, the pipe soothed him  and gradually i made out he had run away from school  had gone to sea in a russian ship  ran away again  served some time in english ships  was now reconciled with the arch priest 
1100,he made a point of that 
1101, but when one is young one must see things  gather experience  ideas  enlarge the mind    here  
1102,i interrupted 
1103, you can never tell  here i have met mr  kurtz   he said  youthfully solemn and reproachful 
1104,i held my tongue after that 
1105,it appears he had persuaded a dutch trading house on the coast to fit him out with stores and goods  and had started for the interior with a light heart  and no more idea of what would happen to him than a baby 
1106,he had been wandering about that river for nearly two years alone  cut off from everybody and everything 
1107, i am not so young as i look  i am twenty five   he said 
1108, at first old van shuyten would tell me to go to the devil   he narrated with keen enjoyment   but i stuck to him  and talked and talked  till at last he got afraid i would talk the hind leg off his favorite dog  so he gave me some cheap things and a few guns  and told me he hoped he would never see my face again  good old dutchman  van shuyten  I have sent him one small lot of ivory a year ago  so that he cannot call me a little thief when i get back  i hope he got it  and for the rest i do not care  i had some wood stacked for you  that was my old house  did you see  
1109, i gave him towson own book  he made as though he would kiss me  but restrained himself   the only book i had left  and i thought i had lost it   he said  looking at it ecstatically   owno many accidents happen to a man going about alone  you know  canoes get upset sometimes  and sometimes you have got to clear out so quick when the people get angry   he thumbed the pages   you made notes in russian   i asked  he nodded   i thought they were written in cipher   i said  he laughed  then became serious   i had lots of trouble to keep these people off   he said   did they want to kill you   i asked   oh no   he cried  and checked himself   why did they attack us   i pursued  he hesitated  then said shamefacedly   they do not want him to go    do not they   i said  curiously  he nodded a nod full of mystery and wisdom   i tell you   he cried   this man has enlarged my mind   he opened his arms wide  staring at me with his little blue eyes that were perfectly round  
