,sent_raw
1880,"Heavy, ugly, commonplace, without kindness or grace, she know the meaning of life!"
1881,"""You are taking Elizabeth to the Stores?"""
1882,Mrs. Dalloway said.
1883,Miss Kilman said she was.
1884,They stood there.
1885,Miss Kilman was not going to make herself agreeable.
1886,She had always earned her living.
1887,Her knowledge of modern history was thorough in the extreme.
1888,"She did out of her meagre income set aside so much for causes she believed in; whereas this woman did nothing, believed nothing; brought up her daughter--but here was Elizabeth, rather out of breath, the beautiful girl."
1889,So they were going to the Stores.
1890,"Odd it was, as Miss Kilman stood there (and stand she did, with the power and taciturnity of some prehistoric monster armoured for primeval warfare), how, second by second, the idea of her diminished, how hatred (which was for ideas, not people) crumbled, how she lost her malignity, her size, became second by second merely Miss Kilman, in a mackintosh, whom Heaven knows Clarissa would have liked to help."
1891,"At this dwindling of the monster, Clarissa laughed."
1892,"Saying good-bye, she laughed."
1893,"Off they went together, Miss Kilman and Elizabeth, downstairs."
1894,"With a sudden impulse, with a violent anguish, for this woman was taking her daughter from her, Clarissa leant over the bannisters and cried out, ""Remember the party! Remember our party tonight!"""
1895,But Elizabeth had already opened the front door; there was a van passing; she did not answer.
1896,"Love and religion! thought Clarissa, going back into the drawing-room, tingling all over."
1897,"How detestable, how detestable they are!"
1898,"For now that the body of Miss Kilman was not before her, it overwhelmed her--the idea. The cruelest things in the world, she thought, seeing them clumsy, hot, domineering, hypocritical, eavesdropping, jealous, infinitely cruel and unscrupulous, dressed in a mackintosh coat, on the landing; love and religion. Had she ever tried to convert any one herself? Did she not wish everybody merely to be themselves? And she watched out of the window the old lady opposite climbing upstairs. Let her climb upstairs if she wanted to; let her stop; then let her, as Clarissa had often seen her, gain her bedroom, part her curtains, and disappear again into the background. Somehow one respected that--that old woman looking out of the window, quite unconscious that she was being watched."
1899,"There was something solemn in it--but love and religion would destroy that, whatever it was, the privacy of the soul."
1900,The odious Kilman would destroy it.
1901,Yet it was a sight that made her want to cry.
1902,Love destroyed too.
1903,"Everything that was fine, everything that was true went."
1904,Take Peter Walsh now.
1905,"There was a man, charming, clever, with ideas about everything."
1906,"If you wanted to know about Pope, say, or Addison, or just to talk nonsense, what people were like, what things meant, Peter knew better than any one."
1907,It was Peter who had helped her; Peter who had lent her books.
1908,"But look at the women he loved--vulgar, trivial, commonplace. Think of Peter in love--he came to see her after all these years, and what did he talk about?"
1909,Himself.
1910,Horrible passion! she thought.
1911,"Degrading passion! she thought, thinking of Kilman and her Elizabeth walking to the Army and Navy Stores."
1912,Big Ben struck the half-hour.
1913,"How extraordinary it was, strange, yes, touching, to see the old lady (they had been neighbours ever so many years) move away from the window, as if she were attached to that sound, that string."
1914,"Gigantic as it was, it had something to do with her."
1915,"Down, down, into the midst of ordinary things the finger fell making the moment solemn."
1916,"She was forced, so Clarissa imagined, by that sound, to move, to go--but where?"
1917,"Clarissa tried to follow her as she turned and disappeared, and could still just see her white cap moving at the back of the bedroom."
1918,She was still there moving about at the other end of the room.
1919,Why creeds and prayers and mackintoshes?
1920,"when, thought Clarissa, that's the miracle, that's the mystery; that old lady, she meant, whom she could see going from chest of drawers to dressing-table."
1921,She could still see her.
1922,"And the supreme mystery which Kilman might say she had solved, or Peter might say he had solved, but Clarissa didn't believe either of them had the ghost of an idea of solving, was simply this: here was one room; there another."
1923,"Did religion solve that, or love?"
1924,"Love--but here the other clock, the clock which always struck two minutes after Big Ben, came shuffling in with its lap full of odds and ends, which it dumped down as if Big Ben were all very well with his majesty laying down the law, so solemn, so just, but she must remember all sorts of little things besides--Mrs."
1925,"Marsham, Ellie Henderson, glasses for ices--all sorts of little things came flooding and lapping and dancing in on the wake of that solemn stroke which lay flat like a bar of gold on the sea."
1926,"Mrs. Marsham, Ellie Henderson, glasses for ices."
1927,She must telephone now at once.
1928,"Volubly, troublously, the late clock sounded, coming in on the wake of Big Ben, with its lap full of trifles."
1929,"Beaten up, broken up by the assault of carriages, the brutality of vans, the eager advance of myriads of angular men, of flaunting women, the domes and spires of offices and hospitals, the last relics of this lap full of odds and ends seemed to break, like the spray of an exhausted wave, upon the body of Miss Kilman standing still in the street for a moment to mutter ""It is the flesh."""
1930,It was the flesh that she must control.
1931,Clarissa Dalloway had insulted her.
1932,That she expected.
1933,But she had not triumphed; she had not mastered the flesh.
1934,"Ugly, clumsy, Clarissa Dalloway had laughed at her for being that; and had revived the fleshly desires, for she minded looking as she did beside Clarissa."
