,sent_no,sent_raw,baseline_sentimentr_stdscaler_roll10,baseline_syuzhet_stdscaler_roll10,baseline_bing_stdscaler_roll10,baseline_sentiword_stdscaler_roll10,baseline_senticnet_stdscaler_roll10,baseline_nrc_stdscaler_roll10,baseline_afinn_stdscaler_roll10,baseline_vader_stdscaler_roll10,baseline_textblob_stdscaler_roll10,baseline_flair_stdscaler_roll10,baseline_pattern_stdscaler_roll10,baseline_stanza_stdscaler_roll10,sentimentr_jockers_rinker_stdscaler_roll10,sentimentr_jockers_stdscaler_roll10,sentimentr_huliu_stdscaler_roll10,sentimentr_senticnet_stdscaler_roll10,sentimentr_sentiword_stdscaler_roll10,sentimentr_nrc_stdscaler_roll10,sentimentr_lmcd_stdscaler_roll10,syuzhetr_syuzhet_stdscaler_roll10,syuzhetr_bing_stdscaler_roll10,syuzhetr_afinn_stdscaler_roll10,syuzhetr_nrc_stdscaler_roll10,transformer_roberta15lg_stdscaler_roll10,transformer_nlptown_stdscaler_roll10,transformer_yelp_stdscaler_roll10,transformer_hinglish_stdscaler_roll10,transformer_imdb2way_stdscaler_roll10,transformer_huggingface_stdscaler_roll10,transformer_t5imdb50k_stdscaler_roll10,transformer_robertaxml8lang_stdscaler_roll10
2009,2009,But it was rather stuffy in here.,-0.16201408719177063,-0.0665130104608251,-0.11988756864007843,-0.21003708087532338,-0.22659407894346248,-0.11964496913906887,-0.10358717680162437,-0.15151411785864694,-0.0642225275474361,0.04682956586629218,-0.02830860662765221,-0.07994851970654662,-2.1564911421820128,-0.7808675309347354,-1.1425683543535115,-1.911182542517933,-1.6680129468609264,-0.928604592297042,-1.8194306296751666,-0.8535415977542913,-1.370311568132517,-1.4005769979921818,-1.2761254403871585,-1.6295000035566374,-0.015538536128551595,-0.4855547295345283,-0.20596839012110552,-0.09870523728161142,0.13098525966425797,-0.6352733736475266,-0.12831401453745891
2010,2010,"""Are you going to the party to-night?""",-0.16160355208725216,-0.06608619774054737,-0.12259223062228562,-0.21694298113877206,-0.2290787479578346,-0.11993731489072207,-0.10481829786810729,-0.1469888588469648,-0.06941851994064252,0.046829911029216034,-0.02864654509300636,-0.08174356279011757,-2.163643473550684,-0.7890249085657157,-1.1819684681241953,-1.924288623129925,-1.7753459423352342,-0.9783635423125276,-1.8194306296751666,-0.8475037428940854,-1.4002296690403795,-1.4144897416478,-1.2761254403871585,-1.4815444727319143,0.007631186645715548,-0.4993006606207173,-0.09996890632003716,0.009788323114739325,0.1303541907617082,-0.6352733736475266,-0.12291667725148418
2011,2011,Miss Kilman said.,-0.16447729781888162,-0.06907388678249142,-0.12493704729099546,-0.2220167037813058,-0.23217861146374594,-0.12454610680881113,-0.10727627982562957,-0.1550824515894459,-0.07547210331136846,0.046738788017319205,-0.028828479122470805,-0.08301732302359276,-2.2904478777700428,-0.933647879338534,-1.3452681452168236,-1.969391293461367,-1.9300503274938583,-1.0524953859242998,-1.8636744926464912,-0.889768726915528,-1.4301477699482419,-1.4562279726146545,-1.3323264610479348,-1.4815008822338855,-0.0682526551993461,-0.504422607115173,-0.20872372341486892,-0.10103578825190401,0.13040417883637523,-0.6352733736475266,-0.11595016505379063
2012,2012,Elizabeth supposed she was going; her mother wanted her to go.,-0.16174039712209165,-0.06622846864730662,-0.12217026356776241,-0.22046639964053158,-0.2340819316382169,-0.11999766894239071,-0.1057014483754168,-0.1479923372496206,-0.07079739170841899,0.05192969322912382,-0.028512552882590147,-0.08556764902572028,-2.216790905582997,-0.8848468315625467,-1.2774689049276622,-1.9869283844199528,-1.902517247368338,-0.9830664017361318,-1.7808003507663408,-0.8495163611808207,-1.4002296690403795,-1.4423152289590364,-1.2761254403871585,-1.3329797019011371,-0.04020063615787379,-0.5626173918934712,-0.15501193050213533,-0.07905403269656497,0.23044762638766103,-0.6352733736475266,-0.03938396970394454
2013,2013,"She must not let parties absorb her, Miss Kilman said, fingering the last two inches of a chocolate clair.",-0.1540770751710798,-0.061106716003974,-0.11195634173419633,-0.20989614413525298,-0.22447972117642465,-0.12004893963144625,-0.09936252991929896,-0.14071009891517786,-0.06958667503427379,0.05734944145944206,-0.02847530209315483,-0.08399844778225751,-2.1041161763521217,-0.8045410525269074,-1.1356649883853818,-1.888159147759387,-1.7630677466889602,-0.9881951528444102,-1.7351054855770551,-0.7770621028583475,-1.28055726540893,-1.344926023369709,-1.2761254403871585,-1.1841571180595303,-0.01682911637730969,-0.4784534529683624,-0.1434366910720325,-0.07416840713127801,0.33239237072539574,-0.5142207173803287,0.0883810453674107
2014,2014,"She did not much like parties, Elizabeth said.",-0.15366654006656133,-0.060679903283696275,-0.11017699746233359,-0.2057995828905406,-0.22820672469798278,-0.12187517170420419,-0.09819040130094446,-0.13235787771840404,-0.07372329033760318,0.05805357382409938,-0.02866533548692829,-0.0916051298536253,-2.106490734430549,-0.8072492837250976,-1.1005807038936795,-1.90257185173432,-1.742730616897998,-1.000595012076326,-1.7351054855770551,-0.7710242479981412,-1.2506391645010677,-1.3171005360584724,-1.3042259507175467,-1.3317019156938523,0.007788894046573303,-0.4515950196425955,-0.13902441309321492,-0.07928277718992857,0.34487830027324173,-0.5142207173803287,0.1663985909069664
2015,2015,"Miss Kilman opened her mouth, slightly projected her chin, and swallowed down the last inches of the chocolate clair, then wiped her fingers, and washed the tea round in her cup.",-0.15366654006656133,-0.05925719421610388,-0.11017699746233359,-0.2057995828905406,-0.2306874118709857,-0.1243117994023067,-0.09630706153258509,-0.1340360069175435,-0.06948578197809503,0.05200493874652348,-0.02844651060807082,-0.09170695925079629,-2.106490734430549,-0.8072492837250976,-1.1005807038936795,-1.9404108044600092,-1.742730616897998,-1.053014141396071,-1.7351054855770551,-0.7508980651307875,-1.2506391645010677,-1.303187792402854,-1.3042259507175467,-1.184086675281227,-0.07395153948179631,-0.4589807979983867,-0.14566707465045217,-0.09547567452137141,0.24417598314469371,-0.5747470455139276,0.16813918687089352
2016,2016,"She was about to split asunder, she felt.",-0.15366654006656133,-0.05925719421610388,-0.11017699746233359,-0.2057995828905406,-0.23102387746668196,-0.1243117994023067,-0.09630706153258509,-0.13254113445173146,-0.06948578197809503,0.051149970184142995,-0.02844651060807082,-0.09202150896835674,-2.106490734430549,-0.8072492837250976,-1.1005807038936795,-1.945897410075369,-1.742730616897998,-1.053014141396071,-1.7351054855770551,-0.7508980651307875,-1.2506391645010677,-1.303187792402854,-1.3042259507175467,-1.3328910582560383,-0.17688125878621583,-0.3989522866918377,-0.14137776771228117,-0.1908323694681891,0.14195622193795487,-0.6957997017811255,0.21453554552415813
2017,2017,The agony was so terrific.,-0.14436107769747547,-0.049582772556475585,-0.10560611962858206,-0.202980848089133,-0.22284915713574294,-0.1175752664943529,-0.0922296008864145,-0.12278271340204597,-0.06676166946126835,0.05780885331108858,-0.02830540179948415,-0.0927893472450219,-1.9870037189796677,-0.6709719418640816,-1.0437570517099533,-1.875051002574416,-1.7024393852237356,-0.9587625802934899,-1.6997103951999954,-0.6140400216327826,-1.190802962685343,-1.233624074124763,-1.219924419726382,-1.1859927426065555,-0.12778414419238932,-0.32023756257679903,-0.17423858148434257,-0.18870368901960088,0.22079094612647254,-0.5747470455139276,0.3123046357137731
2018,2018,"If she could grasp her, if she could clasp her, if she could make her hers absolutely and forever and then die; that was all she wanted.",-0.14436107769747547,-0.049582772556475585,-0.10560611962858206,-0.20423988296709505,-0.22419302859784326,-0.11527087053530838,-0.0922296008864145,-0.12278271340204597,-0.06514738056240811,0.05676093867427504,-0.028159854575912597,-0.09089322011963069,-1.9870037189796677,-0.6709719418640816,-1.0437570517099533,-1.9016581155720886,-1.742842821247869,-0.8920439210428949,-1.6997103951999954,-0.6140400216327826,-1.190802962685343,-1.233624074124763,-1.191823909395994,-1.3339138945101916,-0.12755173197578787,-0.3247315190036811,-0.179001492419147,-0.18428082021807288,0.12534287100625757,-0.5747470455139276,0.3053873851426664
2019,2019,"But to sit here, unable to think of anything to say; to see Elizabeth turning against her; to be felt repulsive even by her--it was too much; she could not stand it.",-0.14299262734908053,-0.047448708955086995,-0.10617008006850184,-0.20254864208625048,-0.2233946694033215,-0.11283424283720586,-0.09323189737016001,-0.11893579987905169,-0.06595452501183822,0.051202089785644604,-0.028008214910315774,-0.08917818374144584,-1.9271780258378572,-0.6027395368149304,-1.0168819491867396,-1.8801444912112277,-1.7047879506155967,-0.7976894882673543,-1.6662297354343663,-0.5838507473317521,-1.190802962685343,-1.233624074124763,-1.1356228887352176,-1.4703694606128943,-0.17646103345354075,-0.3261037646612352,-0.12347652901566836,-0.18439119759535844,0.11870959276088211,-0.6957997017811255,0.3114813482415224
2020,2020,The thick fingers curled inwards.,-0.14600321811554945,-0.050578668903790265,-0.11256063354508627,-0.19719304596357598,-0.22450361222463983,-0.11677722666582271,-0.09501373229355631,-0.1180224719661779,-0.0672156882140728,0.044325408853748645,-0.02812751071718074,-0.09376226594929778,-1.958056874277849,-0.6379574838801588,-1.0899707688277827,-1.8937106888497186,-1.6100306739216546,-0.79983868241613,-1.6662297354343663,-0.6281283496399304,-1.28055726540893,-1.2475368177803814,-1.191823909395994,-1.6185870323488678,-0.1826238169105399,-0.4397521247628015,-0.11890283883771624,-0.26978623370565674,0.016906035415563334,-0.6957997017811255,0.1945296668271813
2021,2021,"""I never go to parties,"" said Miss Kilman, just to keep Elizabeth from going.",-0.14668744328974695,-0.05129002343758646,-0.11625567566495264,-0.1964413833498673,-0.22561852780801195,-0.11684863597488626,-0.09836700374305658,-0.11348686781632407,-0.07478266742748022,0.051196567178862985,-0.02851826942942622,-0.09444740883322877,-1.8722218991685453,-0.5400609701672444,-1.0264399943214746,-1.8325073801290783,-1.6282132811114962,-0.6774947393629557,-1.6662297354343663,-0.6381914410736071,-1.3104753663167923,-1.2753623050916179,-1.191823909395994,-1.4698535722924706,-0.15485739748445385,-0.35949908672931474,-0.21972573434437143,-0.17980526035215239,0.11933269679914,-0.6957997017811255,0.2003552499749148
2022,2022,"""People don't ask me to parties""--and she knew as she said it that it was this egotism that was her undoing; Mr. Whittaker had warned her; but she could not help it. She had suffered so horribly. ""Why should they ask me?"" she said. ""I'm plain, I'm unhappy.""",-0.13984519154777206,-0.04986731436999406,-0.10816733742856727,-0.19475014246902272,-0.21980105756763108,-0.11911346424454546,-0.09306587837577188,-0.11049933970002251,-0.06827506530394983,0.05141471014673721,-0.028070424751620478,-0.09289079803842142,-1.7615917519934194,-0.5119170576941954,-0.9090097281996491,-1.7657326213197824,-1.6030067365153842,-0.7106475076856167,-1.6128696289791724,-0.6180652582062535,-1.2207210635932053,-1.2057985868135266,-1.219924419726382,-1.3215628280927485,-0.15567152631076794,-0.35846443428294567,-0.08471265344239905,-0.17579467403691923,0.1197104872928202,-0.6957997017811255,0.2924918327260554
2023,2023,"She knew it was idiotic. But it was all those people passing--people with parcels who despised her, who made her say it.",-0.13984519154777206,-0.049867314369994066,-0.10816733742856727,-0.19480651716505085,-0.22303431275941016,-0.11911346424454546,-0.09306587837577188,-0.11049933970002251,-0.06373487777590538,0.057001517232199636,-0.027601514296925908,-0.09344314021890919,-1.7615917519934194,-0.5119170576941954,-0.9090097281996491,-1.75897132802822,-1.601928640530633,-0.7106475076856167,-1.6128696289791724,-0.6180652582062535,-1.2207210635932053,-1.2057985868135266,-1.219924419726382,-1.172677732676151,-0.18120323801561372,-0.25578884117331824,0.03194550994952764,-0.1859728069360126,0.12030880191257402,-0.6957997017811255,0.3380309851564098
2024,2024,"However, she was Doris Kilman.",-0.13615037560710563,-0.0460259998874946,-0.10597657383414318,-0.19818899892674,-0.21955219248205693,-0.1147208564797583,-0.09155306380955446,-0.10651646150391433,-0.06373487777590538,0.05703361738411784,-0.027601514296925908,-0.09000152148414121,-1.721247561070685,-0.465903697349249,-0.883073398115604,-1.7191574206291418,-1.6651225586137748,-0.6565092637181328,-1.6128696289791724,-0.5637245644643984,-1.190802962685343,-1.1779730995022901,-1.1637233990656057,-1.1727301613088135,-0.10016924082942656,-0.1419610175680151,0.06602230352911825,-0.164739786952158,0.21703696937668202,-0.5747470455139276,0.3361955915432835
2025,2025,She had her degree.,-0.13136079938772321,-0.043891936286106006,-0.09971441047425006,-0.19593401108561392,-0.21601432642553509,-0.11228422878165577,-0.08547735324690922,-0.11003454742073643,-0.06857774447248612,0.050367140672847525,-0.027213852756954877,-0.08952200378246367,-1.6886949819956925,-0.5772843087986351,-0.883073398115604,-1.717247249882346,-1.6651225586137748,-0.7744523046875588,-1.4720865190810686,-0.5335352901633679,-1.1309667608696181,-1.108409381224199,-1.1356228887352176,-1.1735365121676062,-0.1494194349751393,-0.201484177005736,0.1818265250517668,-0.26251247056274063,0.11471732974900488,-0.5747470455139276,0.3369147041165454
2026,2026,She was a woman who had made her way in the world.,-0.12821336358641475,-0.04275376903203208,-0.09745002240565538,-0.18486041008008397,-0.21590283486719788,-0.1078442095445565,-0.08232279092970944,-0.10626152774182576,-0.06483749474700189,0.050708851967460625,-0.02696647368867177,-0.09227142629134626,-1.651778608127931,-0.5717925001740432,-0.8552133104888321,-1.6940170393978908,-1.4616140972348364,-0.7162985020483222,-1.4373787774429903,-0.5174343438694852,-1.1010486599617557,-1.0527584066017261,-1.051321357744053,-1.173135150600851,-0.14526472337481366,-0.26790414835035775,0.13954263168066736,-0.2628555706851925,0.19561583945275157,-0.5747470455139276,0.30120504741664483
2027,2027,Her knowledge of modern history was more than respectable.,-0.13026603910900722,-0.04488783263342068,-0.10036954839033757,-0.18598790400064702,-0.21712127832616887,-0.11023664183546003,-0.08452735900666368,-0.10951581263526929,-0.06483749474700189,0.056853787500791134,-0.02696647368867177,-0.09623339495478565,-1.6905998239437283,-0.616068876809833,-0.900136351956276,-1.7504608948683489,-1.4808996645002188,-0.7631835966404431,-1.4373787774429903,-0.5476236181705156,-1.1309667608696181,-1.0805838939129626,-1.0794218680744412,-1.3209865665991247,-0.24969598306747134,-0.3203149992935959,0.1965568143751058,-0.3713765999630363,0.10323064251239832,-0.5142207173803287,0.175564505311967
2028,2028,"""I don't pity myself,"" she said.",-0.12889758876061225,-0.04346512356582829,-0.10036954839033757,-0.17753169959642415,-0.22029281497672557,-0.10790789997833583,-0.08549423588450632,-0.11426940362516985,-0.06483749474700189,0.05843118206279307,-0.02696647368867177,-0.09784972128688216,-1.6687265467967585,-0.5911219647446996,-0.900136351956276,-1.7463033590378974,-1.4183648714202648,-0.7235584594625636,-1.4846774565018679,-0.527497435303162,-1.1309667608696181,-1.094496637568581,-1.051321357744053,-1.3210645404639818,-0.31441781995297663,-0.39229842624724526,0.1690135153366969,-0.36558256702062975,0.10516476993195316,-0.4536943892467297,0.2709593029259186
2029,2029,"""I pity""--she meant to say ""your mother"" but no, she could not, not to Elizabeth.",-0.1308134192483652,-0.045456916260457635,-0.10036954839033757,-0.17950481395740947,-0.21830587613350175,-0.10790789997833583,-0.08742798964019159,-0.11723919721889133,-0.07210179479187301,0.05722380215516008,-0.027195799452030583,-0.09949027849956216,-1.6993491348025163,-0.6260476416358866,-0.900136351956276,-1.7233929637465109,-1.446888610071349,-0.7235584594625636,-1.4373787774429905,-0.5556740913174572,-1.1309667608696181,-1.1223221248798174,-1.051321357744053,-1.3213085138806897,-0.2650493521600858,-0.3915757082904947,0.13120124482426346,-0.3757995352349376,0.09362564224873682,-0.5747470455139276,0.35080235336263105
2030,2030,"""I pity other people,"" she said, ""more.""",-0.13245555966643915,-0.047164167141568514,-0.10320718234356985,-0.1770619104628562,-0.22138184859119797,-0.10790789997833583,-0.08742798964019159,-0.11942645500376706,-0.07210179479187301,0.05726970882403235,-0.027195799452030583,-0.10027079393009053,-1.6253199809037324,-0.6598203366035452,-0.8530206685785063,-1.7644967029228442,-1.4189818696522674,-0.7235584594625636,-1.4373787774429905,-0.5798255107582817,-1.1608848617774805,-1.1223221248798174,-1.051321357744053,-1.3209927195057305,-0.26773055260317014,-0.33339485606581354,0.12035805077912394,-0.4695849669546017,0.09718974799473118,-0.4536943892467297,0.43571528956408806
2031,2031,"Like some dumb creature who has been brought up to a gate for an unknown purpose, and stands there longing to gallop away, Elizabeth Dalloway sat silent.",-0.13040288414384668,-0.04503010354017992,-0.10320718234356985,-0.17841490316753186,-0.21901265297653227,-0.10565956093712245,-0.08742798964019159,-0.11610344883532575,-0.07210179479187301,0.05670571260645879,-0.027195799452030583,-0.10149890078844086,-1.5991467225400664,-0.6299692095653249,-0.8530206685785063,-1.7355967591952777,-1.4475869886075292,-0.6919485351369798,-1.4373787774429905,-0.5496362364572512,-1.1608848617774805,-1.1223221248798174,-1.0232208474136648,-1.4681705967347687,-0.2965363700287043,-0.38079724907847307,0.23340702796602653,-0.48757243140656015,-0.004127143315492032,-0.5747470455139276,0.5173103624076506
2032,2032,Was Miss Kilman going to say anything more?,-0.12506592778510625,-0.03948153817656957,-0.09843926071915804,-0.17307340071886443,-0.21756127179746393,-0.09663413222446993,-0.08237476215994932,-0.10920398061323627,-0.07244771384162878,0.06245267528858837,-0.027224211520023026,-0.10360570598270714,-1.5580699737304395,-0.5831203522317868,-0.8158208560933967,-1.7261530347426588,-1.4006077451318069,-0.5884164102584805,-1.4373787774429905,-0.4711441232745717,-1.1010486599617557,-1.0388456629461078,-0.910818806092112,-1.3198434463557138,-0.4006796592035976,-0.3951799591012985,0.29222805242389877,-0.47620458186630066,0.01564281038205576,-0.5142207173803287,0.6162325126043013
