,sent_clean
1914,gigantic as it was  it had something to do with her 
1915,down  down  into the midst of ordinary things the finger fell making the moment solemn 
1916,she was forced  so clarissa imagined  by that sound  to move  to go  but where 
1917,clarissa tried to follow her as she turned and disappeared  and could still just see her white cap moving at the back of the bedroom 
1918,she was still there moving about at the other end of the room 
1919,why creeds and prayers and mackintoshes 
1920,when  thought clarissa  that is the miracle  that is the mystery  that old lady  she meant  whom she could see going from chest of drawers to dressing table 
1921,she could still see her 
1922,and the supreme mystery which kilman might say she had solved  or peter might say he had solved  but clarissa did not believe either of them had the ghost of an idea of solving  was simply this  here was one room  there another 
1923,did religion solve that  or love 
1924,love  but here the other clock  the clock which always struck two minutes after big ben  came shuffling in with its lap full of odds and ends  which it dumped down as if big ben were all very well with his majesty laying down the law  so solemn  so just  but she must remember all sorts of little things besides  mrs 
1925,marsham  ellie henderson  glasses for ices  all sorts of little things came flooding and lapping and dancing in on the wake of that solemn stroke which lay flat like a bar of gold on the sea 
1926,mrs  marsham  ellie henderson  glasses for ices 
1927,she must telephone now at once 
1928,volubly  troublously  the late clock sounded  coming in on the wake of big ben  with its lap full of trifles 
1929,beaten up  broken up by the assault of carriages  the brutality of vans  the eager advance of myriads of angular men  of flaunting women  the domes and spires of offices and hospitals  the last relics of this lap full of odds and ends seemed to break  like the spray of an exhausted wave  upon the body of miss kilman standing still in the street for a moment to mutter  it is the flesh  
1930,it was the flesh that she must control 
1931,clarissa dalloway had insulted her 
1932,that she expected 
1933,but she had not triumphed  she had not mastered the flesh 
1934,ugly  clumsy  clarissa dalloway had laughed at her for being that  and had revived the fleshly desires  for she minded looking as she did beside clarissa 
1935,nor could she talk as she did 
1936,but why wish to resemble her 
1937,why 
1938,she despised mrs  dalloway from the bottom of her heart 
1939,she was not serious 
1940,she was not good 
1941,her life was a tissue of vanity and deceit 
1942,yet doris kilman had been overcome 
1943,she had  as a matter of fact  very nearly burst into tears when clarissa dalloway laughed at her 
1944, it is the flesh  it is the flesh   she muttered  it being her habit to talk aloud  trying to subdue this turbulent and painful feeling as she walked down victoria street 
1945,she prayed to god 
1946,she could not help being ugly  she could not afford to buy pretty clothes 
1947,clarissa dalloway had laughed  but she would concentrate her mind upon something else until she had reached the pillar box 
1948,at any rate she had got elizabeth 
1949,but she would think of something else  she would think of russia  until she reached the pillar box 
1950,how nice it must be  she said  in the country  struggling  as mr  whittaker had told her  with that violent grudge against the world which had scorned her  sneered at her  cast her off  beginning with this indignity  the infliction of her unlovable body which people could not bear to see 
