,baseline_sentimentr_roll100_stdscale,baseline_syuzhet_roll100_stdscale,baseline_bing_roll100_stdscale,baseline_sentiword_roll100_stdscale,baseline_senticnet_roll100_stdscale,baseline_nrc_roll100_stdscale,baseline_afinn_roll100_stdscale,baseline_vader_roll100_stdscale,baseline_textblob_roll100_stdscale,baseline_pattern_roll100_stdscale,baseline_stanza_roll100_stdscale,sentimentr_jockers_rinker_roll100_stdscale,sentimentr_jockers_roll100_stdscale,sentimentr_huliu_roll100_stdscale,sentimentr_senticnet_roll100_stdscale,sentimentr_sentiword_roll100_stdscale,sentimentr_nrc_roll100_stdscale,sentimentr_lmcd_roll100_stdscale,syuzhetr_syuzhet_roll100_stdscale,syuzhetr_bing_roll100_stdscale,syuzhetr_afinn_roll100_stdscale,syuzhetr_nrc_roll100_stdscale,transformer_nlptown_roll100_stdscale,transformer_robertalg15_roll100_stdscale,transformer_distillbertsst_roll100_stdscale,transformer_bertsst_roll100_stdscale
5229,0.16394042288008062,0.4095095617755506,0.3583605319270157,1.0188052106619434,-0.31145822605425405,1.0369581882803334,1.2838129968594874,0.5212049050010154,1.2501036873200455,0.151202269485608,-0.46998866266291645,1.0285205610582202,1.0434236020907477,0.7813330695106155,-0.47343189655961493,1.1791607073504382,1.20336210835348,0.419185899429074,0.45864407057178086,0.36204590768541967,0.9445598092165273,0.8915995994308148,-0.04864278398473948,0.43101795017835404,0.27228956152260025,1.0867360262091459
5230,0.16394042288008062,0.4095095617755506,0.3583605319270157,1.04091725605352,-0.3276815666464978,1.0184719578638879,1.2838129968594874,0.5009357750145161,1.2501036873200455,0.151202269485608,-0.493682595634405,1.0285205610582202,1.0434236020907477,0.7813330695106155,-0.4938876592785497,1.094430143238045,1.20336210835348,0.419185899429074,0.45864407057178086,0.36204590768541967,0.9445598092165273,0.8729150311029323,-0.08385221506675748,0.3959203341984784,0.2721935646749228,1.0277418824143374
5231,0.1250213809123666,0.3705251133155508,0.3116424602584281,1.0132771993140492,-0.3304922345707602,0.9791970742682505,1.2451907577941381,0.43793454980942154,1.2637507282062002,0.1539071731460883,-0.49999539279742006,1.0285205610582202,1.0434236020907477,0.7813330695106155,-0.5051443093012218,1.0496594350933297,1.20336210835348,0.419185899429074,0.41924356477242836,0.3176077560057004,0.8950075278917683,0.8355458944471673,-0.10795665885391101,0.39588640307899337,0.21573010238015264,1.0262214147907598
5232,0.12973884054481694,0.3752505010076722,0.3116424602584281,0.9776070304459311,-0.35870224719294197,0.9791970742682505,1.2633523911482247,0.44999468215138844,1.2836009694951533,0.15554138616704918,-0.5037614533001759,1.0065026459478075,1.023117820646999,0.7813330695106155,-0.5047843960782074,0.989769865728378,1.1770771349710905,0.419185899429074,0.42401938365719827,0.3176077560057004,0.9148284404216719,0.8355458944471673,-0.07452584844133335,0.3958956471710675,0.2722683159173519,1.027437788889622
5233,0.11794519146369153,0.3634370317773693,0.28252968817863916,0.918641576068394,-0.36004558112733115,0.9584120312791241,1.2633523911482247,0.4185954151987739,1.2637507282062002,0.1539071731460883,-0.5062815696288998,1.042457750761425,1.0562770228907714,0.7813330695106155,-0.5542696561317249,1.046500004830847,1.1770771349710905,0.419185899429074,0.4120798364452733,0.2953886801658408,0.9148284404216719,0.8168613261192849,-0.08627501879030527,0.39603879069559356,0.27216285932298667,1.0247009471671822
5234,0.08964043366899041,0.3350847056246422,0.28252968817863916,0.8848592844979302,-0.32671023287855583,0.9182238350331097,1.2633523911482247,0.4185954151987739,1.2637507282062002,0.1539071731460883,-0.4979380668885413,1.1830430923055735,1.1617889583346568,0.8058919513221554,-0.5452442005574257,1.12956854754409,1.1770771349710905,0.419185899429074,0.38342492313665305,0.2953886801658408,0.9148284404216719,0.77949218946352,-0.098262351829843,0.4309459434556822,0.32858752720334256,1.0146658608515704
5235,0.08964043366899041,0.3350847056246422,0.28252968817863916,0.8627472391063536,-0.3191875628459727,0.9397490318804926,1.2766681310285912,0.4348822572938077,1.238937926595008,0.15127154217520325,-0.5020724965104006,1.0878268442531234,1.0739768147619695,0.6862624579328632,-0.4889147818337061,0.9065264048334125,1.144884748626344,0.2994250893729237,0.38342492313665305,0.2953886801658408,0.9247388966866237,0.7981767577914024,-0.09807261184153296,0.4660626461504742,0.33110051296222337,1.0243968536424668
5236,0.0719499600473022,0.317364501779188,0.24847024502968657,0.8996006480923144,-0.29847955358045947,0.9182238350331097,1.2500366512678587,0.3984395538798463,1.1396867201502414,0.1400131456668192,-0.4980418805874263,1.0878268442531234,1.0739768147619695,0.6862624579328632,-0.48546329978303343,0.949342581983579,1.144884748626344,0.2994250893729237,0.3655156023187657,0.2731696043259812,0.9049179841567201,0.77949218946352,-0.08737549497394455,0.46605602970314297,0.27481689051267433,1.0240927601177512
5237,0.0719499600473022,0.317364501779188,0.24847024502968657,0.9069713298895065,-0.3110862258878077,0.9182238350331097,1.2500366512678587,0.3733117942054073,1.1396867201502414,0.1400131456668192,-0.49842215981931726,1.0969755023631735,1.0824140646630014,0.6862624579328632,-0.5108981339691611,0.9520003044488338,1.1370275189610008,0.2994250893729237,0.3655156023187657,0.2731696043259812,0.9049179841567201,0.77949218946352,-0.09996727339349508,0.46547743348087783,0.27483472122364194,1.0164904219998634
5238,0.07430868986352737,0.31972719562524843,0.2683370291209908,0.8922299662951222,-0.30823422461171956,0.9182238350331097,1.262440816607307,0.3733117942054073,1.1396867201502414,0.1400131456668192,-0.5156396133314285,1.086925745050501,1.0731457858759088,0.6862624579328632,-0.5131759325031183,1.0135875366999716,1.0956068804894712,0.2994250893729237,0.36790351176115055,0.2953886801658408,0.9247388966866237,0.77949218946352,-0.08847937137282036,0.5005741448272552,0.2748747749119731,1.0170986090492942
5239,0.049542026793163885,0.2949189102416122,0.2635462422154345,0.898164839278221,-0.30870955815773543,0.9182238350331097,1.262440816607307,0.35702495211037316,1.1396867201502414,0.1400131456668192,-0.5107515312813561,1.0930163273534743,1.0787627588040518,0.6910462974801991,-0.5207693930129298,0.9488402566421655,1.116466754662879,0.26457982096838134,0.3428304626161081,0.2953886801658408,0.9247388966866237,0.77949218946352,-0.08824547371324727,0.5007377498992353,0.2743894379154221,1.022268198969458
5240,-0.005888123888125165,0.22049405409070405,0.24265470223232985,0.9378436762864388,-0.3277849000260673,0.8801966575259585,1.255822539449603,0.3286064395675377,1.107132897314895,0.13395451964045113,-0.5268020636069322,1.0993723519614698,1.0846245329953788,0.6910462974801991,-0.5581823031130294,0.8683882684158057,1.116466754662879,0.31067577825123854,0.26761131518098036,0.2731696043259812,0.9148284404216719,0.7421230528077549,-0.06608089312670025,0.5093092722128783,0.330760144389217,1.0274377888896213
5241,-0.005888123888125165,0.22049405409070405,0.24265470223232985,0.9599557216780151,-0.3240648983616041,0.8801966575259585,1.255822539449603,0.3286064395675377,1.107132897314895,0.13395451964045113,-0.5338149546035936,1.0993723519614698,1.0846245329953788,0.6910462974801991,-0.5755909036619259,0.8286111208393442,1.116466754662879,0.23540139521915163,0.26761131518098036,0.2731696043259812,0.9148284404216719,0.7421230528077549,-0.03134361382326143,0.5445549998382251,0.2746795266856375,1.0800459686654045
5242,-0.03655161149905123,0.18977903409191652,0.21150781931860135,0.9783824261709957,-0.33530757005864864,0.859085193789816,1.2326674322013422,0.3070734697112922,1.0575072940925119,0.12868325769868103,-0.5367692510199129,1.0751863178213148,1.0623192274849231,0.7094489878393171,-0.5911567124855888,0.829336103501872,1.0875934821295088,0.2638524377329688,0.23656849242997527,0.2509505284861216,0.8950075278917683,0.7234384844798725,-0.008878336046205668,0.5445627670635181,0.33011203526670985,1.079741875140689
5243,-0.05070399039640154,0.17560287101555322,0.21150781931860135,0.9857531079681876,-0.374739587701963,0.8379737300536738,1.2326674322013422,0.3070734697112922,1.097207776670418,0.13241448954658874,-0.5346378520069669,1.0751863178213148,1.0623192274849231,0.7094489878393171,-0.5990228157795272,0.7916001879519928,1.0875934821295088,0.2638524377329688,0.22224103577566542,0.2509505284861216,0.8950075278917683,0.70475391615199,-0.054013385896409374,0.5094285502434379,0.33016989603352204,1.0277418824143372
5244,-0.05070399039640154,0.17560287101555322,0.21150781931860135,1.0004944715625719,-0.36256691558880133,0.8379737300536738,1.2442449858254725,0.31167575451999124,1.097207776670418,0.13241448954658874,-0.5703682329116172,1.0211517720645704,1.0124864585308007,0.6418561563000076,-0.6711503151098878,0.7873599297730507,1.0359883564008197,0.22454167327775745,0.22224103577566542,0.2509505284861216,0.9049179841567201,0.70475391615199,-0.08872830775703328,0.5094213878603093,0.27370554920854767,0.9787828249351405
5245,-0.05070399039640154,0.17560287101555322,0.21150781931860135,0.9906668958329825,-0.33474956980897963,0.8379737300536738,1.2442449858254725,0.31167575451999124,1.097207776670418,0.13241448954658874,-0.5691222887375854,1.0211517720645704,1.0124864585308007,0.6418561563000076,-0.6887813603315956,0.7962543703662516,1.0359883564008197,0.22454167327775745,0.22224103577566542,0.2509505284861216,0.9049179841567201,0.70475391615199,-0.044097390002520796,0.5094170035435406,0.27369038728050527,0.9723968609161149
5246,-0.033013516774713585,0.19332307486100767,0.2581523153105805,0.9353867823540414,-0.3257802324624396,0.8771108380472465,1.2365885742873808,0.3704562314808388,1.1326546361149776,0.13478249213332932,-0.5582801736067609,1.0062530538188663,0.9987462785468119,0.6397911253477957,-0.6622200730807719,0.7233388388337144,1.00970338301843,0.22134908120196758,0.24015035659355305,0.2953886801658408,0.8950075278917683,0.7421230528077549,-0.05651950305993153,0.5444571384797898,0.273478064582766,0.9727009544408304
5247,-0.06249763947752693,0.16378940178525034,0.2581523153105805,0.8543092825849277,-0.3137108937288466,0.8771108380472465,1.2365885742873808,0.34203771893800305,1.1140450349065836,0.13333217277255985,-0.5555315548309622,0.9790735493331255,0.9736802777438642,0.6079167306498452,-0.6471987939305742,0.65199461180953,1.00970338301843,0.22134908120196758,0.21030148856374042,0.2953886801658408,0.8950075278917683,0.7421230528077549,-0.06933376795239245,0.544445085816273,0.27320530517720004,0.9714845803419684
5248,-0.060138909661302004,0.16615209563131075,0.2820717862194922,0.8358825780919474,-0.3411149059903945,0.8570167399242398,1.2603579163977352,0.3704562314808388,1.173595758773444,0.1455147939373487,-0.5510557090138326,0.9245325864893648,0.9233804711689327,0.5861423737722012,-0.6781619653434247,0.659063231334247,0.9953483542530356,0.22134908120196758,0.21268939800612527,0.3176077560057004,0.9247388966866237,0.7234384844798725,-0.048029434838303894,0.5444484645171995,0.32946101597230937,0.973005047965546
5249,-0.060138909661302004,0.16615209563131075,0.2820717862194922,0.8211412144975632,-0.3378289045201188,0.8570167399242398,1.2603579163977352,0.35555245943194214,1.173595758773444,0.1455147939373487,-0.5476783658268581,0.9245325864893648,0.9233804711689327,0.5861423737722012,-0.6153150088407214,0.7441328155442998,0.9953483542530356,0.22134908120196758,0.21268939800612527,0.3176077560057004,0.9247388966866237,0.7234384844798725,-0.048973929837205,0.5444448501908037,0.3856618285015765,0.9757418896879853
5250,-0.0896230323641156,0.13661842255555343,0.22161929224324806,0.8137705327003711,-0.350435576827468,0.8354915430768572,1.2022490634025498,0.3054221317682743,1.1363765563566564,0.14092954224943108,-0.5461300093375758,0.9245325864893648,0.9233804711689327,0.5861423737722012,-0.637329038391572,0.7441328155442998,0.9953483542530356,0.22134908120196758,0.1828405299763129,0.2731696043259812,0.8751866153618647,0.70475391615199,-0.08321831155884242,0.509296619966694,0.38552427899071806,0.9313442350795212
5251,-0.07075319383431493,0.15551997332403808,0.22161929224324806,0.8358825780919474,-0.35599491264824995,0.8566030068129994,1.2138266170266807,0.3100244165769737,1.1363765563566564,0.14092954224943108,-0.5440930774691183,0.9044330718640199,0.9048439135947478,0.5484280813579849,-0.6162801295900383,0.718975538511047,0.9665546085631199,0.22134908120196758,0.2019438055153927,0.2731696043259812,0.8850970716268165,0.7234384844798725,-0.07165356520892383,0.544485907928837,0.38555210624342107,0.9322565156536677
5252,-0.07665001837487775,0.14961323870888651,0.199037215007776,0.8690506461793123,-0.34748024217181117,0.8766971049360066,1.2396722952771844,0.31991455970862137,1.0966760737787502,0.12294435743003564,-0.5412110430110352,0.8982004769592035,0.8990959710974686,0.5718174926070705,-0.6152343421921027,0.6209047519267459,0.9665546085631199,0.22134908120196758,0.19597403190943033,0.2731696043259812,0.9148284404216719,0.7421230528077549,-0.025759989081303485,0.5093424196672977,0.38338371758457235,0.8820810840756089
5253,-0.07665001837487775,0.14961323870888651,0.199037215007776,0.8960764794356835,-0.31937356292919894,0.8766971049360066,1.2396722952771844,0.31991455970862137,1.0966760737787502,0.12294435743003564,-0.5412501418367863,0.8982004769592035,0.8990959710974686,0.5718174926070705,-0.5961998563912043,0.6429173693308422,0.9665546085631199,0.22134908120196758,0.19597403190943033,0.2731696043259812,0.9148284404216719,0.7421230528077549,-0.07063560990920124,0.5091558011398787,0.38331936463614674,0.8720459977599971
5254,-0.08844366745600314,0.13779976947858363,0.16992444292798703,0.822369661463762,-0.3124708931740279,0.8559120619468801,1.1978253069676117,0.27102422587942154,1.0966760737787502,0.12294435743003564,-0.5412501418367863,0.8982004769592035,0.8990959710974686,0.5718174926070705,-0.5994301726862074,0.6900044521789079,0.9665546085631199,0.22134908120196758,0.18403448469750533,0.2509505284861216,0.8751866153618647,0.7234384844798725,-0.08108436890970892,0.47396151455170743,0.3833457232986253,0.8592740697219459
5255,-0.0978785867209036,0.1283489940943412,0.16992444292798703,0.91818852482726,-0.2793215450084753,0.8559120619468801,1.1978253069676117,0.27102422587942154,1.0966760737787502,0.12294435743003564,-0.5474984617732375,0.8660412535586521,0.8694374789787733,0.5718174926070705,-0.6209506439620772,0.7466083255037272,0.9665546085631199,0.22134908120196758,0.17448284692796517,0.2509505284861216,0.8751866153618647,0.7234384844798725,-0.08168215331435849,0.473970247420665,0.43984267282658446,0.8522799186534892
5256,-0.08018811309921539,0.14606919793979564,0.18979122701929121,0.9304729944892468,-0.2848808808292572,0.8746341941497643,1.2040273896373361,0.27714669543710835,1.0966760737787502,0.12294435743003564,-0.5687246059871958,0.8239237200580876,0.8305950442648811,0.5231285504623183,-0.6586963160492186,0.9520454627370086,0.8961395833992764,0.07875877420937197,0.19239216774585255,0.2731696043259812,0.8850970716268165,0.7421230528077549,-0.10401731706576689,0.47341281857036244,0.38339880861515546,0.7999758324024219
5257,-0.08018811309921539,0.14606919793979564,0.21258982777896718,0.9599173941326702,-0.22653885472492089,0.8941402200407323,1.1907116497569699,0.26947423358633626,1.0812369972206743,0.12191296074781094,-0.555785391352622,0.7720269964508795,0.7827338584109929,0.5231285504623183,-0.6368419064259642,0.9284858822774036,0.8961395833992764,0.07875877420937197,0.17328889220677274,0.2953886801658408,0.8751866153618647,0.7608076211356374,-0.12720693596219254,0.43831068994198913,0.3826513029430028,0.8005840194518526
5258,-0.08018811309921539,0.14606919793979564,0.21258982777896718,0.9599173941326702,-0.2137048489825224,0.8941402200407323,1.1907116497569699,0.26947423358633626,1.0812369972206743,0.12191296074781094,-0.5486780332114755,0.7600419615130068,0.771680790996402,0.5231285504623183,-0.6591887352191018,0.9012194154776143,0.8746779925027786,0.07875877420937197,0.17328889220677274,0.2953886801658408,0.8751866153618647,0.7608076211356374,-0.1710997095130619,0.4381954343747989,0.3829581403939172,0.7452389979536302
5259,-0.12618334451560448,0.09999666794161433,0.10589321737974285,0.9120079624509213,-0.2443328626866048,0.8294428010461838,1.1734811975899668,0.24321974874500024,1.0481532617390859,0.1167562696872963,-0.5706618929892674,0.7799862652084193,0.7900742069876946,0.5231285504623183,-0.6434974767912399,0.8622147132300301,0.8925351155251677,0.07875877420937197,0.1267246580802649,0.2509505284861216,0.8553657028319611,0.70475391615199,-0.16021871193784992,0.43820320265199136,0.38296212415590536,0.754665897219811
5260,-0.14741191286163033,0.07873242332706899,0.024617360250513816,0.9176588184954352,-0.21651551690678308,0.81025387757771,1.1734811975899668,0.22831597669610387,1.0481532617390859,0.1167562696872963,-0.5987908695296325,0.7447802250784189,0.7576058214573341,0.4809626896815721,-0.6016762502920912,0.7947106553398521,0.8603427291804213,0.013569246249384192,0.10523347309879975,0.228731452646262,0.8553657028319611,0.6860693478241074,-0.12642413005175632,0.4030957261669834,0.3853815320208927,0.7561863648433885
5261,-0.1709992110238811,0.05510548486646324,0.024617360250513816,0.9250295002926272,-0.2282955221775838,0.7894688345885835,1.1734811975899668,0.22831597669610387,1.0481532617390859,0.1167562696872963,-0.6332753062602543,0.758331315074404,0.7701031660243914,0.5063896604401352,-0.5988244619123078,0.7947106553398521,0.8603427291804213,0.05288001070459557,0.08135437867494975,0.228731452646262,0.8553657028319611,0.667384779496225,-0.10513694167918715,0.4382754029241559,0.3292184656364657,0.8106191057674643
