,sent_raw
2018,"The great cloud which hung, not only over London, but over the whole of the British Isles on the first day of the nineteenth century stayed, or rather, did not stay, for it was buffeted about constantly by blustering gales, long enough to have extraordinary consequences upon those who lived beneath its shadow."
2019,A change seemed to have come over the climate of England.
2020,"Rain fell frequently, but only in fitful gusts, which were no sooner over than they began again."
2021,"The sun shone, of course, but it was so girt about with clouds and the air was so saturated with water, that its beams were discoloured and purples, oranges, and reds of a dull sort took the place of the more positive landscapes of the eighteenth century."
2022,"Under this bruised and sullen canopy the green of the cabbages was less intense, and the white of the snow was muddied."
2023,"But what was worse, damp now began to make its way into every house--damp, which is the most insidious of all enemies, for while the sun can be shut out by blinds, and the frost roasted by a hot fire, damp steals in while we sleep; damp is silent, imperceptible, ubiquitous."
2024,"Damp swells the wood, furs the kettle, rusts the iron, rots the stone."
2025,"So gradual is the process, that it is not until we pick up some chest of drawers, or coal scuttle, and the whole thing drops to pieces in our hands, that we suspect even that the disease is at work."
2026,"Thus, stealthily and imperceptibly, none marking the exact day or hour of the change, the constitution of England was altered and nobody knew it."
2027,Everywhere the effects were felt.
2028,"The hardy country gentleman, who had sat down gladly to a meal of ale and beef in a room designed, perhaps by the brothers Adam, with classic dignity, now felt chilly."
2029,Rugs appeared; beards were grown; trousers were fastened tight under the instep.
2030,The chill which he felt in his legs the country gentleman soon transferred to his house; furniture was muffled; walls and tables were covered; nothing was left bare.
2031,Then a change of diet became essential.
2032,The muffin was invented and the crumpet.
2033,"Coffee supplanted the after-dinner port, and, as coffee led to a drawing-room in which to drink it, and a drawing-room to glass cases, and glass cases to artificial flowers, and artificial flowers to mantelpieces, and mantelpieces to pianofortes, and pianofortes to drawing-room ballads, and drawing-room ballads (skipping a stage or two) to innumerable little dogs, mats, and china ornaments, the home--which had become extremely important--was completely altered."
2034,Outside the house--it was another effect of the damp--ivy grew in unparalleled profusion.
2035,Houses that had been of bare stone were smothered in greenery.
2036,"No garden, however formal its original design, lacked a shrubbery, a wilderness, a maze."
2037,"What light penetrated to the bedrooms where children were born was naturally of an obfusc green, and what light penetrated to the drawing-rooms where grown men and women lived came through curtains of brown and purple plush."
2038,But the change did not stop at outward things.
2039,The damp struck within.
2040,Men felt the chill in their hearts; the damp in their minds.
2041,In a desperate effort to snuggle their feelings into some sort of warmth one subterfuge was tried after another.
2042,"Love, birth, and death were all swaddled in a variety of fine phrases."
2043,The sexes drew further and further apart.
2044,No open conversation was tolerated.
2045,Evasions and concealments were sedulously practised on both sides.
2046,"And just as the ivy and the evergreen rioted in the damp earth outside, so did the same fertility show itself within."
2047,The life of the average woman was a succession of childbirths.
2048,She married at nineteen and had fifteen or eighteen children by the time she was thirty; for twins abounded.
2049,"Thus the British Empire came into existence; and thus--for there is no stopping damp; it gets into the inkpot as it gets into the woodwork--sentences swelled, adjectives multiplied, lyrics became epics, and little trifles that had been essays a column long were now encyclopaedias in ten or twenty volumes."
2050,But Eusebius Chubb shall be our witness to the effect this all had upon the mind of a sensitive man who could do nothing to stop it.
2051,"There is a passage towards the end of his memoirs where he describes how, after writing thirty-five folio pages one morning 'all about nothing' he screwed the lid of his inkpot and went for a turn in his garden."
2052,Soon he found himself involved in the shrubbery.
2053,Innumerable leaves creaked and glistened above his head.
2054,He seemed to himself 'to crush the mould of a million more under his feet'.
2055,Thick smoke exuded from a damp bonfire at the end of the garden.
