,sent_clean
1591,what woman would not have kindled to see what orlando saw then burning in the snow  for all about the looking glass were snowy lawns  and she was like a fire  a burning bush  and the candle flames about her head were silver leaves  or again  the glass was green water  and she a mermaid  slung with pearls  a siren in a cave  singing so that oarsmen leant from their boats and fell down  down to embrace her  so dark  so bright  so hard  so soft  was she  so astonishingly seductive that it was a thousand pities that there was no one there to put it in plain english  and say outright   damn it  madam  you are loveliness incarnate   which was the truth 
1592,even orlando  who had no conceit of her person  knew it  for she smiled the involuntary smile which women smile when their own beauty  which seems not their own  forms like a drop falling or a fountain rising and confronts them all of a sudden in the glass  this smile she smiled and then she listened for a moment and heard only the leaves blowing and the sparrows twittering  and then she sighed   life  a lover   and then she turned on her heel with extraordinary rapidity  whipped her pearls from her neck  stripped the satins from her back  stood erect in the neat black silk knickerbockers of an ordinary nobleman  and rang the bell 
1593,when the servant came  she told him to order a coach and six to be in readiness instantly 
1594,she was summoned by urgent affairs to london 
1595,within an hour of the archduke own departure  off she drove 
1596,and as she drove  we may seize the opportunity  since the landscape was of a simple english kind which needs no description  to draw the reader own attention more particularly than we could at the moment to one or two remarks which have slipped in here and there in the course of the narrative 
1597,for example  it may have been observed that orlando hid her manuscripts when interrupted 
1598,next  that she looked long and intently in the glass  and now  as she drove to london  one might notice her starting and suppressing a cry when the horses galloped faster than she liked 
1599,her modesty as to her writing  her vanity as to her person  her fears for her safety all seems to hint that what was said a short time ago about there being no change in orlando the man and orlando the woman  was ceasing to be altogether true 
1600,she was becoming a little more modest  as women are  of her brains  and a little more vain  as women are  of her person 
1601,certain susceptibilities were asserting themselves  and others were diminishing 
1602,the change of clothes had  some philosophers will say  much to do with it 
