,sent_no,sent_raw,baseline_sentimentr_stdscaler_roll10,baseline_syuzhet_stdscaler_roll10,baseline_bing_stdscaler_roll10,baseline_sentiword_stdscaler_roll10,baseline_senticnet_stdscaler_roll10,baseline_nrc_stdscaler_roll10,baseline_afinn_stdscaler_roll10,baseline_vader_stdscaler_roll10,baseline_textblob_stdscaler_roll10,baseline_flair_stdscaler_roll10,baseline_pattern_stdscaler_roll10,baseline_stanza_stdscaler_roll10,sentimentr_jockers_rinker_stdscaler_roll10,sentimentr_jockers_stdscaler_roll10,sentimentr_huliu_stdscaler_roll10,sentimentr_senticnet_stdscaler_roll10,sentimentr_sentiword_stdscaler_roll10,sentimentr_nrc_stdscaler_roll10,sentimentr_lmcd_stdscaler_roll10,syuzhetr_syuzhet_stdscaler_roll10,syuzhetr_bing_stdscaler_roll10,syuzhetr_afinn_stdscaler_roll10,syuzhetr_nrc_stdscaler_roll10,transformer_roberta15lg_stdscaler_roll10,transformer_nlptown_stdscaler_roll10,transformer_yelp_stdscaler_roll10,transformer_hinglish_stdscaler_roll10,transformer_imdb2way_stdscaler_roll10,transformer_huggingface_stdscaler_roll10,transformer_t5imdb50k_stdscaler_roll10,transformer_robertaxml8lang_stdscaler_roll10
1928,1928,"For, Heaven knows why, just as we have lost faith in human intercourse some random collocation of barns and trees or a haystack and a waggon presents us with so perfect a symbol of what is unattainable that we begin the search again.",0.00038788357502724224,-0.013420190413948634,-0.053017194489785556,-0.05014717351098435,-0.05815382296432955,0.059514034378445414,-0.008612443515256448,-0.04399808666433951,0.05063379888134766,0.0765535276173006,0.028311916914414644,-0.04395165750103317,0.3673382253982912,0.23253308015989063,0.15653040479674707,-0.15816052475227405,0.010615251967380421,0.39719821722517323,0.04660132904608728,0.1137148202145521,-0.520524204017897,-0.14526591522710586,0.5574539198229993,0.4216055789020038,1.730513110066392,1.0380215761356286,-0.42842169033049676,1.7560420733807853,1.0002944934445457,1.0052387029267271,-0.12877267833229783
1929,1929,She entered Leicester Square as she made these observations.,0.00038788357502724224,-0.013420190413948634,-0.053017194489785556,-0.046803358305894154,-0.056128195384095886,0.059514034378445414,-0.008612443515256448,-0.04399808666433951,0.05063379888134766,0.08388904895138798,0.028311916914414644,-0.043027492634615847,0.3673382253982912,0.23253308015989063,0.15653040479674707,-0.10376330185473817,0.06736615153292363,0.39719821722517323,0.04660132904608728,0.1137148202145521,-0.520524204017897,-0.14526591522710586,0.5574539198229993,0.4225736568969212,1.7191318411593584,1.053978994729487,-0.42791469352767697,1.8475699611350729,1.0656451424909887,1.094183855673619,-0.08326595812590924
1930,1930,The buildings had an airy yet formal symmetry not theirs by day.,0.00685646375170522,-0.006769315786893666,-0.04967873661087232,-0.04164432913232642,-0.05864628323074912,0.061582548935935066,-0.002746806738367854,-0.03576671727563502,0.05728305075141245,0.09123530122366585,0.03259771382210232,-0.039711916659857634,0.4236872841966088,0.2910217201969973,0.1886336483038101,-0.14481923374097375,0.1289670232040544,0.41105196097648733,0.04660132904608728,0.16802279175900076,-0.49720242039588697,-0.095138289298859,0.5761803009393038,0.4888002253191724,1.7399890857707994,1.0447435429083687,-0.4275170064614746,1.9537245184413377,1.1309311664335282,1.1386564320470647,-0.05618016538853476
1931,1931,The canopy of the sky seemed most dexterously washed in to fill up the outline of roof and chimney.,0.012762558695628593,-0.0006967780839304331,-0.047264374750901283,-0.039325950590130554,-0.052371262179730906,0.06787041944990724,-0.003109282944588774,-0.03414238326870647,0.0478434878287312,0.09769014556142917,0.02748413129027379,-0.037427110153557,0.4692895511968835,0.33835551132563846,0.20644132377664431,0.06129698350865292,0.14731655412959405,0.4564338508935915,0.04660132904608728,0.2176083309952367,-0.47388063677387704,-0.095138289298859,0.6323594442882176,0.4888732819164125,1.8504378725484325,1.143693037020003,-0.40930325546471635,2.06566746504928,1.1313980473700376,1.1386564320470647,-0.07739502690319304
1932,1932,"A young woman who sat dejectedly with one arm drooping by her side, the other reposing in her lap, on a seat beneath a plane tree in the middle of the square seemed the very figure of grace, simplicity, and desolation.",0.016278091400344887,0.0029178276916429196,-0.04431434282447961,-0.04084181348310477,-0.05384671930607393,0.07242236392285661,0.0017134730479308358,-0.028814128928564584,0.051643060325911073,0.09768533514086102,0.03318880250577073,-0.03850126442904835,0.47193154696335277,0.3410978240218923,0.23265351233685153,-0.046967122795549175,0.1242583638160862,0.4495465730673874,0.13300485840133072,0.24712353292156755,-0.4505588531518671,-0.057542569852673864,0.6698122065208266,0.4889240566270761,1.8754330805319779,1.1413456093596182,-0.5053570685882552,1.9796658324694842,1.1914424573010092,1.227601584793956,-0.05223709900540648
1933,1933,Orlando swept her hat off to her in the manner of a gallant paying his addresses to a lady of fashion in a public place.,0.016278091400344887,0.0029178276916429196,-0.04431434282447961,-0.04231309217334445,-0.053556244695803,0.07242236392285661,0.0017134730479308358,-0.028814128928564584,0.05385947761593267,0.096514552781042,0.03426356317980199,-0.03895109193345355,0.47193154696335277,0.3410978240218923,0.23265351233685153,-0.06917346025357518,0.10459053968625594,0.4495465730673874,0.038354534249477636,0.24712353292156755,-0.4505588531518671,-0.057542569852673864,0.6698122065208266,0.4227236880029693,1.8529794376904287,1.1691324172238216,-0.5798881420102813,1.9774830187948127,1.1910815741701697,1.1386564320470647,-0.07635955080541468
1934,1934,The young woman raised her head.,0.019371760180495225,0.0060986807741474705,-0.041995755646989666,-0.0420010027542027,-0.04859124490037749,0.07242236392285661,0.0027136615487387285,-0.02509375369224198,0.05633711551513538,0.09662260222764982,0.038754896017226814,-0.03510455965078262,0.49723128506459846,0.3673581965355325,0.22857639633433646,0.056369218947619475,0.1253431598782692,0.4495465730673874,0.038354534249477636,0.2730969106167388,-0.4272370695298572,-0.04501066337061195,0.6698122065208266,0.48888318936988306,1.8970111390845792,1.196387608015295,-0.5791865934594886,2.0893107618300513,1.2368194333029476,1.227601584793956,-0.06676836261507489
1935,1935,It was of the most exquisite shapeliness.,0.016981197941288145,0.0036407488467575903,-0.041995755646989666,-0.04454230231007125,-0.05013980159751718,0.06564009286629126,0.0027136615487387285,-0.02509375369224198,0.05372490942332421,0.09066323120840661,0.03676039803813583,-0.03464932578007898,0.4711062384007586,0.3402411783836773,0.22857639633433646,0.014211963635351408,0.08468809992668014,0.37585687482216434,0.038354534249477636,0.25302657330683376,-0.4272370695298572,-0.04501066337061195,0.613633063171913,0.4229090376387779,1.8730738463364531,1.1197578442651022,-0.5814247800539322,1.9838467180218848,1.1729205414031094,1.227601584793956,-0.06380875072897538
1936,1936,The young woman raised her eyes.,0.016699955324910844,0.0033515803847117215,-0.047895819499833,-0.03705215625066921,-0.05006285468088912,0.0697400832127662,0.005614605566492299,-0.02048794795527815,0.05372490942332421,0.090774610946177,0.03676039803813583,-0.03155018578437863,0.459721944196603,0.3284246210181574,0.1761520192139221,0.051469275379157825,0.1698149668459231,0.4019330548529659,0.08894726060995317,0.25066535715272736,-0.47388063677387704,-0.007414943924426813,0.6510858254045221,0.35714020859014267,1.924149050854362,1.0685529642447105,-0.515819449524425,1.9837992127021566,1.1730282512095405,1.227601584793956,-0.04104471658148312
1937,1937,Orlando saw them to be of a lustre such as is sometimes seen on teapots but rarely in a human face.,0.017403061865854098,0.004074501539826391,-0.04525324791098482,-0.032409264379981206,-0.05639943326520979,0.07620732836741081,0.004432594214694678,-0.014611980411642266,0.060849107855536474,0.09084195683413118,0.039297220984634264,-0.028972252610377097,0.45941627381786865,0.328107344294587,0.18490894600458185,-0.09207608766706503,0.21751607337681603,0.4564752985441598,0.15949544690859774,0.25656839753799354,-0.4505588531518671,-0.019946850406488525,0.7072649687534357,0.3571796308456423,1.9246729269626366,0.9404631408591009,-0.4180474252152913,1.9836609911223622,1.2315836026561382,1.3165467375408475,-0.012381071123328221
1938,1938,"Through this silver glaze the young woman looked up at him (for a man he was to her) appealing, hoping, trembling, fearing.",0.01923113887230657,0.005954096543124536,-0.04261067632213664,-0.03532507123881986,-0.055341413161573975,0.07620732836741081,0.00894373543087994,-0.012029344190302904,0.061799000979831445,0.09084306693118537,0.04052401390451166,-0.02796223847179095,0.4738193883834393,0.3430573470311724,0.2063111083426239,-0.07022836676003881,0.1804495655419474,0.4564752985441598,0.3005918195058872,0.2719163025396855,-0.4272370695298572,0.03018077552175832,0.7072649687534357,0.3581079960033242,1.9241315924734423,1.0158378509745511,-0.41920356914591367,2.0884382748402275,1.2316300177656132,1.3165467375408475,0.010704365871590791
1939,1939,She rose; she accepted his arm.,0.024715369891663987,0.011592881553018967,-0.03418187154740302,-0.03907014426852088,-0.05411795718718784,0.07839400513197042,0.006291037094206734,-0.00933387434764289,0.06298636738520015,0.08565299317049582,0.04109977855131412,-0.02801778016756485,0.5232513575137705,0.39436625458786134,0.27838475287837716,-0.01100994944904043,0.12827726693836738,0.47639131001523344,0.3778734855595765,0.31796001754476183,-0.3572717186638273,0.0051169625576348975,0.7259913498697402,0.35805868013157943,1.9249498236259934,1.0693011020081706,-0.48606051861670346,2.088261891388237,1.2267171741963478,1.3165467375408475,0.040907504456192366
1940,1940,"For--need we stress the point?--she was of the tribe which nightly burnishes their wares, and sets them in order on the common counter to wait the highest bidder.",0.024434127275286682,0.011303713090973099,-0.0315755222207248,-0.03907014426852088,-0.050572628003550016,0.08671754674853684,0.007630274725331206,-0.0017035007058338162,0.06298636738520015,0.08482597086512429,0.04303443039820784,-0.025967584404444268,0.5208944335381914,0.3919198378962202,0.31186132356425017,0.0710333169720198,0.13086593192767682,0.5451111649212591,0.3092069233221929,0.3155988013906553,-0.3339499350418173,0.017648869039696608,0.8008968743349585,0.35816137606587817,1.9452505165419478,1.0912318930425253,-0.5056815414827781,2.0876510910552724,1.2265687137020946,1.3165467375408475,0.04254006235284658
1941,1941,She led Orlando to the room in Gerrard Street which was her lodging.,0.025840340357173197,0.01274955540120244,-0.02846263168558536,-0.038847223254848205,-0.04719081101774682,0.08897629138533937,0.007630274725331206,-0.0017035007058338162,0.06886383109177527,0.08504984043771928,0.043796459112372774,-0.025517756900039077,0.5482132117226489,0.4202759137129116,0.3635465486058658,0.21468955071652218,0.1230102593332256,0.5890168241552516,0.3092069233221929,0.3274048821611876,-0.3106281514198074,0.017648869039696608,0.8196232554512634,0.3580610838553265,1.9454607767418648,1.1428610657562994,-0.5392824744792518,2.087176325040442,1.2278811709234394,1.3165467375408475,0.03610916528730098
1942,1942,"To feel her hanging lightly yet like a suppliant on her arm, roused in Orlando all the feelings which become a man.",0.024855991199852635,0.0117374657840419,-0.028240049150182665,-0.03938223368766264,-0.0502898480849419,0.08900119520953124,0.008956623893667809,0.0014456543225529847,0.06672657156211159,0.08383058383986729,0.042814646248093315,-0.025697974868723328,0.5409174975362662,0.4127031802908994,0.367024472574175,0.1456337909177232,0.11944569889950117,0.5904940407531418,0.3092069233221929,0.31914062562181494,-0.3106281514198074,0.03018077552175832,0.8196232554512634,0.2919047828410003,1.8722500153258756,1.1471799391721307,-0.636376912991366,1.9783185661075082,1.1634626926422462,1.227601584793956,0.03934185703264565
1943,1943,"She looked, she felt, she talked like one.",0.019231138872306566,0.005954096543124536,-0.03389018595556281,-0.04459858540760334,-0.05243089604011764,0.08460396883846404,0.0012138432098664175,-0.004749224914676688,0.06268952578385797,0.08270309526516167,0.03900897523555653,-0.02517750940105099,0.48960953838831295,0.359447051126719,0.31848893051803906,0.0903589030590032,0.044623006704617496,0.549263979966176,0.1492186749854485,0.2719163025396855,-0.3572717186638273,-0.04501066337061195,0.782170493218654,0.22585909067722246,1.7654574371191274,1.1593104920053878,-0.7167376055717974,1.8679383094297264,1.158731250957734,1.1386564320470647,0.030672302340994467
1944,1944,"Yet, having been so lately a woman herself, she suspected that the girl's timidity and her hesitating answers and the very fumbling with the key in the latch and the fold of her cloak and the droop of her wrist were all put on to gratify her masculinity.",0.015012499626647012,0.0016165696124365125,-0.03917532913325918,-0.04950284770840229,-0.05754978966879928,0.0824482204535825,-0.007060236252716932,-0.01145263901466402,0.06067100289473116,0.07544787095132738,0.03486854913097031,-0.025807819894708588,0.45567251334237663,0.32422143273712994,0.275684605841955,0.005294640893529993,-0.028921937941389024,0.5310832320691113,0.1492186749854485,0.2364980602280885,-0.40391528590784725,-0.13273400874504412,0.7634441121023493,0.22108969357652658,1.7043232644203181,1.1060914504840529,-0.7467785337796887,1.7712552863669155,1.0941250648573206,1.1386564320470647,0.055261398658873154
1945,1945,"Upstairs they went, and the pains which the poor creature had been at to decorate her room and hide the fact that she had no other deceived Orlando not a moment.",0.02119983718694769,0.009424118087674956,-0.03294699752347077,-0.04422917344208861,-0.055070175280460064,0.0864079411756113,0.0022687841258289612,-0.004004836440686279,0.0644112070716426,0.07368429676457089,0.04327248634094653,-0.022873263158906063,0.5277401727603862,0.37619670087255364,0.36538370435341677,0.13648782164174744,0.06330999677082033,0.5774112624920492,0.281729128798043,0.2825417752331646,-0.3572717186638273,-0.04501066337061195,0.8008968743349585,0.15563085000743018,1.6509357349079516,1.13339456439556,-0.7145770023721448,1.6806938142987324,1.1576289311054448,1.1386564320470647,0.0561975296752145
1946,1946,The deception roused her scorn; the truth roused her pity.,0.02344977811796612,0.011737465784041902,-0.030121929120780704,-0.04726089922803705,-0.05586272852172908,0.08632829852339957,0.003559247573129194,-0.0032001133219619077,0.0644112070716426,0.07384119048156308,0.04327248634094653,-0.022123416743445635,0.5482633564195675,0.39749915253822576,0.3896514753814846,0.11544528700718655,0.038390440117192996,0.5723148326354175,0.281729128798043,0.3014315044660164,-0.3339499350418173,-0.03247875688855024,0.8008968743349585,0.1555927857767777,1.624059070830481,1.1891911575274554,-0.7132107623090014,1.6825144408172816,1.1573892392995586,1.1386564320470647,0.05415545572974925
1947,1947,"One thing showing through the other bred the oddest assortment of feeling, so that she did not know whether to laugh or to cry.",0.03357451230754904,0.02503921503815184,-0.023762997359292208,-0.03422957368591412,-0.05031485583284601,0.0903410208274097,0.010717771699970605,0.003656096306897139,0.056574588796209115,0.08112564735115771,0.03313305258036855,-0.028026426700040078,0.6151897973112452,0.481499779758002,0.4399816658705314,0.22013884125444902,0.15333095242250924,0.603818208853982,0.281729128798043,0.3368497467776135,-0.3339499350418173,-0.007414943924426813,0.782170493218654,0.22146656622747107,1.601869598751719,1.1615870892445566,-0.7132117466318135,1.7921349663484811,1.2225403271638808,1.227601584793956,0.10500335389930276
1948,1948,"Meanwhile Nell, as the girl called herself, unbuttoned her gloves; carefully concealed the left-hand thumb, which wanted mending; then drew behind a screen, where, perhaps, she rouged her cheeks, arranged her clothes, fixed a new kerchief round her neck--all the time prattling as women do, to amuse her lover, though Orlando could have sworn, from the tone of her voice, that her thoughts were elsewhere. When all was ready, out she came, prepared--but here Orlando could stand it no longer.",0.033293269691171745,0.02475004657610597,-0.023762997359292208,-0.033560810644896084,-0.050659193284756585,0.0880405503957491,0.010717771699970605,0.004261009887866189,0.05974089921052567,0.08155562494348062,0.03611789259020132,-0.027121326672128916,0.6374500743806282,0.5046052825011333,0.4399816658705314,0.2069669173840523,0.15333095242250924,0.5765470870083851,0.281729128798043,0.3344885306235069,-0.3339499350418173,-0.007414943924426813,0.7634441121023493,0.22157299623591312,1.6535048660360758,1.161892865812457,-0.7179632999970594,1.7990993610935648,1.2227531436776358,1.1386564320470647,0.12303575000730345
