,sent_no,sent_raw,baseline_sentimentr_stdscaler_roll10,baseline_syuzhet_stdscaler_roll10,baseline_bing_stdscaler_roll10,baseline_sentiword_stdscaler_roll10,baseline_senticnet_stdscaler_roll10,baseline_nrc_stdscaler_roll10,baseline_afinn_stdscaler_roll10,baseline_vader_stdscaler_roll10,baseline_textblob_stdscaler_roll10,baseline_flair_stdscaler_roll10,baseline_pattern_stdscaler_roll10,baseline_stanza_stdscaler_roll10,sentimentr_jockers_rinker_stdscaler_roll10,sentimentr_jockers_stdscaler_roll10,sentimentr_huliu_stdscaler_roll10,sentimentr_senticnet_stdscaler_roll10,sentimentr_sentiword_stdscaler_roll10,sentimentr_nrc_stdscaler_roll10,sentimentr_lmcd_stdscaler_roll10,syuzhetr_syuzhet_stdscaler_roll10,syuzhetr_bing_stdscaler_roll10,syuzhetr_afinn_stdscaler_roll10,syuzhetr_nrc_stdscaler_roll10,transformer_roberta15lg_stdscaler_roll10,transformer_nlptown_stdscaler_roll10,transformer_yelp_stdscaler_roll10,transformer_hinglish_stdscaler_roll10,transformer_imdb2way_stdscaler_roll10,transformer_huggingface_stdscaler_roll10,transformer_t5imdb50k_stdscaler_roll10,transformer_robertaxml8lang_stdscaler_roll10
1817,1817,"But I, considering Thy gifts, Thou unseen God, which Thou instillest into the hearts of Thy faithful ones, whence wondrous fruits do spring, did rejoice and give thanks to Thee, recalling what I before knew, how careful and anxious she had ever been as to her place of burial, which she had provided and prepared for herself by the body of her husband.",-0.017861177307310943,-0.04078387125287881,-0.03641957286475293,-0.12214868198656298,0.15892624317139084,-0.018223250272033437,-0.047469795630855266,-0.054064688664905484,0.033976267818454836,0.25669602750208803,-0.02781538072102885,0.024053237688557376,0.47538419441766605,0.32697134387656746,0.40173375658300975,2.008257656281555,-0.743525851090037,0.25412281360189326,-0.028018510029052795,-0.023848949594049092,-0.019260560615352813,-0.12065315266530784,0.15379187809474956,1.835825957159992,2.281399772516923,2.1858340984269886,1.3484825077757265,0.5296246511742854,1.4963721579397224,1.3546087477227076,1.0177764640705733
1818,1818,"For because they had lived in great harmony together, she also wished (so little can the human mind embrace things divine) to have this addition to that happiness, and to have it remembered among men, that after her pilgrimage beyond the seas, what was earthly of this united pair had been permitted to be united beneath the same earth.",-0.016691955742553683,-0.03959601341192361,-0.03496786475696251,-0.11581965275378432,0.15814246588241085,-0.015523329378249167,-0.04689425092567508,-0.05603975879041552,0.03511554580235218,0.2567194696335,-0.02755745898395479,0.01708463513678237,0.5103997879996364,0.36094643922583974,0.4374840431655164,2.0345491454704514,-0.6633077625427447,0.29880757985256706,0.06534801078667886,-0.015046927850540385,-0.006521390422127697,-0.11458194294945238,0.17585217371861528,1.8356721833446887,2.297554003273076,2.211099518634412,1.3650155495240395,0.5300368392656323,1.4946022374917463,1.3546087477227076,1.0149195791033638
1819,1819,"But when this emptiness had through the fulness of Thy goodness begun to cease in her heart, I knew not, and rejoiced admiring what she had so disclosed to me; though indeed in that our discourse also in the window, when she said, ""What do I here any longer?"" there appeared no desire of dying in her own country.",-0.02109902164048488,-0.04407332373552396,-0.0393229890803338,-0.11699858957165486,0.15240981972602377,-0.019573210718925566,-0.051498608567116654,-0.061563565209084625,0.030762207164695674,0.25027483700616204,-0.02814879174700262,0.009757414148055994,0.48420491646503255,0.33552995568210925,0.41224854675433514,1.9644444043512024,-0.6728104140380119,0.2732734277093251,0.06534801078667886,-0.04822377903761075,-0.044738901001803166,-0.16315162067629618,0.14276173028281672,1.7963572823250402,2.229850812919546,2.1530845365050406,1.3462863394087918,0.5295256871899737,1.4533081979511984,1.3145285074414648,1.0023432425064358
1820,1820,"I heard afterwards also, that when we were now at Ostia, she with a mother's confidence, when I was absent, one day discoursed with certain of my friends about the contempt of this life, and the blessing of death: and when they were amazed at such courage which Thou hadst given to a woman, and asked, ""Whether she were not afraid to leave her body so far from her own city?"" she replied, ""Nothing is far to God; nor was it to be feared lest at the end of the world, He should not recognise whence He were to raise me up.""",-0.020649321038655168,-0.04361645533515658,-0.0393229890803338,-0.11848777292054398,0.15124289480321157,-0.019573210718925566,-0.052529807441921664,-0.06512101504691506,0.02187028143671642,0.2445383520985604,-0.02888254872971456,0.00903614457722726,0.43753103322636,0.2902430000392604,0.36327997308633386,1.9483770455676108,-0.7310587075455243,0.22372532332877104,0.06534801078667886,-0.044838386059338244,-0.044738901001803166,-0.16922283039215164,0.14276173028281672,1.7573877546828127,2.2014813428652467,2.153712360433864,1.3322161414221108,0.5307528237739407,1.4121562018898886,1.2744482671602224,1.0242979210729624
1821,1821,"On the ninth day then of her sickness, and the fifty-sixth year of her age, and the three-and-thirtieth of mine, was that religious and holy soul freed from the body.",-0.01948009947389791,-0.042428597494201394,-0.036305137383782035,-0.1136479270366544,0.15305374084447945,-0.01933697514001418,-0.05072020768500895,-0.06918965950546573,0.01816531238339173,0.24414667315288557,-0.029410534392671755,0.0031867672356629116,0.3895017906239107,0.24364095991814846,0.3776705548797016,1.952570220241821,-0.7062081062484654,0.17812569069052797,0.10899263990717578,-0.036036364315829794,-0.019260560615352813,-0.15100920124458528,0.14276173028281672,1.7180912380800033,2.1719895767598327,2.153440781317201,1.362597699978455,0.5310277101372266,1.3752003827957335,1.2744482671602224,1.0226294988303228
1822,1822,"I closed her eyes; and there flowed withal a mighty sorrow into my heart, which was overflowing into tears; mine eyes at the same time, by the violent command of my mind, drank up their fountain wholly dry; and woe was me in such a strife!",-0.018670638390604424,-0.0416062343735401,-0.03243817813734705,-0.12283122435480383,0.14903870328234406,-0.02304711367459917,-0.05018340984889342,-0.06833689393362787,0.025985443492373486,0.2441577430482746,-0.02954000359482209,-0.001748976369493758,0.43170949023319655,0.2845944458369851,0.42475119697635777,1.9290488945427269,-0.7564061790948381,0.17604882226896673,0.028310514967077205,-0.02994265695493893,-0.006521390422127697,-0.16315162067629618,0.10967128684701774,1.7180964627539421,2.1759677131326653,2.1512940859383898,1.3994310286604121,0.5320305395710904,1.3753375505052265,1.2744482671602224,1.0492773274356757
1823,1823,"But when she breathed her last, the boy Adeodatus burst out into a loud lament; then, checked by us all, held his peace.",-0.019030398872068196,-0.04379920269530354,-0.031861509262153975,-0.12170813191251663,0.14931841562339268,-0.02341454971482287,-0.050750709271876596,-0.0704240783339095,0.023123354898680164,0.24388978646282955,-0.029547715497861546,0.005741279576444025,0.3902992294285222,0.2528641069616448,0.4060307431231668,1.8747969461003413,-0.7383583584133299,0.15803425300740578,0.028310514967077205,-0.046192543250646784,0.006217779771097481,-0.16315162067629618,0.10967128684701774,1.6789255050830778,2.173219909581395,2.146706439480171,1.3817610510136942,0.5364316307397743,1.3753509656542033,1.2343680268789796,1.0254162320200164
1824,1824,"In like manner also a childish feeling in me, which was, through my heart's youthful voice, finding its vent in weeping, was checked and silenced.",-0.019030398872068196,-0.04379920269530354,-0.031861509262153975,-0.123569611098628,0.14596769487124775,-0.02341454971482287,-0.050750709271876596,-0.0704240783339095,0.02381803659617854,0.2431012192089439,-0.0294330659693128,0.007963879871929747,0.3902992294285222,0.2528641069616448,0.4060307431231668,1.8221517976732404,-0.7116823451200395,0.15803425300740578,0.028310514967077205,-0.046192543250646784,0.006217779771097481,-0.16315162067629618,0.10967128684701774,1.6396771484888641,2.1751936253522186,2.1262227322107656,1.362924201324551,0.5368735852524275,1.4139189332287065,1.2343680268789796,1.0497980813924488
1825,1825,"For we thought it not fitting to solemnise that funeral with tearful lament, and groanings; for thereby do they for the most part express grief for the departed, as though unhappy, or altogether dead; whereas she was neither unhappy in her death, nor altogether dead.",-0.016332195261089907,-0.04105799229309925,-0.025546352322511262,-0.12282501942418345,0.14684616644235357,-0.020371233749973596,-0.046177782632908934,-0.0648857493407881,0.03771167054614613,0.24960543392028728,-0.028385245542865017,0.00852897602482971,0.4456846916034126,0.306603774517197,0.4931805017758431,1.8662417578517785,-0.6672148374238079,0.21143469913907614,0.2559134388360183,-0.025880185381011778,0.044435290350772955,-0.13279557209701873,0.13173158247088387,1.6782006306030506,2.2368818962034105,2.1788258260197955,1.3680603503214683,0.5474811511240545,1.4551548248374593,1.2744482671602224,1.0668685686658181
1826,1826,"Of this we were assured on good grounds, the testimony of her good conversation and her faith unfeigned.",-0.01983985995536168,-0.044621565815964825,-0.028930204228930514,-0.12530699167233195,0.13946875344719623,-0.023219317706892947,-0.05087399124657543,-0.06897821082144052,0.034006701492821444,0.2488246807102056,-0.028919220961707775,0.005267184702468781,0.42874101464172354,0.290163583692128,0.4438849158592611,1.8338670754392938,-0.6969659531469629,0.17695046139526882,0.22412533244943364,-0.05228625061153713,0.018956949964322657,-0.16922283039215164,0.10967128684701774,1.678165942713904,2.2008359792194634,2.1232988499923464,1.34620104122507,0.5475922954086839,1.446867948575548,1.2343680268789796,1.0325163253062906
1827,1827,"What then was it which did grievously pain me within, but a fresh wound wrought through the sudden wrench of that most sweet and dear custom of living together?",-0.020739261159021107,-0.04553530261669959,-0.028930204228930514,-0.12431420277307255,0.1388889330735642,-0.02467444707905245,-0.05079079653740847,-0.06855298984147777,0.034006701492821444,0.2489060769998305,-0.028919220961707775,0.00618834709793481,0.41980894761503057,0.2814969355547039,0.4438849158592611,1.8670414297654758,-0.6465823942840682,0.162729401435136,0.22412533244943364,-0.05905703656808214,0.018956949964322657,-0.16922283039215164,0.0986411390350849,1.7168524125772502,2.2122495833798026,2.072963444068458,1.2997185029291378,0.5501409257618488,1.4082023866862536,1.2744482671602224,1.043675229365182
1828,1828,"I joyed indeed in her testimony, when, in that her last sickness, mingling her endearments with my acts of duty, she called me ""dutiful,"" and mentioned, with great affection of love, that she never had heard any harsh or reproachful sound uttered by my mouth against her.",-0.02370728513109722,-0.04855063405912431,-0.034312595899040045,-0.1412093424336834,0.13381331955161946,-0.02998834727497835,-0.055558554621247355,-0.07512300252368911,0.03365936064407225,0.24250735187984096,-0.029329686068827337,0.009710468574451033,0.3955519034329004,0.2653145910792334,0.410517158647492,1.7954346231053986,-0.7094703306766463,0.13262799620177979,0.1944626122450755,-0.0780152372464081,-0.019260560615352813,-0.21779250811899542,0.06555069559928633,1.7168286202881948,2.1510446059036425,2.016287377203159,1.2891745073614815,0.550324104327263,1.3720795387188873,1.2343680268789796,1.022516057278045
1829,1829,"But yet, O my God, Who madest us, what comparison is there betwixt that honour that I paid to her, and her slavery for me?",-0.02136884200158271,-0.04617491837721392,-0.029604100316389218,-0.14148856431160012,0.1350122948468435,-0.025770055348860142,-0.05290706466099973,-0.07369688571247525,0.03921681422405929,0.2489705428612134,-0.028748179770622717,0.01169369171034269,0.3928255868825716,0.26266928779363047,0.42326938516375595,1.7837991470777796,-0.7170904417152586,0.1574918515728046,0.1944626122450755,-0.04957793622891852,0.03169612015754784,-0.19350766925557342,0.0986411390350849,1.7170298741646428,2.19621661125933,2.018252956791311,1.308859768936525,0.5537527976975303,1.4126169066402239,1.2343680268789796,1.024277917556089
1830,1830,"Being then forsaken of so great comfort in her, my soul was wounded, and that life rent asunder as it were, which, of hers and mine together, had been made but one.",-0.02046944079792328,-0.04526118157647916,-0.029604100316389218,-0.14093012055576667,0.13592718729569003,-0.024314925976700638,-0.051395470786865106,-0.06974209823763045,0.04588575852004372,0.24889435593412457,-0.02834898431697003,0.014588863578642005,0.4017576539092641,0.2713359359310542,0.42326938516375595,1.7991744323356553,-0.7127032937208116,0.1717129115329374,0.15775686868642919,-0.042807150272373515,0.03169612015754784,-0.1813652498238625,0.10967128684701774,1.6776910528520144,2.1654460641947884,2.0428214486488008,1.3287995692704098,0.6800697146537209,1.3799707513218114,1.2143279067383586,1.0149392494741745
1831,1831,"The boy then being stilled from weeping, Euodius took up the Psalter, and began to sing, our whole house answering him, the Psalm, I will sing of mercy and judgments to Thee, O Lord.",-0.02271794380707185,-0.045718049976846545,-0.03132083642679593,-0.14167471223021125,0.13810078527925534,-0.027281742392154813,-0.0552293315488728,-0.07396468198537529,0.04588575852004372,0.243069311863411,-0.02834898431697003,0.01672453523803033,0.37203513476979455,0.25800000132321205,0.41069845622242546,1.823776604271034,-0.7320969941336014,0.13888159295281305,0.15775686868642919,-0.04619254325064602,0.018956949964322657,-0.2056500886872843,0.08761099122315204,1.638503608510565,2.10490558245394,1.9876258510093507,1.3270081144914199,0.6842977583919079,1.3397416593066784,1.2143279067383586,1.0048510881824257
1832,1832,"But hearing what we were doing, many brethren and religious women came together; and whilst they (whose office it was) made ready for the burial, as the manner is, I, in a part of the house, where I might properly, together with those who thought not fit to leave me, discoursed upon something fitting the time; and by this balm of truth assuaged that torment, known to Thee, they unknowing and listening intently, and conceiving me to be without all sense of sorrow.",-0.025865848019879855,-0.04891612877941822,-0.0334889560447451,-0.14325696953840591,0.13673864445175296,-0.028955269017880782,-0.0584135276392332,-0.07943097900921336,0.04588575852004372,0.2378534376242499,-0.02834898431697003,0.019927361473181224,0.32782365861768376,0.21510228164630008,0.39082207234305844,1.777064520088639,-0.7416872000696767,0.08777794122014189,0.15775686868642919,-0.06989029409855378,0.006217779771097481,-0.22386371783485087,0.0765808434112192,1.6384448805449503,2.0662200764606258,1.9340675098867277,1.2913490939918444,0.6846515529154414,1.3075434644087294,1.174247666457116,0.9783611677228512
