,sent_no,sent_raw,jockers_rinker,jockers,huliu,lmcd,nrc,senticnet,sentiword,sent_clean,char_len,token_len,jockers_rinker_medianiqr,jockers_rinker_lnorm_medianiqr,jockers_medianiqr,jockers_lnorm_medianiqr,huliu_medianiqr,huliu_lnorm_medianiqr,lmcd_medianiqr,lmcd_lnorm_medianiqr,nrc_medianiqr,nrc_lnorm_medianiqr,senticnet_medianiqr,senticnet_lnorm_medianiqr,sentiword_medianiqr,sentiword_lnorm_medianiqr,jockers_rinker_roll100,jockers_roll100,huliu_roll100,senticnet_roll100,sentiword_roll100,nrc_roll100,lmcd_roll100,mean_roll100,jockers_rinker_roll100_stand,jockers_roll100_stand,huliu_roll100_stand,senticnet_roll100_stand,sentiword_roll100_stand,nrc_roll100_stand,lmcd_roll100_stand
2371,2372,"But the contrary is requited it, that itself should not be hidden from the Truth; but the Truth is hid from it.",0.0319801074533416,0.0319801074533416,0.0,-0.479701611800123,0.0,-0.13484945309492402,0.199875671583385,but the contrary is requited it that itself should not be hidden from the truth but the truth is hid from it,108,22,0.04585120946621178,0.09891847923316506,0.043494853982214865,0.09978053838749386,0.0,0.0,-0.479701611800123,-0.021794712030900634,0.0,0.0,-0.6587950609610969,-0.6674716901315928,0.8625835462205925,1.1316279510920204,0.043798231145021016,0.04381231306059883,-0.0071531041729126724,0.12232466724580147,0.02387608690857613,0.06209107740994075,-0.0038186393761597804,0.04070437603155225,-0.5254369674085877,-0.5238702281592773,-0.7168812498028381,-1.187492867465433,-0.02513757615710311,-0.9602945625480892,0.3515941530540521
2372,2373,"Yet even thus miserable, it had rather joy in truths than in falsehoods.",-0.0693375245281536,-0.0693375245281536,0.0,0.0,0.0,-0.188598066716578,-0.265793844024589,yet even thus miserable it had rather joy in truths than in falsehoods,70,13,-0.27895607104037506,-0.5577367224550267,-0.3025406019396294,-0.607779674010907,0.0,0.0,0.0,0.0,0.0,0.0,-0.7795568127748673,-1.1595577215263673,-1.3189462175883269,-2.73896143329984,0.04352445407914861,0.04302359802059941,-0.006291448134719654,0.1201127580916958,0.024834077549800524,0.06295273344813376,-0.004848515324413805,0.04047252253289209,-0.532720373402929,-0.5449765534123557,-0.6976282077899371,-1.259145782880924,0.05065755542934388,-0.9417574155754006,0.29204279300402014
2373,2374,"Happy then will it be, when, no distraction interposing, it shall joy in that only Truth, by Whom all things are true.",0.394421325257879,0.394421325257879,0.469041575982343,0.426401432711221,0.5116817192534651,0.350715178404979,0.250510841717842,happy then will it be when no distraction interposing it shall joy in that only truth by whom all things are true,113,22,1.2077767696696768,1.6931917453217369,1.2813594743354422,1.8176445374461143,1.353458499214757,2.540163950797651,0.426401432711221,0.01937307736080059,1.5179812783463489,2.0069311613157175,0.4321658321234565,0.6295892747690351,1.0997949741570507,1.4333617832401064,0.043874928026987524,0.04337407196843832,-0.006291448134719654,0.11922403626427526,0.024789239816217248,0.06435462923948941,-0.005783112518650911,0.04050604923743388,-0.5233965681221022,-0.5355977324685787,-0.6976282077899371,-1.2879351704603665,0.04711004486844849,-0.9115978772296227,0.23800081434618317
2374,2375,"See what a space I have gone over in my memory seeking Thee, O Lord; and I have not found Thee, without it.",-0.125108648434245,-0.125108648434245,0.0,0.0,-0.20851441405707502,0.23082545636118199,-0.0364900224599881,see what a space i have gone over in my memory seeking thee o lord and i have not found thee without it,103,23,-0.45774891027730047,-0.5681527619506096,-0.4930186649449191,-0.6190031823283578,0.0,0.0,0.0,0.0,-0.6185895741317422,-0.7822977493842146,0.16279901718774845,0.28253808766377214,-0.2447227717069565,-0.2674199227164402,0.04467195986231606,0.04417110380376686,-0.006722276153816163,0.12058782973430536,0.02495848438964828,0.06607794131587547,-0.0062139405377474215,0.04107587177347836,-0.5021927962553303,-0.5142688464953702,-0.7072547287963876,-1.2437562411535812,0.06050048331480103,-0.874523583284245,0.2130886931063831
2375,2376,"Nor have I found any thing concerning Thee, but what I have kept in memory, ever since I learnt Thee.",-0.134164078649987,-0.134164078649987,0.0,0.0,-0.22360679774997896,0.227464015011166,-0.363361046343716,nor have i found any thing concerning thee but what i have kept in memory ever since i learnt thee,98,20,-0.48677909588931256,-0.6908867393210784,-0.5239461536948046,-0.7512517031250994,0.0,0.0,0.0,0.0,-0.6633634150359534,-0.9646961182749385,0.15524657036735948,0.36108630041219525,-1.7760209212069493,-2.441104711728673,0.044069859401496464,0.04356900334294725,-0.00720395652247185,0.1202665128778167,0.025530479827426907,0.06607794131587547,-0.0062139405377474215,0.04087084281504907,-0.5182107270909719,-0.5303812920765987,-0.7180175064750141,-1.2541650273809986,0.10575611276214895,-0.874523583284245,0.2130886931063831
2376,2377,"For since I learnt Thee, I have not forgotten Thee.",0.15811388300841903,0.15811388300841903,0.0,0.0,0.31622776601683805,0.132183206195038,0.15811388300841903,for since i learnt thee i have not forgotten thee,49,10,0.4502148707246546,1.487506685304441,0.4742861948153336,1.5960144271860242,0.0,0.0,0.0,0.0,0.9381375383259781,2.7272097446555734,-0.05882922827301643,0.4691261615297586,0.6669413972015865,2.012277349603266,0.04459221061437605,0.044091354555826835,-0.00720395652247185,0.12121417168372986,0.02544391374360783,0.06657541866147507,-0.0062139405377474215,0.04121416745697091,-0.5043143989127319,-0.516402967794378,-0.7180175064750141,-1.2234664265199267,0.09890710251962258,-0.8638211564895556,0.2130886931063831
2377,2378,"For where I found Truth, there found I my God, the Truth itself; which since I learnt, I have not forgotten.",0.8074061938731719,0.8074061938731719,0.0,0.0,1.30930734141595,0.6097007853193629,0.109108945117996,for where i found truth there found i my god the truth itself which since i learnt i have not forgotten,103,21,2.531736769936985,3.6788324685304414,2.6918484929320927,3.957215454189725,0.0,0.0,0.0,0.0,3.8842584307498376,5.379825239621751,1.0140516423452368,1.3989209454635614,0.43736714550939637,0.6216971917767419,0.04316143242754983,0.0437443571984759,-0.007324376614635771,0.12148192567139587,0.024781603236706258,0.06720635744710773,-0.0062139405377474215,0.04097676554697891,-0.5423779905042916,-0.5256887538067925,-0.7207082008946707,-1.2147927638630396,0.04650584737006161,-0.8502475209765151,0.2130886931063831
2378,2379,"Since then I learnt Thee, Thou residest in my memory; and there do I find Thee, when I call Thee to remembrance, and delight in Thee.",0.196116135138184,0.196116135138184,0.196116135138184,0.196116135138184,0.196116135138184,0.281622770058432,0.0858008091229555,since then i learnt thee thou residest in my memory and there do i find thee when i call thee to remembrance and delight in thee,128,26,0.5720436968232455,0.688239473926963,0.6040772922245372,0.7347866833237837,0.5659094279222643,0.8987593558872815,0.196116135138184,0.007540028263674893,0.5818082028721799,0.6509169657522189,0.27692982310386915,0.3293353723060113,0.32817513119920266,0.3732294281017673,0.043970985944360476,0.044553910715286554,-0.007324376614635771,0.12144130093544138,0.024230695376575635,0.0693541524917074,-0.0062139405377474215,0.041430389758712605,-0.5208410990985421,-0.5040247827031202,-0.7207082008946707,-1.2161087676255453,0.0029186431180028235,-0.8040411571327121,0.2130886931063831
2379,2380,"These be my holy delights, which Thou hast given me in Thy mercy, having regard to my poverty.",0.5892556509887901,0.353553390593274,0.471404520791032,0.235702260395516,0.235702260395516,0.41577878733768997,-0.0368284781867994,these be my holy delights which thou hast given me in thy mercy having regard to my poverty,91,18,1.8323828352906142,3.125883297264226,1.1417810601179286,1.9961221636701034,1.3602769730948123,3.1199704504993053,0.235702260395516,0.0130872993001397,0.6992464359804006,1.1298028140528702,0.5783499820877412,1.0500631539353262,-0.24630834090790893,-0.3276285420873754,0.043970985944360476,0.044553910715286554,-0.008052608881427116,0.12217317436356669,0.023250259229103502,0.07008238475849876,-0.0062139405377474215,0.04139488079880592,-0.5208410990985421,-0.5040247827031202,-0.7369799912683408,-1.1924003505131295,-0.0746523514324052,-0.788374408498216,0.2130886931063831
2380,2381,"But where in my memory residest Thou, O Lord, where residest Thou there?",0.0,0.0,0.0,0.0,0.0,0.0632358223696761,0.0,but where in my memory residest thou o lord where residest thou there,69,13,-0.056671634081153,-0.04175269130406216,-0.06572849487248188,-0.0517956968235612,0.0,0.0,0.0,0.0,0.0,0.0,-0.21373939790709806,-0.021484348313005795,-0.07377735352859535,-0.05942664949254208,0.043368703077491834,0.04395162784841792,-0.010458889879552383,0.12144759642494125,0.023087401542756646,0.06951083325803661,-0.007597535036410198,0.04047281960509739,-0.5368638825587335,-0.5201421095420953,-0.7907464910063409,-1.2159048305986577,-0.08753746662596058,-0.8006704218688717,0.13308397574911618
2381,2382,what manner of lodging hast Thou framed for Thee?,0.0,0.0,0.0,0.0,0.0,-0.0516666666666667,0.0,what manner of lodging hast thou framed for thee,48,9,-0.056671634081153,-0.04175269130406216,-0.06572849487248188,-0.0517956968235612,0.0,0.0,0.0,0.0,0.0,0.0,-0.47190095648171937,-0.644402874252547,-0.07377735352859535,-0.05942664949254208,0.042894358740819004,0.04347728351174509,-0.01176471947164109,0.12109156993539041,0.023630020950713,0.06943650836354207,-0.008903364628498906,0.03998023677172423,-0.5494830636946539,-0.5328357509005507,-0.8199242497450794,-1.2274380058622572,-0.044606035297104635,-0.8022694027056617,0.05757592224587991
2382,2383,what manner of sanctuary hast Thou builded for Thee?,0.33333333333333304,0.33333333333333304,0.0,0.0,0.33333333333333304,0.29166666666666696,-0.125,what manner of sanctuary hast thou builded for thee,51,9,1.0119389461776704,3.5400295551001837,1.0727224313692092,3.8076523065047017,0.0,0.0,0.0,0.0,0.9888837932045311,3.193791581416181,0.29949633166509065,1.595991976069117,-0.6593669430040663,-1.8790311384206737,0.04228551556760269,0.042868440338528775,-0.012142580640731844,0.11884285103297632,0.025059678389697894,0.06817911048427157,-0.00903038802704516,0.03943751816361433,-0.5656803737333411,-0.5491286341223913,-0.8283672671918143,-1.3002833417608017,0.06850683767721587,-0.8293203003469813,0.05023094428573741
2383,2384,"Thou hast given this honour to my memory, to reside in it; but in what quarter of it Thou residest, that am I considering.",0.0,0.0,0.0,0.0,0.0,0.11578942138281301,0.0255155181539914,thou hast given this honour to my memory to reside in it but in what quarter of it thou residest that am i considering,118,24,-0.056671634081153,-0.04175269130406216,-0.06572849487248188,-0.0517956968235612,0.0,0.0,0.0,0.0,0.0,0.0,-0.0956625908359661,-0.023718834536641555,0.04575562087980265,0.0799544896483736,0.0416072273425164,0.042190152113442486,-0.012584600861796592,0.11690048162799267,0.025374331405646603,0.06773709026320682,-0.00903038802704516,0.038884899123423314,-0.5837251595839826,-0.5672798942961734,-0.8382438693503255,-1.3632047462961536,0.09340182696168686,-0.8388296560986811,0.05023094428573741
2384,2385,"For in thinking on Thee, I passed beyond such parts of it as the beasts also have, for I found Thee not there among the images of corporeal things: and I came to those parts to which I committed the affections of my mind, nor found Thee there.",-0.101036297108185,-0.101036297108185,0.0,0.0,-0.288675134594813,0.35896752986865,-0.0541265877365274,for in thinking on thee i passed beyond such parts of it as the beasts also have for i found thee not there among the images of corporeal things and i came to those parts to which i committed the affections of my mind nor found thee there,238,48,-0.3805770023210947,-0.2454995588632963,-0.41080309295301387,-0.2713373627010143,0.0,0.0,0.0,0.0,-0.8563984863058425,-0.5190752101964721,0.45070711816202974,0.1323430769961365,-0.3273450838673244,-0.20729346523291053,0.04130724691304367,0.04189017168396975,-0.013026621082861341,0.11661826710284236,0.02560902116996145,0.06786322920851011,-0.00903038802704516,0.038747275281202975,-0.5917056646392346,-0.5753074887921708,-0.8481204715088367,-1.3723468457635228,0.11197021458758374,-0.8361159791041223,0.05023094428573741
2385,2386,"And I entered into the very seat of my mind (which it hath in my memory, inasmuch as the mind remembers itself also), neither wert Thou there: for as Thou art not a corporeal image, nor the affection of a living being (as when we rejoice, condole, desire, fear, remember, forget, or the like); so neither art Thou the mind itself; because Thou art the Lord God of the mind; and all these are changed, but Thou remainest unchangeable over all, and yet hast vouchsafed to dwell in my memory, since I learnt Thee.",-0.397097179809635,-0.397097179809635,-0.20628424925175898,-0.103142124625879,-0.7477804035376251,-0.327574230705561,0.114530734219987,and i entered into the very seat of my mind which it hath in my memory inasmuch as the mind remembers itself also neither wert thou there for as thou art not a corporeal image nor the affection of a living being as when we rejoice condole desire fear remember forget or the like so neither art thou the mind itself because thou art the lord god of the mind and all these are changed but thou remainest unchangeable over all and yet hast vouchsafed to dwell in my memory since i learnt thee,489,94,-1.3296983772877036,-0.4507005845582323,-1.4219554513592096,-0.4924459154876289,-0.5952503673457701,-0.26155466278723877,-0.103142124625879,-0.0010971399279425486,-2.218403765802907,-0.6866772268590737,-1.0918068205947151,-0.5121216876383838,0.4627666915450563,0.10035973487876965,0.04142582842255028,0.042008753193476356,-0.013026621082861341,0.11768057137850801,0.02322190308492067,0.0654501770845494,-0.008556061989018735,0.03831493572744637,-0.5885509910568937,-0.572134200872304,-0.8481204715088367,-1.3379344024366802,-0.07689585735734318,-0.888028923355548,0.07765828708319204
2386,2387,"And why seek I now in what place thereof Thou dwellest, as if there were places therein?",0.0,0.0,0.0,0.0,0.0,0.0230408843784516,-0.0757923828238541,and why seek i now in what place thereof thou dwellest as if there were places therein,86,17,-0.056671634081153,-0.04175269130406216,-0.06572849487248188,-0.0517956968235612,0.0,0.0,0.0,0.0,0.0,0.0,-0.30404891100513615,-0.22761663268693424,-0.428843196274103,-0.6438304410108149,0.04229937314084115,0.04288229791176724,-0.011890302750125238,0.11852322202520459,0.022669104664488064,0.06588906567539773,-0.008556061989018735,0.03883095695407925,-0.5653117149062388,-0.5487578000021373,-0.8227303115952855,-1.3106374515648571,-0.12063264059346986,-0.878586939602665,0.07765828708319204
