,sent_no,sent_raw,syuzhet,bing,afinn,nrc,char_len,token_len,sent_clean,syuzhet_medianiqr,syuzhet_lnorm_medianiqr,bing_medianiqr,bing_lnorm_medianiqr,afinn_medianiqr,afinn_lnorm_medianiqr,nrc_medianiqr,nrc_lnorm_medianiqr,syuzhet_roll100,bing_roll100,afinn_roll100,nrc_roll100,mean_roll100,nrc_roll100_stand
1463,1464,"But understanding afterwards that this was the error of the Apollinarian heretics, he joyed in and was conformed to the Catholic Faith.",0.0,0,-1,1,135,22,but understanding afterwards that this was the error of the apollinarian heretics he joyed in and was conformed to the catholic faith,-0.2,-0.1232015507812832,0.0,0.0,-0.5,-0.5454338936846888,0.5,0.7611313039527488,0.5096730245231612,0.17983651226158037,0.8801089918256131,0.9019073569482289,0.6178814713896459,1.0050404659077068
1464,1465,"But somewhat later, I confess, did I learn how in that saying, The Word was made flesh, the Catholic truth is distinguished from the falsehood of Photinus.",1.4,-1,2,2,155,27,but somewhat later i confess did i learn how in that saying the word was made flesh the catholic truth is distinguished from the falsehood of photinus,0.9199999999999999,0.9754223927572856,-0.5,-0.7389206329133436,1.0,0.8889300259163273,1.0,1.2404664938911514,0.5019073569482294,0.1771117166212534,0.9100817438692098,0.9073569482288828,0.6241144414168938,1.0266881660712321
1465,1466,For the rejection of heretics makes the tenets of Thy Church and sound doctrine to stand out more clearly.,-0.15,0,-1,0,106,19,for the rejection of heretics makes the tenets of thy church and sound doctrine to stand out more clearly,-0.32,-0.2904471699007884,0.0,0.0,-0.5,-0.6315097317201473,0.0,0.0,0.503678474114442,0.1771117166212534,0.9237057220708447,0.896457765667575,0.6252384196185288,0.9833927657441817
1466,1467,"For there must also be heresies, that the approved may be made manifest among the weak.",0.5,-1,0,0,87,16,for there must also be heresies that the approved may be made manifest among the weak,0.2,0.5387470687194026,-0.5,-1.2466112613984643,0.0,0.0,0.0,0.0,0.5070844686648507,0.17983651226158037,0.9455040871934605,0.9046321525885559,0.6342643051771119,1.0158643159894698
1467,1468,"But having then read those books of the Platonists, and thence been taught to search for incorporeal truth, I saw Thy invisible things, understood by those things which are made; and though cast back, I perceived what that was which through the darkness of my mind I was hindered from contemplating, being assured ""That Thou wert, and wert infinite, and yet not diffused in space, finite or infinite; and that Thou truly art Who art the same ever, in no part nor motion varying; and that all other things are from Thee, on this most sure ground alone, that they are.""",1.65,-2,-4,3,567,101,but having then read those books of the platonists and thence been taught to search for incorporeal truth i saw thy invisible things understood by those things which are made and though cast back i perceived what that was which through the darkness of my mind i was hindered from contemplating being assured that thou wert and wert infinite and yet not diffused in space finite or infinite and that thou truly art who art the same ever in no part nor motion varying and that all other things are from thee on this most sure ground alone that they are,1.1199999999999999,0.22302883644849344,-1.0,-0.3951736718144622,-2.0,-0.4753984753984754,1.5,0.49754974754974757,0.5094005449591286,0.18256130790190736,0.9455040871934605,0.9019073569482289,0.6348433242506814,1.0050404659077068
1468,1469,"Of these things I was assured, yet too unsure to enjoy Thee.",1.05,0,1,2,60,12,of these things i was assured yet too unsure to enjoy thee,0.64,1.7298687686385803,0.0,0.0,0.5,0.9995836802664447,1.0,2.789758534554538,0.51307901907357,0.17166212534059946,0.9427792915531336,0.896457765667575,0.6309945504087195,0.9833927657441817
1469,1470,"I prated as one well skilled; but had I not sought Thy way in Christ our Saviour, I had proved to be, not skilled, but killed.",0.8,1,-3,1,126,26,i prated as one well skilled but had i not sought thy way in christ our saviour i had proved to be not skilled but killed,0.44000000000000006,0.5287198577973239,0.5,0.7673297306801005,-1.5,-1.3846597462514416,0.5,0.644079200307574,0.5137602179836518,0.17166212534059946,0.9455040871934605,0.8991825613079019,0.6325272479564035,0.994216615825944
1470,1471,"For now I had begun to wish to seem wise, being filled with mine own punishment, yet I did not mourn, but rather scorn, puffed up with knowledge.",-0.35,-1,-3,-1,145,28,for now i had begun to wish to seem wise being filled with mine own punishment yet i did not mourn but rather scorn puffed up with knowledge,-0.48,-0.38805189632730913,-0.5,-0.7125400319524959,-1.5,-1.2857907890039273,-0.5,-0.5980899678686183,0.5198910081743875,0.17438692098092642,0.9536784741144414,0.9073569482288828,0.6388283378746595,1.0266881660712321
1471,1472,"For where was that charity building upon the foundation of humility, which is Christ Jesus?",2.05,1,1,4,91,15,for where was that charity building upon the foundation of humility which is christ jesus,1.44,2.771599870447532,0.5,1.3296633107920997,0.5,0.7998001332445037,2.0,4.46435709526982,0.518528610354224,0.17166212534059946,0.9509536784741145,0.9073569482288828,0.6371253405994552,1.0266881660712321
1472,1473,or when should these books teach me it?,0.4,0,0,1,39,8,or when should these books teach me it,0.12000000000000002,0.9352551182030846,0.0,0.0,0.0,0.0,0.5,2.091448189762797,0.5156675749318806,0.17166212534059946,0.9427792915531336,0.9019073569482289,0.6330040871934606,1.0050404659077068
1473,1474,"Upon these, I believe, Thou therefore willedst that I should fall, before I studied Thy Scriptures, that it might be imprinted on my memory how I was affected by them; and that afterwards when my spirits were tamed through Thy books, and my wounds touched by Thy healing fingers, I might discern and distinguish between presumption and confession; between those who saw whither they were to go, yet saw not the way, and the way that leadeth not to behold only but to dwell in the beatific country.",-1.0,-3,2,-1,497,88,upon these i believe thou therefore willedst that i should fall before i studied thy scriptures that it might be imprinted on my memory how i was affected by them and that afterwards when my spirits were tamed through thy books and my wounds touched by thy healing fingers i might discern and distinguish between presumption and confession between those who saw whither they were to go yet saw not the way and the way that leadeth not to behold only but to dwell in the beatific country,-1.0,-0.3640332153240847,-1.5,-0.6803174512551783,1.0,0.272809907965004,-0.5,-0.19034768776275424,0.5128065395095373,0.16893732970027248,0.9455040871934605,0.9019073569482289,0.6322888283378747,1.0050404659077068
1474,1475,"For had I first been formed in Thy Holy Scriptures, and hadst Thou in the familiar use of them grown sweet unto me, and had I then fallen upon those other volumes, they might perhaps have withdrawn me from the solid ground of piety, or, had I continued in that healthful frame which I had thence imbibed, I might have thought that it might have been obtained by the study of those books alone.",2.2,4,0,7,393,74,for had i first been formed in thy holy scriptures and hadst thou in the familiar use of them grown sweet unto me and had i then fallen upon those other volumes they might perhaps have withdrawn me from the solid ground of piety or had i continued in that healthful frame which i had thence imbibed i might have thought that it might have been obtained by the study of those books alone,1.56,0.5068526115225449,2.0,1.0786783567079807,0.0,0.0,3.5,1.5844818267801648,0.5158038147138969,0.16893732970027248,0.9455040871934605,0.9019073569482289,0.6330381471389647,1.0050404659077068
1475,1476,Most eagerly then did I seize that venerable writing of Thy Spirit; and chiefly the Apostle Paul.,1.4,1,1,2,97,17,most eagerly then did i seize that venerable writing of thy spirit and chiefly the apostle paul,0.9199999999999999,1.6212918481003595,0.5,1.173324297177508,0.5,0.7057613168724279,1.0,1.969723691945914,0.5160762942779297,0.16621253405994552,0.9482288828337875,0.9046321525885559,0.6337874659400546,1.0158643159894698
1476,1477,"Whereupon those difficulties vanished away, wherein he once seemed to me to contradict himself, and the text of his discourse not to agree with the testimonies of the Law and the Prophets.",-1.1,-2,1,-2,188,32,whereupon those difficulties vanished away wherein he once seemed to me to contradict himself and the text of his discourse not to agree with the testimonies of the law and the prophets,-1.08,-0.8515725059844435,-1.0,-1.2470007057163022,0.5,0.3750390502967823,-1.0,-1.0467041549515776,0.5113079019073574,0.16076294277929154,0.9291553133514986,0.896457765667575,0.6244209809264306,0.9833927657441817
1477,1478,And the face of that pure word appeared to me one and the same; and I learned to rejoice with trembling.,1.25,2,3,1,104,21,and the face of that pure word appeared to me one and the same and i learned to rejoice with trembling,0.8,1.137840500409338,1.0,1.8998806563531094,1.5,1.714183722037125,0.5,0.7973584007615422,0.509945504087194,0.15803814713896458,0.9346049046321526,0.8991825613079019,0.6254427792915533,0.994216615825944
1478,1479,"So I began; and whatsoever truth I had read in those other books, I found here amid the praise of Thy Grace; that whoso sees, may not so glory as if he had not received, not only what he sees, but also that he sees (for what hath he, which he hath not received?), and that he may be not only admonished to behold Thee, who art ever the same, but also healed, to hold Thee; and that he who cannot see afar off, may yet walk on the way, whereby he may arrive, and behold, and hold Thee.",3.7,3,4,7,484,99,so i began and whatsoever truth i had read in those other books i found here amid the praise of thy grace that whoso sees may not so glory as if he had not received not only what he sees but also that he sees for what hath he which he hath not received and that he may be not only admonished to behold thee who art ever the same but also healed to hold thee and that he who cannot see afar off may yet walk on the way whereby he may arrive and behold and hold thee,2.7600000000000002,0.6688770346820464,1.5,0.6047342580039212,2.0,0.48500151499848504,3.5,1.1844005655994345,0.509945504087194,0.15803814713896458,0.9264305177111717,0.896457765667575,0.6227179836512263,0.9833927657441817
1479,1480,"For, though a man be delighted with the law of God after the inner man, what shall he do with that other law in his members which warreth against the law of his mind, and bringeth him into captivity to the law of sin which is in his members?",-0.6,0,2,0,241,49,for though a man be delighted with the law of god after the inner man what shall he do with that other law in his members which warreth against the law of his mind and bringeth him into captivity to the law of sin which is in his members,-0.6799999999999999,-0.3826864901374794,0.0,0.0,1.0,0.4899000204039992,0.0,0.0,0.5119891008174392,0.16076294277929154,0.9318801089918256,0.8937329700272479,0.6245912806539511,0.9725689156624188
