,baseline_sentimentr_roll100_stdscale,baseline_syuzhet_roll100_stdscale,baseline_bing_roll100_stdscale,baseline_sentiword_roll100_stdscale,baseline_senticnet_roll100_stdscale,baseline_nrc_roll100_stdscale,baseline_afinn_roll100_stdscale,baseline_vader_roll100_stdscale,baseline_textblob_roll100_stdscale,baseline_pattern_roll100_stdscale,baseline_stanza_roll100_stdscale,sentimentr_jockers_rinker_roll100_stdscale,sentimentr_jockers_roll100_stdscale,sentimentr_huliu_roll100_stdscale,sentimentr_senticnet_roll100_stdscale,sentimentr_sentiword_roll100_stdscale,sentimentr_nrc_roll100_stdscale,sentimentr_lmcd_roll100_stdscale,syuzhetr_syuzhet_roll100_stdscale,syuzhetr_bing_roll100_stdscale,syuzhetr_afinn_roll100_stdscale,syuzhetr_nrc_roll100_stdscale,transformer_robertalg15_roll100_stdscale,transformer_nlptown_roll100_stdscale,transformer_yelp_roll100_stdscale,transformer_hinglish_roll100_stdscale,transformer_imdb2way_roll100_stdscale,transformer_huggingface_roll100_stdscale,transformer_t5imdb50k_roll100_stdscale,transformer_robertaxml8lang_roll100_stdscale
1250,-1.694724745908338,-1.5572882600175162,-1.9651580480225135,-1.5702836350904292,-0.16722408367416688,-1.379820408167502,-1.1222386358005765,-1.008773828429665,-0.5042629096949164,0.4893303270848849,1.9478906391690851,-1.4773337792942496,-1.4218332727098013,-1.583880232778364,-0.763146314695712,-1.167842020165653,-1.1855765813811843,-0.761914667379166,-1.7668612337068044,-2.3068123964642404,-1.3555481829830596,-1.542842846303037,-0.07844801624617329,1.7083496239063842,-0.4517698087018884,-1.5915534937360925,0.7125593044367459,-0.6801332378042063,-0.9281171465060429,-1.6418308550894027
1251,-1.6983022104005638,-1.5613411636581356,-1.978855313160288,-1.645575809339469,-0.24675761348252934,-1.3690657993497741,-1.101509149723494,-1.0147886831280526,-0.40385884454155824,0.48574870840710416,1.9207614264855646,-1.5121621915313086,-1.4603449214117419,-1.63306382360661,-0.8179966049451246,-1.2179921192974559,-1.2147366224258673,-0.9151066176276103,-1.784998944190065,-2.336358215082879,-1.3802927861785743,-1.5562134264237548,0.016582173122164885,1.7651298823933679,-0.41461221810381643,-1.5879451432795382,0.7136636280643639,-0.6125507208007188,-0.8676783914936663,-1.5629654963842934
1252,-1.7369388269166053,-1.6213241375393024,-2.0283717584050494,-1.6460298325007696,-0.24172632507999928,-1.3950969853787074,-1.1336402233324627,-1.073930451857694,-0.33229812901407335,0.4835115654438234,1.8879162096040705,-1.4411650525763673,-1.381839566195858,-1.5689455311500724,-0.7677204608482934,-1.1771595266756443,-1.1607116902684829,-0.8742072856962122,-1.7331769142378914,-2.2920394871549217,-1.3143071776572013,-1.5161016860616015,0.10775713904294451,1.7391234352982023,-0.41702368982496746,-1.561616874827639,0.7143796754029971,-0.5456223002170718,-0.8072396364812897,-1.592675340587091
1253,-1.7584036138699617,-1.6456415593830187,-2.0890326383080353,-1.6403545429845103,-0.24182425770097382,-1.4227904168884438,-1.1805446734965386,-1.1058053095350946,-0.33229812901407335,0.4835115654438234,1.8822519855674686,-1.434593416780485,-1.374572955032377,-1.5937624513671202,-0.7776076927675977,-1.1913224202687336,-1.1374780287948691,-0.922508978398119,-1.7081295997610075,-2.3068123964642404,-1.3143071776572013,-1.4893605258201656,0.10725972714668998,1.7105383926335496,-0.3742342613621963,-1.5950798927695278,0.638038524188993,-0.6138516907337648,-0.8676783914936663,-1.6730684498182782
1254,-1.765558542854414,-1.6537473666642577,-2.075182767262336,-1.6690897121035353,-0.2275383366164181,-1.434762348152981,-1.1732852710618693,-1.0990870008000928,-0.32829942204863716,0.4852505219709718,1.8662267624090025,-1.431531127172755,-1.3909392902867637,-1.5768977963729456,-0.7776462431311111,-1.199305938844591,-1.1537178667035828,-0.8662392092755383,-1.7573605282155726,-2.336358215082879,-1.3720445851134027,-1.542842846303037,0.10623843445489947,1.632603408988071,-0.3572315310134042,-1.566279380296288,0.5612199052647101,-0.6177734789105063,-0.8676783914936663,-1.6000537713873315
1255,-1.787738822706215,-1.6626637546736203,-2.0751100151069233,-1.6929259280718243,-0.1991990844221191,-1.4347834344267192,-1.1731415662177522,-1.1087094775761617,-0.33788344644963986,0.48523841203265716,1.8659908708165192,-1.4312819125077412,-1.3906637202273229,-1.56970782787474,-0.8019096437142668,-1.1906651281195109,-1.172590037672194,-0.7945490410983221,-1.7599516297131812,-2.336358215082879,-1.3390517808527163,-1.5695840065444724,0.10590781327205254,1.6593352405182313,-0.3611637890881206,-1.5631595236656155,0.5611770762564114,-0.5541622812223929,-0.8072396364812897,-1.598199417758626
1256,-1.7719979789404205,-1.644830978654895,-2.0751100151069233,-1.7012496860290045,-0.19143792420994354,-1.408942547083769,-1.155613910253566,-1.057447684797949,-0.27904818554348626,0.5061015596253001,1.8658237831919509,-1.4440600932219572,-1.4047932419340914,-1.5895765782094227,-0.7994720920487707,-1.226635790864672,-1.21256475458815,-0.7703981947473687,-1.7711797362028188,-2.336358215082879,-1.3390517808527163,-1.609695746906626,0.10591473376562877,1.664855345806916,-0.3266399986302326,-1.5714724400700073,0.5620680466934885,-0.48743745721649623,-0.7468008814689135,-1.5704898576726847
1257,-1.7927472729953315,-1.6845494343329648,-2.0895706650162613,-1.7172918377282973,-0.23727039082569112,-1.4216138909740657,-1.17813242290149,-1.0964474347361008,-0.28508257127745107,0.5164681941980909,1.882243284392172,-1.440497534928772,-1.4008539296124878,-1.6146387243183644,-0.8063477376219305,-1.2051141384069408,-1.2160383960888264,-0.8142992776494918,-1.7711797362028188,-2.3659040337015176,-1.3802927861785743,-1.6230663270273438,0.10584216517453214,1.7187057778036174,-0.29878238051217026,-1.570501489110513,0.562077205922986,-0.540983184946763,-0.6863621264565369,-1.5706884811793105
1258,-1.8328148753082634,-1.729941955107902,-2.1345820311452552,-1.769050478116582,-0.24728400132026424,-1.4705293167566966,-1.2330827001357407,-1.2019332716944147,-0.3211367583097935,0.4980933479582962,1.8462125839126917,-1.4497830728335273,-1.3976990580612207,-1.6260987563881584,-0.7309999901938926,-1.2584549418854938,-1.1870703388603028,-0.9063227744951377,-1.7919085481836883,-2.3806769430108368,-1.3885409872437458,-1.6364369071480616,0.10578568190142756,1.6366868055334882,-0.31025843562876515,-1.5595420674953822,0.5609719431233051,-0.5426846581845146,-0.6863621264565369,-1.5780779597997967
1259,-1.8049106522689002,-1.6983293067110707,-2.0877532566659327,-1.7023847439322561,-0.18378693819636488,-1.4189464068979953,-1.1418497670418155,-1.1550470920980764,-0.27286167243807796,0.5141892260425159,1.8689125236024455,-1.4234879804368927,-1.368623160082537,-1.5819186868364283,-0.732276083557979,-1.2452431230843162,-1.122387286320449,-0.9358045790663453,-1.7444050207275292,-2.32158530577356,-1.3720445851134027,-1.5695840065444724,0.10529895188359947,1.6006100368387257,-0.2532644596651376,-1.564057803111933,0.5607538986762383,-0.5438792465735669,-0.7468008814689135,-1.4989913283460592
1260,-1.8034796664720099,-1.6837388536048412,-2.121825660084704,-1.7341663652233081,-0.2237434475536828,-1.4069282964066918,-1.1522998042317383,-1.1243403553438605,-0.25436551952661957,0.5321037932453863,1.8813626448419196,-1.42935088941387,-1.4092490990179978,-1.6003437732178534,-0.7092671861064211,-1.2614353406728942,-1.1465852467045146,-1.1024825841271,-1.7832715431916593,-2.3659040337015176,-1.4050373893740888,-1.609695746906626,0.10525674141826462,1.539727025729744,-0.3157996240396101,-1.6548790940080065,0.5601650055668559,-0.603436265516371,-0.8072396364812897,-1.5757733627076327
1261,-1.8092036096595714,-1.6902234994298322,-2.1208448004589266,-1.7436251810837404,-0.21877336703926148,-1.419737744165546,-1.1782379864629609,-1.1537950729870385,-0.28631226752996086,0.5275465287734806,1.8859640544312655,-1.389155397009846,-1.3648027811000603,-1.5842311945856569,-0.7595609340320779,-1.2155620032461392,-1.1226729237913808,-1.0460341341640194,-1.7608153302123841,-2.3659040337015176,-1.4050373893740888,-1.5963251667859082,0.10634277311153921,1.426443756294504,-0.37478209387222816,-1.6808597649048975,0.5596828926378976,-0.6037216082574368,-0.8072396364812897,-1.5460674389073732
1262,-1.807772623862681,-1.6886023379735844,-2.111498605259508,-1.6937907340933491,-0.2123342972102329,-1.409912688101582,-1.1698288730671846,-1.1253471335980971,-0.24907064184828775,0.5505903223753824,1.914784912154888,-1.4178899672485554,-1.396576140939213,-1.553453808217791,-0.7890414541429489,-1.24836571025568,-1.1529363676617075,-1.008520954748966,-1.786726345188471,-2.336358215082879,-1.4297819925696036,-1.6230663270273438,0.10571498832090581,1.3987089854398738,-0.35335024465184994,-1.651368337798872,0.5604083777349972,-0.5404621044109955,-0.7468008814689135,-1.6341152672498536
1263,-1.8328148753082634,-1.7169726634579199,-2.1148251077880773,-1.710308529104481,-0.2260938304570543,-1.4838213508456692,-1.145246018303895,-1.1020298910817072,-0.2502876608198436,0.5814154178223573,1.9810771302172394,-1.3714752830985257,-1.3452529282004047,-1.507683917394649,-0.7392610681706581,-1.1979421414062656,-1.085202008630411,-0.9092485886477167,-1.7988181521773114,-2.3659040337015176,-1.4215337915044322,-1.6364369071480616,0.01250554217589369,1.3905281610852105,-0.3517557808227091,-1.6541900496096305,0.5610216916198844,-0.6067071515078839,-0.8072396364812897,-1.7137707323263414
1264,-1.8270909321207016,-1.710488017632929,-2.1640668886028256,-1.7271073860726085,-0.23586260939919318,-1.4974429655402801,-1.1693819377828212,-1.1308263306355768,-0.2875588668237419,0.5770699183554191,2.0016841395566187,-1.3618677170753908,-1.3346293256931974,-1.4962780265385898,-0.7265773825759023,-1.1989916759011057,-1.0858217442722877,-0.9990240832181568,-1.80140925367492,-2.3659040337015176,-1.4380301936347755,-1.6498074872687793,0.012523093411244251,1.279995643423758,-0.4257379722489784,-1.7138025647144437,0.5690762107714155,-0.6746711068689291,-0.8072396364812897,-1.8041524106781566
1265,-1.8335303682067086,-1.7177832441860441,-2.1640668886028256,-1.759645712632495,-0.1761359521827856,-1.511000231173027,-1.175334367543915,-1.1291612742920318,-0.25880679362073467,0.5898519391870054,2.0242232455556532,-1.3788613353431258,-1.35342008343568,-1.517096208631038,-0.6997717805562534,-1.177490506886582,-1.0730153742769208,-1.0719580397867012,-1.778089340196442,-2.3806769430108368,-1.4297819925696036,-1.609695746906626,0.10746177089982968,1.2824966477502133,-0.4233164661210057,-1.7455435694702905,0.570424633965145,-0.6070934201714399,-0.7468008814689135,-1.8878507420490105
1266,-1.8642965628398525,-1.7364266009328932,-2.1784626395833384,-1.8255547415479858,-0.16898687085169717,-1.510586073675249,-1.182942587932284,-1.18364346674245,-0.2278123629626356,0.6021970399210239,2.010675474105724,-1.3431010902613139,-1.3232422851485919,-1.540709025334199,-0.8448906522648605,-1.3136249959598072,-1.1047315686693508,-1.0719580397867012,-1.7426776197291232,-2.3806769430108368,-1.4050373893740888,-1.609695746906626,0.2013027064018231,1.2261778857761378,-0.4864604759554906,-1.7244453505764819,0.5695116643432717,-0.6754528209573527,-0.8072396364812897,-1.918403343677698
1267,-1.8442627616833864,-1.7137303405454245,-2.1563200922314647,-1.7884005128482086,-0.16740770733849483,-1.487942430075334,-1.1928558804799165,-1.1459538192761574,-0.2251501339623573,0.5911598184184763,1.9784709710877317,-1.3644029264834834,-1.3237090808035419,-1.5823656633743244,-0.8335240994369605,-1.3676857193487673,-1.0859256108056758,-1.1488371802948336,-1.752178325220355,-2.410222761629475,-1.4297819925696036,-1.5963251667859082,0.1067706306382424,1.251119315715921,-0.4863744464267731,-1.669057957881221,0.5694584906309367,-0.6755441477742892,-0.8072396364812897,-1.9232033705975313
1268,-1.8714514918243046,-1.7445324082141318,-2.1887510225203375,-1.8160202551606703,-0.17866995875048386,-1.5138205578352304,-1.21949848093006,-1.1824430772854757,-0.25390220716536493,0.5837783051396832,1.9727851842907025,-1.2548492373755904,-1.2448022392341935,-1.521773051386407,-0.8785284687829413,-1.324342626159875,-1.0753806272479527,-1.1488371802948336,-1.7184940057514424,-2.3806769430108368,-1.3967891883089174,-1.5695840065444724,0.011997476810463956,1.1709299111947573,-0.5063994103406073,-1.6849003366685933,0.5687630912663145,-0.6607327791600456,-0.8072396364812897,-1.9586101544472365
1269,-1.858572619652291,-1.7299419551079018,-2.1739529631814496,-1.8167012899026216,-0.25396790270172886,-1.5133382316633208,-1.2111251421177534,-1.1579899823796909,-0.23701184317470939,0.5897696807513256,1.981150814824841,-1.2410731775535087,-1.2184901829135844,-1.5271270917044468,-0.8810372823588137,-1.2907425457078923,-1.0713450785914684,-1.2263428641408831,-1.7098570007594134,-2.3806769430108368,-1.3967891883089174,-1.5963251667859082,-0.08255751669600651,1.1669642323270417,-0.5251474615516648,-1.6811743514765123,0.6343283456749922,-0.6581702587733392,-0.8072396364812897,-1.9604958890502335
1270,-1.8442627616833864,-1.7137303405454245,-2.1468407928965485,-1.8348946465804583,-0.2598928262706449,-1.4893943691342462,-1.1982909701978732,-1.0827784838228116,-0.18894973562301626,0.6434760898412583,1.991387111523502,-1.256727777582907,-1.2358003161691016,-1.5522771398502575,-0.8731436420257584,-1.313506507636493,-1.0740044343014266,-1.2263428641408831,-1.710720701258616,-2.395449852320156,-1.4297819925696036,-1.5963251667859082,-0.08269430155836638,1.1666844776174738,-0.5054661501744304,-1.6493087750149171,0.6340095036656118,-0.7023106241953067,-0.8072396364812897,-1.9913064778601328
1271,-1.8614345912460712,-1.7331842780203974,-2.160313326000495,-1.812394123512415,-0.24558242203084568,-1.5263835628372984,-1.2127260159925277,-1.104359679221319,-0.18756537654287123,0.6469356273438917,1.9835669467025276,-1.2117261955517216,-1.1824223749527611,-1.513484680566122,-0.8771367466783001,-1.287985083549967,-1.0497712093867673,-1.1316335247642362,-1.6338513568295585,-2.3068123964642404,-1.3555481829830596,-1.5294722661823192,-0.08258751970612911,1.1915194869698351,-0.565028541559749,-1.5872276732184576,0.6339488188786724,-0.7704232180769731,-0.8072396364812897,-2.0680634807178078
1272,-1.843547268784941,-1.7129197598173005,-2.1815277295720628,-1.7798557969525288,-0.24459085424348578,-1.5404168546500476,-1.2290983239274236,-1.0982802874553521,-0.254425356292721,0.6327788057268843,2.0237224300973797,-1.2268986646418554,-1.1991993900966942,-1.5257625745313195,-0.8970705919346718,-1.2908780312582755,-1.085979181726992,-1.1316335247642362,-1.6683993767976741,-2.336358215082879,-1.3637963840482312,-1.5963251667859082,-0.17775834907220606,1.1591830025619725,-0.5963661864456056,-1.6548331711226147,0.6332476026321852,-0.8390326630562542,-0.8676783914936663,-2.152459308028809
1273,-1.8299529037144824,-1.6975187259829467,-2.2215726964427005,-1.8022306637056442,-0.2429137581093089,-1.4911749008866328,-1.218106763643879,-1.0269732814870185,-0.2474041710093199,0.6345309428408161,2.0570803586057553,-1.2391255639985372,-1.2127193303550527,-1.5257625745313195,-0.8059851246686639,-1.2457506918288765,-1.103347389230375,-1.1316335247642362,-1.6977651937705727,-2.336358215082879,-1.3885409872437458,-1.6230663270273438,-0.17776592013763326,1.0537424326518752,-0.5740133744721992,-1.65310165077969,0.6333796921185467,-0.7738731575252229,-0.8676783914936663,-2.153155840411809
1274,-1.8564261409569551,-1.7112985983610527,-2.278172182975762,-1.9372268836657316,-0.2701512683176523,-1.4911749008866328,-1.257924031666454,-1.077912388927335,-0.2817485385850329,0.6143840176661749,2.020459690506506,-1.2357647766634035,-1.2050411631653584,-1.5173057661386409,-0.7971806683684683,-1.1488499025970789,-1.1311316999916745,-1.102006130149224,-1.7444050207275292,-2.3659040337015176,-1.3967891883089174,-1.7032898077516505,-0.08267900033570562,1.0790705363585174,-0.5395740187382648,-1.7155666296698617,0.7105458024038862,-0.7065254926236565,-0.8072396364812897,-2.153565254553318
1275,-1.8156430457455783,-1.6813071114204694,-2.2431936708631186,-1.9644682733437762,-0.2456191467637109,-1.464850132504323,-1.2246524224925606,-1.0324137562839508,-0.284943213385367,0.6122919241300215,1.9869728659279555,-1.2693069550471352,-1.2265845319168465,-1.5222521316342614,-0.7736804979978,-1.1978770684816644,-1.1199356667257503,-1.0044411544333993,-1.7349043152362973,-2.3068123964642404,-1.3555481829830596,-1.7032898077516505,-0.0014002237510134933,1.165554138676621,-0.5242055750967861,-1.6874494083675549,0.7864683130674579,-0.7047133959475519,-0.8072396364812897,-2.127974371028698
1276,-1.7812993866202085,-1.6910340801579558,-2.2121199920599133,-1.9964769062154781,-0.25181338504030526,-1.512367269077645,-1.2314626147945351,-0.982558871578966,-0.264488420566561,0.6186426075979552,2.0133527074920368,-1.25873834993199,-1.2241406025549457,-1.539687520705837,-0.8317597813047982,-1.3305326641315618,-1.116767683572924,-1.0586125228741918,-1.6848096862825295,-2.2920394871549217,-1.3308035797875446,-1.6364369071480616,0.09303546794624498,1.1419243218242392,-0.5209310140497284,-1.7471424916188085,0.7886613028512106,-0.6375773870179975,-0.7468008814689135,-2.152429628209015
1277,-1.7440937559010576,-1.6488838822955143,-2.1968270633445015,-1.9556148216984117,-0.23777229550818377,-1.4466130140171647,-1.215074044952342,-0.9485671980849656,-0.2699650059385622,0.6140881839385034,1.992334679299508,-1.2171958806766354,-1.1782048598835912,-1.4971045615430505,-0.7646403153192727,-1.3317588349407703,-1.09044690786809,-0.9756025498695376,-1.6433520623207902,-2.2624936685362833,-1.281314373396515,-1.609695746906626,0.0955211921927142,1.2270411197530329,-0.5032933032498592,-1.7827417844192994,0.8636584505047177,-0.5704481130439628,-0.7165815039627252,-2.0923170179352324
1278,-1.6990177032990093,-1.5978172964237098,-2.1558609762726175,-1.9787700029247495,-0.21217515670115203,-1.4104573120141433,-1.2040555596865328,-0.8631394817302882,-0.18903324433009788,0.6281363876815148,2.012335122800573,-1.2171958806766354,-1.1782048598835912,-1.4971045615430505,-0.7357388750439883,-1.2839272385984801,-1.1003775604358972,-0.9756025498695376,-1.6433520623207902,-2.247720759226964,-1.281314373396515,-1.6230663270273438,0.0019429144220799342,1.2507728522421133,-0.4519991054273705,-1.753492405394311,0.8639685706441393,-0.5107894731558613,-0.6561427489503486,-2.06144667809109
1279,-1.716189532861694,-1.617271233898683,-2.170799593060754,-1.9545554343220433,-0.3048806240304929,-1.4715722412058314,-1.199019877967427,-0.8765438306665021,-0.19645982600879658,0.6224494182680983,1.9827398306047954,-1.2205992210468404,-1.1717552087629435,-1.4972941440715666,-0.7196486263261318,-1.227769709241417,-1.1153912958936127,-0.9145052043577145,-1.6407609608231817,-2.247720759226964,-1.2565697702010004,-1.6498074872687793,0.002210518204061482,1.1966980939814849,-0.4654309671762113,-1.7511605461402753,0.8723272158075203,-0.5109571909751337,-0.6561427489503486,-2.061844884626495
1280,-1.716189532861694,-1.617271233898683,-2.170799593060754,-1.944718265827194,-0.29820896422665116,-1.4715722412058314,-1.1902688437264866,-0.8424876201049224,-0.15812372840478708,0.6223731406914372,1.9851491841088886,-1.2324663397058344,-1.1848773201525962,-1.5095613755128552,-0.7824893427602974,-1.2328491399240897,-1.077840130348712,-0.9145052043577145,-1.6554438693096307,-2.2624936685362833,-1.281314373396515,-1.6230663270273438,0.002211981280494883,1.1960852724684532,-0.44422770151558877,-1.773657829436149,0.802096520595577,-0.5107217812147947,-0.6561427489503486,-2.0063927049218018
