,sent_no,sent_raw,syuzhet,bing,afinn,nrc,char_len,token_len,sent_clean,syuzhet_stdscaler,syuzhet_medianiqr,syuzhet_lnorm_stdscaler,syuzhet_lnorm_medianiqr,bing_stdscaler,bing_medianiqr,bing_lnorm_stdscaler,bing_lnorm_medianiqr,afinn_stdscaler,afinn_medianiqr,afinn_lnorm_stdscaler,afinn_lnorm_medianiqr,nrc_stdscaler,nrc_medianiqr,nrc_lnorm_stdscaler,nrc_lnorm_medianiqr,syuzhet_roll10,bing_roll10,afinn_roll10,nrc_roll10,mean_roll10,syuzhet_roll10_stdscale,bing_roll10_stdscale,afinn_roll10_stdscale,nrc_roll10_stdscale
995,995,"My next concern was to get me a stone mortar to stamp or beat some corn in; for as to the mill, there was no thought of arriving at that perfection of art with one pair of hands.",-131.95,-229,-208,-52,178,38,my next concern was to get me a stone mortar to stamp or beat some corn in  for as to the mill  there was no thought of arriving at that perfection of art with one pair of hands ,0.0,0.0,0.2233029814008176,-0.19609989055815336,0.0,0.0,0.22330298140081759,-0.19609989055815333,0.0,0.0,0.22330298140081764,-0.19609989055815352,0.0,0.0,0.22330298140081764,-0.19609989055815352,-131.9500000000005,-229.0,-208.0,-52.0,-155.23750000000013,0.0,0.0,0.0,0.0
996,996,"To supply this want, I was at a great loss; for, of all the trades in the world, I was as perfectly unqualified for a stone-cutter as for any whatever; neither had I any tools to go about it with.",-131.95,-229,-208,-52,196,40,to supply this want  i was at a great loss  for  of all the trades in the world  i was as perfectly unqualified for a stone cutter as for any whatever  neither had i any tools to go about it with ,0.0,0.0,0.23199756595062224,-0.13972117202268422,0.0,0.0,0.23199756595062218,-0.1397211720226842,0.0,0.0,0.23199756595062224,-0.13972117202268441,0.0,0.0,0.23199756595062224,-0.13972117202268441,-131.9500000000005,-229.0,-208.0,-52.0,-155.23750000000013,0.0,0.0,0.0,0.0
997,997,"I spent many a day to find out a great stone big enough to cut hollow, and make fit for a mortar, and could find none at all, except what was in the solid rock, and which I had no way to dig or cut out; nor indeed were the rocks in the island of hardness sufficient, but were all of a sandy, crumbling stone, which neither would bear the weight of a heavy pestle, nor would break the corn without filling it with sand.",-131.95,-229,-208,-52,418,85,i spent many a day to find out a great stone big enough to cut hollow  and make fit for a mortar  and could find none at all  except what was in the solid rock  and which i had no way to dig or cut out  nor indeed were the rocks in the island of hardness sufficient  but were all of a sandy  crumbling stone  which neither would bear the weight of a heavy pestle  nor would break the corn without filling it with sand ,0.0,0.0,0.31945485759865666,0.42738240853997556,0.0,0.0,0.31945485759865666,0.42738240853997556,0.0,0.0,0.3194548575986567,0.42738240853997544,0.0,0.0,0.3194548575986567,0.42738240853997544,-131.9500000000005,-229.0,-208.0,-52.0,-155.23750000000013,0.0,0.0,0.0,0.0
998,998,"So, after a great deal of time lost in searching for a stone, I gave it over, and resolved to look out for a great block of hard wood, which I found, indeed, much easier; and getting one as big as I had strength to stir, I rounded it, and formed it on the outside with my axe and hatchet, and then with the help of fire and infinite labour, made a hollow place in it, as the Indians in Brazil make their canoes.",-131.95,-229,-208,-52,411,84,so  after a great deal of time lost in searching for a stone  i gave it over  and resolved to look out for a great block of hard wood  which i found  indeed  much easier  and getting one as big as i had strength to stir  i rounded it  and formed it on the outside with my axe and hatchet  and then with the help of fire and infinite labour  made a hollow place in it  as the indians in brazil make their canoes ,0.0,0.0,0.3185293836129631,0.4213813124493654,0.0,0.0,0.3185293836129631,0.42138131244936544,0.0,0.0,0.31852938361296323,0.42138131244936533,0.0,0.0,0.31852938361296323,0.42138131244936533,-131.9500000000005,-229.0,-208.0,-52.0,-155.23750000000013,0.0,0.0,0.0,0.0
999,999,"After this, I made a great heavy pestle or beater of the wood called the iron-wood; and this I prepared and laid by against I had my next crop of corn, which I proposed to myself to grind, or rather pound into meal to make bread.",-131.95,-229,-208,-52,229,46,after this  i made a great heavy pestle or beater of the wood called the iron wood  and this i prepared and laid by against i had my next crop of corn  which i proposed to myself to grind  or rather pound into meal to make bread ,0.0,0.0,0.25354501461752926,0.0,0.0,0.0,0.2535450146175292,0.0,0.0,0.0,0.25354501461752926,0.0,0.0,0.0,0.25354501461752926,0.0,-131.9500000000005,-229.0,-208.0,-52.0,-155.23750000000013,0.0,0.0,0.0,0.0
1000,1000,"My next difficulty was to make a sieve or searce, to dress my meal, and to part it from the bran and the husk; without which I did not see it possible I could have any bread.",-131.95,-229,-208,-52,174,37,my next difficulty was to make a sieve or searce  to dress my meal  and to part it from the bran and the husk  without which i did not see it possible i could have any bread ,0.0,0.0,0.21860320596849078,-0.2265748735502988,0.0,0.0,0.21860320596849075,-0.22657487355029887,0.0,0.0,0.2186032059684908,-0.22657487355029904,0.0,0.0,0.2186032059684908,-0.22657487355029904,-131.9500000000005,-229.0,-208.0,-52.0,-155.23750000000013,0.0,0.0,0.0,0.0
1001,1001,"This was a most difficult thing even to think on, for to be sure I had nothing like the necessary thing to make it I mean fine thin canvas or stuff to searce the meal through.",-131.95,-229,-208,-52,175,36,this was a most difficult thing even to think on  for to be sure i had nothing like the necessary thing to make it i mean fine thin canvas or stuff to searce the meal through ,0.0,0.0,0.21364233190103474,-0.258742911153119,0.0,0.0,0.2136423319010347,-0.258742911153119,0.0,0.0,0.21364233190103477,-0.25874291115311915,0.0,0.0,0.21364233190103477,-0.25874291115311915,-131.9500000000005,-229.0,-208.0,-52.0,-155.23750000000013,0.0,0.0,0.0,0.0
1002,1002,And here I was at a full stop for many months; nor did I really know what to do.,-131.95,-229,-208,-52,80,19,and here i was at a full stop for many months  nor did i really know what to do ,0.0,0.0,0.04941129040472569,-1.3236742612675354,0.0,0.0,0.04941129040472569,-1.3236742612675354,0.0,0.0,0.04941129040472569,-1.3236742612675358,0.0,0.0,0.04941129040472569,-1.3236742612675358,-131.9500000000005,-229.0,-208.0,-52.0,-155.23750000000013,0.0,0.0,0.0,0.0
1003,1003,"Linen I had none left but what was mere rags; I had goat's hair, but neither knew how to weave it or spin it; and had I known how, here were no tools to work it with.",-131.95,-229,-208,-52,166,37,linen i had none left but what was mere rags  i had goat own hair  but neither knew how to weave it or spin it  and had i known how  here were no tools to work it with ,0.0,0.0,0.21860320596849078,-0.2265748735502988,0.0,0.0,0.21860320596849075,-0.22657487355029887,0.0,0.0,0.2186032059684908,-0.22657487355029904,0.0,0.0,0.2186032059684908,-0.22657487355029904,-131.9500000000005,-229.0,-208.0,-52.0,-155.23750000000013,0.0,0.0,0.0,0.0
1004,1004,"All the remedy that I found for this was, that at last I did remember I had, among the seamen's clothes which were saved out of the ship, some neckcloths of calico or muslin; and with some pieces of these I made three small sieves proper enough for the work; and thus I made shift for some years: how I did afterwards, I shall show in its place.",-131.95,-229,-208,-52,345,68,all the remedy that i found for this was  that at last i did remember i had  among the seamen own clothes which were saved out of the ship  some neckcloths of calico or muslin  and with some pieces of these i made three small sieves proper enough for the work  and thus i made shift for some years  how i did afterwards  i shall show in its place ,0.0,0.0,0.30001990389909344,0.30135939063716227,0.0,0.0,0.30001990389909344,0.3013593906371623,0.0,0.0,0.3000199038990935,0.3013593906371622,0.0,0.0,0.3000199038990935,0.3013593906371622,-131.9500000000005,-229.0,-208.0,-52.0,-155.23750000000013,0.0,0.0,0.0,0.0
1005,1005,"The baking part was the next thing to be considered, and how I should make bread when I came to have corn; for first, I had no yeast.",-131.95,-229,-208,-52,133,28,the baking part was the next thing to be considered  and how i should make bread when i came to have corn  for first  i had no yeast ,0.0,0.0,0.1611988060450705,-0.5988050229543612,0.0,0.0,0.16119880604507048,-0.5988050229543613,0.0,0.0,0.1611988060450705,-0.5988050229543614,0.0,0.0,0.1611988060450705,-0.5988050229543614,-131.9500000000005,-229.0,-208.0,-52.0,-155.23750000000013,0.0,0.0,0.0,0.0
1006,1006,"As to that part, there was no supplying the want, so I did not concern myself much about it.",-131.95,-229,-208,-52,92,19,as to that part  there was no supplying the want  so i did not concern myself much about it ,0.0,0.0,0.04941129040472569,-1.3236742612675354,0.0,0.0,0.04941129040472569,-1.3236742612675354,0.0,0.0,0.04941129040472569,-1.3236742612675358,0.0,0.0,0.04941129040472569,-1.3236742612675358,-131.9500000000005,-229.0,-208.0,-52.0,-155.23750000000013,0.0,0.0,0.0,0.0
1007,1007,But for an oven I was indeed in great pain.,-131.95,-229,-208,-52,43,10,but for an oven i was indeed in great pain ,0.0,0.0,-0.2635937533882397,-3.353308128544423,0.0,0.0,-0.2635937533882397,-3.353308128544423,0.0,0.0,-0.2635937533882398,-3.353308128544424,0.0,0.0,-0.2635937533882398,-3.353308128544424,-131.9500000000005,-229.0,-208.0,-52.0,-155.23750000000013,0.0,0.0,0.0,0.0
1008,1008,"At length I found out an experiment for that also, which was this: I made some earthen-vessels very broad but not deep, that is to say, about two feet diameter, and not above nine inches deep.",-131.95,-229,-208,-52,192,36,at length i found out an experiment for that also  which was this  i made some earthen vessels very broad but not deep  that is to say  about two feet diameter  and not above nine inches deep ,0.0,0.0,0.21364233190103474,-0.258742911153119,0.0,0.0,0.2136423319010347,-0.258742911153119,0.0,0.0,0.21364233190103477,-0.25874291115311915,0.0,0.0,0.21364233190103477,-0.25874291115311915,-131.9500000000005,-229.0,-208.0,-52.0,-155.23750000000013,0.0,0.0,0.0,0.0
1009,1009,"These I burned in the fire, as I had done the other, and laid them by; and when I wanted to bake, I made a great fire upon my hearth, which I had paved with some square tiles of my own baking and burning also; but I should not call them square.",-131.95,-229,-208,-52,244,52,these i burned in the fire  as i had done the other  and laid them by  and when i wanted to bake  i made a great fire upon my hearth  which i had paved with some square tiles of my own baking and burning also  but i should not call them square ,0.0,0.0,0.27011997513053465,0.10747782463283417,0.0,0.0,0.2701199751305346,0.10747782463283409,0.0,0.0,0.2701199751305347,0.10747782463283402,0.0,0.0,0.2701199751305347,0.10747782463283402,-131.9500000000005,-229.0,-208.0,-52.0,-155.23750000000013,0.0,0.0,0.0,0.0
1010,1010,"When the firewood was burned pretty much into embers or live coals, I drew them forward upon this hearth, so as to cover it all over, and there I let them lie till the hearth was very hot.",-131.95,-229,-208,-52,188,38,when the firewood was burned pretty much into embers or live coals  i drew them forward upon this hearth  so as to cover it all over  and there i let them lie till the hearth was very hot ,0.0,0.0,0.2233029814008176,-0.19609989055815336,0.0,0.0,0.22330298140081759,-0.19609989055815333,0.0,0.0,0.22330298140081764,-0.19609989055815352,0.0,0.0,0.22330298140081764,-0.19609989055815352,-131.9500000000005,-229.0,-208.0,-52.0,-155.23750000000013,0.0,0.0,0.0,0.0
1011,1011,"Then sweeping away all the embers, I set down my loaf or loaves, and whelming down the earthen pot upon them, drew the embers all round the outside of the pot, to keep in and add to the heat; and thus as well as in the best oven in the world, I baked my barley-loaves, and became in little time a good pastrycook into the bargain; for I made myself several cakes and puddings of the rice; but I made no pies, neither had I anything to put into them supposing I had, except the flesh either of fowls or goats.",-131.95,-229,-208,-52,508,101,then sweeping away all the embers  i set down my loaf or loaves  and whelming down the earthen pot upon them  drew the embers all round the outside of the pot  to keep in and add to the heat  and thus as well as in the best oven in the world  i baked my barley loaves  and became in little time a good pastrycook into the bargain  for i made myself several cakes and puddings of the rice  but i made no pies  neither had i anything to put into them supposing i had  except the flesh either of fowls or goats ,0.0,0.0,0.3317700757845185,0.5072385783001742,0.0,0.0,0.3317700757845185,0.5072385783001742,0.0,0.0,0.33177007578451856,0.507238578300174,0.0,0.0,0.33177007578451856,0.507238578300174,-131.9500000000005,-229.0,-208.0,-52.0,-155.23750000000013,0.0,0.0,0.0,0.0
