,sent_no,sent_raw,baseline_sentimentr_stdscaler_roll10,baseline_syuzhet_stdscaler_roll10,baseline_bing_stdscaler_roll10,baseline_sentiword_stdscaler_roll10,baseline_senticnet_stdscaler_roll10,baseline_nrc_stdscaler_roll10,baseline_afinn_stdscaler_roll10,baseline_vader_stdscaler_roll10,baseline_textblob_stdscaler_roll10,baseline_flair_stdscaler_roll10,baseline_pattern_stdscaler_roll10,baseline_stanza_stdscaler_roll10,sentimentr_jockers_rinker_stdscaler_roll10,sentimentr_jockers_stdscaler_roll10,sentimentr_huliu_stdscaler_roll10,sentimentr_senticnet_stdscaler_roll10,sentimentr_sentiword_stdscaler_roll10,sentimentr_nrc_stdscaler_roll10,sentimentr_lmcd_stdscaler_roll10,syuzhetr_syuzhet_stdscaler_roll10,syuzhetr_bing_stdscaler_roll10,syuzhetr_afinn_stdscaler_roll10,syuzhetr_nrc_stdscaler_roll10,transformer_roberta15lg_stdscaler_roll10,transformer_nlptown_stdscaler_roll10,transformer_yelp_stdscaler_roll10,transformer_hinglish_stdscaler_roll10,transformer_imdb2way_stdscaler_roll10,transformer_huggingface_stdscaler_roll10,transformer_t5imdb50k_stdscaler_roll10,transformer_robertaxml8lang_stdscaler_roll10
1669,1669,"""I like her,"" said Daisy, ""I think she's lovely.""",0.05112510031856358,0.03369675421546605,0.125894802423334,0.006748437824859997,-0.04405747285923913,0.01287060714467889,0.04661546411836283,0.020192250229895573,-0.012342070368786227,0.03244287101164301,0.006236987914292308,-0.1738208916864934,0.5434255324644941,0.4232045241768212,0.8871384623258798,-0.6601185934618987,-0.31526999213886797,0.3250022064672044,0.5477292070473522,0.45430893362548574,1.0878357912698104,0.11523309674073529,0.05107979068551041,0.9114032479153968,-0.4157006195416606,0.570003833809596,0.8119093893325527,-0.036777911898886614,0.8886893256311313,-0.09877248871447591,-0.4925950959769152
1670,1670,"But the rest offended her and inarguably, because it wasn't a gesture but an emotion.",0.045250762041385784,0.02758396433510944,0.12270414210162364,0.005601420451831883,-0.04188704517717322,0.01639382461565442,0.04448339833588474,0.01597766165654849,-0.02086889095890126,0.03847368009709876,-0.0026854800765963804,-0.17783311616528016,0.5057826911766697,0.3850306091040895,0.8538946590010993,-0.6445659772007607,-0.32910550623127716,0.3859823230902897,0.5477292070473522,0.4209017493744209,1.0459995881246276,0.07222914775332585,0.08177389115173558,0.967499679059347,-0.3735777673596214,0.6347385970484614,0.9739997666140839,-0.037261127112843344,0.8896005085578815,-0.1339764245740637,-0.525950836413055
1671,1671,"She was appalled by West Egg, this unprecedented ""place"" that Broadway had begotten upon a Long Island fishing village appalled by its raw vigor that chafed under the old euphemisms and by the too obtrusive fate that herded its inhabitants along a short cut from nothing to nothing.",0.03129920863308853,0.016886582044485364,0.11514483588589801,0.0011280526970222325,-0.04546852698841938,0.00991252324415461,0.04266915568284881,0.008913468605245453,-0.027689270812231916,0.031075280130032384,-0.015164073615420543,-0.1848180946350526,0.4329005078237619,0.3180488145535646,0.7818436384531258,-0.6986544673192292,-0.4334307186542034,0.326656374755298,0.5591762517894627,0.3039766044956938,1.0041633849794447,0.029225198765916408,0.020385690219285244,0.9106287858422656,-0.4307473020742796,0.5226315584901203,0.9665333954071782,-0.14733612775908617,0.8277631648453798,-0.20438429629323923,-0.6468867888481135
1672,1672,She saw something awful in the very simplicity she failed to understand.,0.027627747209852404,0.013066088369262482,0.1117839430464263,0.00686313956216281,-0.0374164059694573,0.006877742393327776,0.04266915568284881,0.00784051009271923,-0.026978702429722327,0.023697994106696176,-0.01377891205835855,-0.18763791646316838,0.4454435425581124,0.3307688092809099,0.8198593819645504,-0.7687091162158679,-0.38742882622272506,0.302264328106064,0.5591762517894627,0.2622176241818627,0.9623271818342618,0.029225198765916408,-0.010308410246939922,0.85395640140806,-0.4216474139642483,0.4139170384036218,0.9501231318780006,-0.2548845434318575,0.7669471585585943,-0.2747921680124145,-0.6865182836734433
1673,1673,I sat on the front steps with them while they waited for their car.,0.02358913964429267,0.00886354532651731,0.1117839430464263,0.017530401131324286,-0.04316279274602112,0.0067627264677968405,0.04448339833588474,0.005266916891471078,-0.028908092968342108,0.022923075329792212,-0.01749487318121338,-0.18510786600880091,0.4037426190327801,0.28847955962149535,0.798354429941529,-0.8414082600628221,-0.3365832794849748,0.2956926393793119,0.5706232965315733,0.21628274583664833,0.9623271818342618,0.07222914775332585,-0.010308410246939922,0.8006779166896222,-0.4019586769084592,0.412582111591842,0.8844486672261657,-0.2550362121875084,0.7672261335340168,-0.2747921680124145,-0.6486050524513409
1674,1674,It was dark here in front: only the bright door sent ten square feet of light volleying out into the soft black morning.,0.03148278170425033,0.013257113053023626,0.11424466002930271,0.016555436364250387,-0.04530008412759747,0.0010196265424685525,0.046728594295419985,0.0027875254911470903,-0.029111112506201985,0.02352760087659301,-0.01805670567519532,-0.19648134629586078,0.40075178958424523,0.26522636985538467,0.7870578109681957,-0.8941958278169646,-0.36840673220720876,0.2621875865432966,0.5706232965315733,0.26430557319755404,1.0041633849794447,0.13673507123444,-0.07169661117939026,0.800669826628015,-0.4621079794823433,0.3306394520194243,0.8833862832201483,-0.3483740194715472,0.828081500598723,-0.2747921680124145,-0.5849791002977024
1675,1675,"Sometimes a shadow moved against a dressing-room blind above, gave way to another shadow, an indefinite procession of shadows, who rouged and powdered in an invisible glass.",0.035154243127486454,0.01707760672824651,0.11821631578441055,0.01185266513483511,-0.049433837613669575,0.0010196265424685525,0.05092168816082945,0.00817492648600001,-0.020584291916086947,0.02345277602337379,-0.011635112283970041,-0.19789309113780515,0.45207257927905714,0.31727120494887606,0.8355185654653189,-0.9369132372507185,-0.45562591526163565,0.2621875865432966,0.5706232965315733,0.3060645535113852,1.0459995881246276,0.2012409947155541,-0.07169661117939026,0.7439128158020952,-0.38885961846021266,0.32751619863908604,0.9346659251170945,-0.3554604880803706,0.8301605697429165,-0.30999610387200227,-0.5528700182241902
1676,1676,"""Who is this Gatsby anyhow?"" demanded Tom suddenly.",0.03735711998142813,0.01936990293338024,0.12106337029393313,0.016257211847263073,-0.051620833445980265,0.010355988280413148,0.053612807704857796,0.011749884831072022,-0.01205747132597191,0.02351500659436799,-0.007008966011901994,-0.20018898864821383,0.46956090617958807,0.3350062611514739,0.8618972590360382,-0.9607293613461675,-0.40421182735802735,0.3509266907431073,0.4998408453734757,0.33111994169968395,1.0878357912698104,0.26574691819666824,0.020385690219285244,0.7439467298701798,-0.3704037522693551,0.3259241087299742,1.047014007679201,-0.3604630951930123,0.8846291643187274,-0.30999610387200227,-0.5108501927645864
1677,1677,"""Some big bootlegger?""",0.05039080803391636,0.03293265548042148,0.12615234075839168,0.019526211360393203,-0.04682711530849118,0.016167152456040817,0.058291278385325274,0.019702400865089918,-0.011011356762832795,0.023507227772993713,-0.007215541199513059,-0.20527625443437034,0.514421585599753,0.380499845262096,0.9032247293317185,-0.9237731353743022,-0.3833811187471201,0.3876990846541778,0.5438379118209117,0.47936432181378436,1.171508197560176,0.39475876515889646,0.08177389115173558,0.74373164189514,-0.4383882250243106,0.3255836791205319,1.0527042183128996,-0.4706091826489969,0.8846628963339429,-0.38040397559117783,-0.5084545273974265
1678,1678,"""Where'd you hear that?""",0.0485550773222983,0.031022408642810032,0.12272158186249539,0.014536685787720903,-0.04892298631445559,0.009781708300001272,0.058291278385325274,0.02249077417244516,-0.011672580118779216,0.030561137079199347,-0.007835409566578959,-0.20472376148266427,0.49429191574538117,0.36008618143721677,0.8652089858202937,-0.950411711435082,-0.4488968273776772,0.32004771934085224,0.4628950822039885,0.4584848316568688,1.1296719944149933,0.39475876515889646,0.020385690219285244,0.8006176861469941,-0.4189200693778963,0.30061174594172874,1.0699240412177895,-0.47181950807371253,0.9462737842110218,-0.38040397559117783,-0.4334312115632237
1679,1679,I inquired.,0.055163707884123316,0.03789929725821122,0.12272158186249539,0.010579475850773906,-0.04613677571495876,0.01939444317117277,0.06012696079520657,0.020915720060993143,-0.017593983306359105,0.036948660687675425,-0.01072116281045811,-0.2089334231518343,0.5697736148362056,0.43663279354353096,0.8652089858202937,-0.9075523314987994,-0.462017243154854,0.4257465881542002,0.4628950822039885,0.5336509962217648,1.1296719944149933,0.4377627141463059,0.11246799161796076,0.8006277545716937,-0.4187069361010387,0.2457364877033614,1.2218254812205138,-0.4577103380183774,1.0077853400054722,-0.30999610387200227,-0.3648436543685327
1680,1680,"""I didn't hear it. I imagined it. A lot of these newly rich people are just big bootleggers, you know.""",0.050757954176239975,0.033314704847943764,0.12272158186249539,0.012185300173013268,-0.04444682438999141,0.019446346101628775,0.06012696079520657,0.020915720060993143,-0.014751709776320758,0.029581746426171583,-0.008984229751105284,-0.21017596455515614,0.5262264807453454,0.39247128655911895,0.8652089858202937,-0.9070294367089772,-0.48507182100956237,0.4586289259882528,0.4628950822039885,0.48354021984516743,1.1296719944149933,0.4377627141463059,0.11246799161796076,0.7442617905607675,-0.48854790017164873,0.23430813263237835,1.1176325978060586,-0.4564526685611545,0.9462929142607526,-0.38040397559117783,-0.4411070192343926
1681,1681,"""Not Gatsby,"" I said shortly.",0.055898000168770536,0.03866339599325579,0.12623113977914,0.013974647274937127,-0.043532814768154494,0.022659537224964003,0.06012696079520657,0.024512344820277712,-0.014751709776320758,0.03696570001068574,-0.008984229751105284,-0.20704425681369984,0.5848910297882001,0.4519634884314151,0.9047770261763727,-0.8176214287775787,-0.4755789057547456,0.49383581273580607,0.4628950822039885,0.5420027922845309,1.171508197560176,0.4377627141463059,0.14316209208418593,0.8011893074164353,-0.44946501002092215,0.31320230403000315,1.2273510891996142,-0.3478122727344994,1.0081017527979568,-0.30999610387200227,-0.3621354776827761
1682,1682,He was silent for a moment.,0.053144404101343454,0.035798025736838636,0.12623113977914,0.013343787719771665,-0.0401446280430974,0.01653070655839222,0.05726313084245284,0.02212432916685016,-0.017593983306359105,0.029827705349624853,-0.010426491420335478,-0.21071058762439615,0.5771541296353624,0.4441174343277317,0.9047770261763727,-0.7814697466997673,-0.4549954944004011,0.49383581273580607,0.4629573034520634,0.5106835570491576,1.171508197560176,0.37325679066519174,0.08177389115173558,0.74647741967284,-0.4285252948335901,0.3075970309944723,1.2654974951838855,-0.42784821046607446,0.9492212591603525,-0.3452000397315901,-0.28891894594100076
1683,1683,The pebbles of the drive crunched under his feet.,0.05130867338972539,0.033887778899227186,0.11921202394585073,0.003479438311729871,-0.043944257165899815,0.01653070655839222,0.05726313084245284,0.023091781662341323,-0.02053776660532739,0.02960952793107971,-0.0161513086999975,-0.2135826895268813,0.559111479682264,0.42582023455659274,0.8256409454642147,-0.8205588570849749,-0.5856417737034151,0.49383581273580607,0.4629573034520634,0.48980406689224215,1.0878357912698104,0.37325679066519174,0.08177389115173558,0.6896873353708792,-0.4724362260233648,0.3139877274451275,1.270530500405849,-0.5135922126611363,0.9389361656535239,-0.41560791145076564,-0.3242691534005713
1684,1684,"""Well, he certainly must have strained himself to get this menagerie together.""",0.05534728095528512,0.03618007510436092,0.12465201556349727,-0.0012806837863368102,-0.038877164549371894,0.022861229547980297,0.05854699794420438,0.03173291286111486,-0.02199640559053457,0.03700644621788433,-0.01884281383049716,-0.2194689205537128,0.6226883007608084,0.4902940119181235,0.9364223410260895,-0.7667887521249639,-0.6742789694594977,0.5523407249799276,0.5953250833009696,0.504419710002083,1.171508197560176,0.351754816171487,0.11246799161796076,0.6895548597629806,-0.42160084127754344,0.4287080811705951,1.4333039936275833,-0.403763019203762,1.0007331917168818,-0.38040397559117783,-0.21680623172952126
1685,1685,A breeze stirred the grey haze of Daisy's fur collar.,0.06158876537478653,0.04267491435223982,0.12757933105969624,-0.0036894202696958526,-0.03929965238061373,0.02631672769744727,0.057617726753492395,0.039853108100777766,-0.017732995295477047,0.04433891141330209,-0.014700159180886203,-0.22458875513201515,0.7436317486404939,0.6129437575274123,0.9644011706801358,-0.7803480900479576,-0.6654509846604519,0.6068829993979611,0.6548973928860181,0.5754099765355959,1.2133444007053589,0.3302528416777823,0.14316209208418593,0.7463503357411804,-0.33620533247185846,0.4186349619956869,1.438830672429966,-0.4071309686868103,1.0624032544278237,-0.30999610387200227,-0.11080261641660542
1686,1686,"""At least they're more interesting than the people we know,"" she said with an effort.",0.0637916422287282,0.04496721055737356,0.12462188967955325,-0.000875950513282606,-0.03998999197414615,0.029840636657643423,0.05479324234754149,0.034233970675651405,-0.014180153382929118,0.04460413218015832,-0.009332178004742979,-0.22866455627545268,0.7754768944173184,0.645238181879393,0.9358205769209434,-0.8049112615804714,-0.6480450078535189,0.6676914407878316,0.6548973928860181,0.6004653647238943,1.171508197560176,0.26574691819666824,0.1738561925504111,0.7015242876143746,-0.314963847492833,0.4151911259829437,1.4410372785003087,-0.4895258438195333,1.1094039669020266,-0.23958823215282674,-0.07009323258182919
1687,1687,"""You didn't look so interested.""",0.06709595750964072,0.04840565486507416,0.12877357153768898,0.0025651016058017406,-0.0364388851050154,0.029840636657643423,0.05777108669476464,0.04064722928256847,-0.005653332792814081,0.04614656133265741,-0.002472177814098568,-0.2292392140375453,0.8226135727656332,0.6930398752298168,0.9917782362290365,-0.7522863521059029,-0.5818323901651037,0.6676914407878316,0.7428915257808901,0.6380484470063424,1.2133444007053589,0.30875086718407757,0.1738561925504111,0.7581478718595789,-0.2954248833947998,0.46624451513027054,1.3953815325799301,-0.41385110276477904,1.1711542593011037,-0.20438429629323923,0.013753001666167
1688,1688,"""Well, I was.""",0.06360806915756641,0.044776185873612415,0.13131805676991828,0.0037579996737509822,-0.03989610578942574,0.02693505456982959,0.05777108669476464,0.04064722928256847,-0.00791423219170822,0.047405989555159074,-0.006200757042184579,-0.23728580800197757,0.8204307177548229,0.6908262240029707,0.9917988999641842,-0.759679136006395,-0.5629412035055019,0.6263224976378772,0.7428915257808901,0.5983774157082028,1.2551806038505415,0.30875086718407757,0.14316209208418593,0.7578969933433067,-0.25692890348616154,0.5173324987517408,1.3942904725771286,-0.41413374186659735,1.232723833940483,-0.20438429629323923,0.05347403458676369
1689,1689,Tom laughed and turned to me.,0.0663616652249935,0.04764155613002958,0.13569897921554458,0.007084350055532519,-0.03408896912863107,0.0303371245770627,0.05938133421073899,0.04529985623021291,-0.004361390279160288,0.04907250942958113,-0.0030978770923913465,-0.23905765507913335,0.8691178937810539,0.7402002898059591,1.053097444500647,-0.6524508238814308,-0.4824886251247779,0.6808647720559107,0.7428915257808901,0.6296966509435762,1.2970168069957244,0.3302528416777823,0.1738561925504111,0.8147116534999228,-0.23447045183475113,0.5694624291075379,1.3927783795714004,-0.3314634518344442,1.293636985702439,-0.20438429629323923,0.08871217153721216
1690,1690,"""Did you notice Daisy's face when that girl asked her to put her under a cold shower?""",0.06856454207893517,0.049933852335163315,0.13569897921554458,0.013278243869884342,-0.03518246704478642,0.0303371245770627,0.06150220933815387,0.04144040844634992,-0.010045937339236978,0.04896027214975231,-0.011134484567631553,-0.24222386984904262,0.8916055371289154,0.7630051939518325,1.053097444500647,-0.6571287169683951,-0.2942516280209754,0.6808647720559107,0.7428915257808901,0.654752039131875,1.2970168069957244,0.37325679066519174,0.1738561925504111,0.7583391549472115,-0.3033516062873002,0.5422789027457235,1.498806840812861,-0.3435060589848295,1.2327211145087797,-0.23958823215282674,0.16238679050164412
1691,1691,"Daisy began to sing with the music in a husky, rhythmic whisper, bringing out a meaning in each word that it had never had before and would never have again.",0.06764667672312615,0.04897872891635759,0.1367011682648287,0.014195857768306832,-0.03612685160873876,0.027328140489536086,0.06326674521676834,0.03216058903731056,-0.010638077657994969,0.04227122660800671,-0.011692064982434351,-0.24800799639628052,0.8453710552968667,0.7161184255117661,0.9787333271416953,-0.6609421820126798,-0.34752539145122785,0.6578164544124251,0.7428915257808901,0.6443122940534172,1.2970168069957244,0.39475876515889646,0.14316209208418593,0.701480301725259,-0.3461460918282458,0.457734668953582,1.4359795905895172,-0.34853384384155833,1.1777286043612714,-0.23958823215282674,0.0842606772964482
