,sent_raw
2009,"His wife and his mistress, until an hour ago secure and inviolate, were slipping precipitately from his control."
2010,"Instinct made him step on the accelerator with the double purpose of overtaking Daisy and leaving Wilson behind, and we sped along toward Astoria at fifty miles an hour, until, among the spidery girders of the elevated, we came in sight of the easygoing blue coup ."
2011,"""Those big movies around Fiftieth Street are cool,"" suggested Jordan."
2012,"""I love New York on summer afternoons when every one's away. There's something very sensuous about it overripe, as if all sorts of funny fruits were going to fall into your hands."""
2013,"The word ""sensuous"" had the effect of further disquieting Tom but before he could invent a protest the coup came to a stop and Daisy signalled us to draw up alongside."
2014,"""Where are we going?"" she cried."
2015,"""How about the movies?"""
2016,"""It's so hot,"" she complained."
2017,"""You go. We' ride around and meet you after."""
2018,"With an effort her wit rose faintly, ""We' meet you on some corner. I' be the man smoking two cigarettes."""
2019,"""We can't argue about it here,"" Tom said impatiently as a truck gave out a cursing whistle behind us."
2020,"""You follow me to the south side of Central Park, in front of the Plaza."""
2021,"Several times he turned his head and looked back for their car, and if the traffic delayed them he slowed up until they came into sight."
2022,I think he was afraid they would dart down a side street and out of his life forever.
2023,But they didn't.
2024,And we all took the less explicable step of engaging the parlor of a suite in the Plaza Hotel.
2025,"The prolonged and tumultuous argument that ended by herding us into that room eludes me, though I have a sharp physical memory that, in the course of it, my underwear kept climbing like a damp snake around my legs and intermittent beads of sweat raced cool across my back."
2026,"The notion originated with Daisy's suggestion that we hire five bathrooms and take cold baths, and then assumed more tangible form as ""a place to have a mint julep."""
2027,"Each of us said over and over that it was a ""crazy idea"" we all talked at once to a baffled clerk and thought, or pretended to think, that we were being very funny. . . ."
2028,"The room was large and stifling, and, though it was already four o'clock, opening the windows admitted only a gust of hot shrubbery from the Park."
2029,"Daisy went to the mirror and stood with her back to us, fixing her hair."
2030,"""It's a swell suite,"" whispered Jordan respectfully and every one laughed."
2031,"""Open another window,"" commanded Daisy, without turning around."
2032,"""There aren't any more."""
2033,"""Well, we'd better telephone for an axe """
2034,"""The thing to do is to forget about the heat,"" said Tom impatiently."
2035,"""You make it ten times worse by crabbing about it."""
2036,He unrolled the bottle of whiskey from the towel and put it on the table.
2037,"""Why not let her alone, old sport?"" remarked Gatsby."
2038,"""You're the one that wanted to come to town."""
2039,There was a moment of silence.
2040,"The telephone book slipped from its nail and splashed to the floor, whereupon Jordan whispered ""Excuse me"" but this time no one laughed."
2041,"""I' pick it up,"" I offered."
2042,"""I've got it."""
2043,"Gatsby examined the parted string, muttered ""Hum!"" in an interested way, and tossed the book on a chair."
2044,"""That's a great expression of yours, isn't it?"" said Tom sharply."
2045,"""What is?"""
2046,"""All this 'old sport' business. Where'd you pick that up?"""
2047,"""Now see here, Tom,"" said Daisy, turning around from the mirror, ""if you're going to make personal remarks I won't stay here a minute. Call up and order some ice for the mint julep."""
2048,As Tom took up the receiver the compressed heat exploded into sound and we were listening to the portentous chords of Mendelssohn's Wedding March from the ballroom below.
2049,"""Imagine marrying anybody in this heat!"" cried Jordan dismally."
2050,"""Still I was married in the middle of June,"" Daisy remembered, ""Louisville in June! Somebody fainted. Who was it fainted, Tom?"""
2051,"""Biloxi,"" he answered shortly."
2052,"""A man named Biloxi. 'Blocks' Biloxi, and he made boxes that's a fact and he was from Biloxi, Tennessee."""
2053,"""They carried him into my house,"" appended Jordan, ""because we lived just two doors from the church. And he stayed three weeks, until Daddy told him he had to get out. The day after he left Daddy died."""
2054,"After a moment she added as if she might have sounded irreverent, ""There wasn't any connection."""
2055,"""I used to know a Bill Biloxi from Memphis,"" I remarked."
2056,"""That was his cousin. I knew his whole family history before he left. He gave me an aluminum putter that I use today."""
2057,"The music had died down as the ceremony began and now a long cheer floated in at the window, followed by intermittent cries of ""Yea ea ea!"" and finally by a burst of jazz as the dancing began."
2058,"""We're getting old,"" said Daisy."
2059,"""If we were young we'd rise and dance."""
2060,"""Remember Biloxi,"" Jordan warned her."
2061,"""Where'd you know him, Tom?"""
2062,"""Biloxi?"""
2063,He concentrated with an effort.
2064,"""I didn't know him. He was a friend of Daisy's."""
2065,"""He was not,"" she denied."
2066,"""I'd never seen him before. He came down in the private car."""
2067,"""Well, he said he knew you. He said he was raised in Louisville. Asa Bird brought him around at the last minute and asked if we had room for him."""
2068,Jordan smiled.
2069,"""He was probably bumming his way home. He told me he was president of your class at Yale."""
2070,Tom and I looked at each other blankly.
2071,"""Biloxi?"""
2072,"""First place, we didn't have any president """
2073,"Gatsby's foot beat a short, restless tattoo and Tom eyed him suddenly."
2074,"""By the way, Mr. Gatsby, I understand you're an Oxford man."""
2075,"""Not exactly."""
2076,"""Oh, yes, I understand you went to Oxford."""
2077,"""Yes I went there."""
2078,A pause.
2079,"Then Tom's voice, incredulous and insulting:"
2080,"""You must have gone there about the time Biloxi went to New Haven."""
2081,Another pause.
2082,"A waiter knocked and came in with crushed mint and ice but the silence was unbroken by his ""Thank you"" and the soft closing of the door."
2083,This tremendous detail was to be cleared up at last.
2084,"""I told you I went there,"" said Gatsby."
2085,"""I heard you, but I'd like to know when."""
2086,"""It was in nineteen-nineteen, I only stayed five months. That's why I can't really call myself an Oxford man."""
2087,Tom glanced around to see if we mirrored his unbelief.
2088,But we were all looking at Gatsby.
2089,"""It was an opportunity they gave to some of the officers after the Armistice,"" he continued."
2090,"""We could go to any of the universities in England or France."""
2091,I wanted to get up and slap him on the back.
2092,I had one of those renewals of complete faith in him that I'd experienced before.
2093,"Daisy rose, smiling faintly, and went to the table."
2094,"""Open the whiskey, Tom,"" she ordered."
2095,"""And I' make you a mint julep. Then you won't seem so stupid to yourself. . . . Look at the mint!"""
2096,"""Wait a minute,"" snapped Tom, ""I want to ask Mr. Gatsby one more question."""
2097,"""Go on,"" Gatsby said politely."
2098,"""What kind of a row are you trying to cause in my house anyhow?"""
2099,They were out in the open at last and Gatsby was content.
2100,"""He isn't causing a row."""
2101,Daisy looked desperately from one to the other.
2102,"""You're causing a row. Please have a little self control."""
2103,"""Self control!"" repeated Tom incredulously."
2104,"""I suppose the latest thing is to sit back and let Mr. Nobody from Nowhere make love to your wife. Well, if that's the idea you can count me out. . . . Nowadays people begin by sneering at family life and family institutions and next they' throw everything overboard and have intermarriage between black and white."""
2105,Flushed with his impassioned gibberish he saw himself standing alone on the last barrier of civilization.
2106,"""We're all white here,"" murmured Jordan."
2107,"""I know I' not very popular. I don't give big parties. I suppose you've got to make your house into a pigsty in order to have any friends in the modern world."""
