,sent_no,sent_raw,baseline_sentimentr_stdscaler_roll10,baseline_syuzhet_stdscaler_roll10,baseline_bing_stdscaler_roll10,baseline_sentiword_stdscaler_roll10,baseline_senticnet_stdscaler_roll10,baseline_nrc_stdscaler_roll10,baseline_afinn_stdscaler_roll10,baseline_vader_stdscaler_roll10,baseline_textblob_stdscaler_roll10,baseline_flair_stdscaler_roll10,baseline_pattern_stdscaler_roll10,baseline_stanza_stdscaler_roll10,sentimentr_jockers_rinker_stdscaler_roll10,sentimentr_jockers_stdscaler_roll10,sentimentr_huliu_stdscaler_roll10,sentimentr_senticnet_stdscaler_roll10,sentimentr_sentiword_stdscaler_roll10,sentimentr_nrc_stdscaler_roll10,sentimentr_lmcd_stdscaler_roll10,syuzhetr_syuzhet_stdscaler_roll10,syuzhetr_bing_stdscaler_roll10,syuzhetr_afinn_stdscaler_roll10,syuzhetr_nrc_stdscaler_roll10,transformer_roberta15lg_stdscaler_roll10,transformer_nlptown_stdscaler_roll10,transformer_yelp_stdscaler_roll10,transformer_hinglish_stdscaler_roll10,transformer_imdb2way_stdscaler_roll10,transformer_huggingface_stdscaler_roll10,transformer_t5imdb50k_stdscaler_roll10,transformer_robertaxml8lang_stdscaler_roll10
281,281,"im ready to become a floweret or a fat fly, but never, to forget.",-0.09237716485358893,-0.08781680910737423,-0.18088259179169044,-0.27873687211964493,-0.14320351637247197,-0.15726061502774052,0.00762910212973419,0.07638920708704791,0.3230441011104875,0.18324931126372368,0.2207676507626669,0.18559685069219423,-0.12562767255001314,-0.3033740188745076,-1.068926053143493,-0.5951714777253987,-1.4895807834775057,-0.5113259300792313,0.7973557657120112,-0.5062387597768502,-1.1559426019849248,-0.6114255072373386,-0.7419084578437762,-0.11332469013364509,0.02545018359802781,0.29658992382046917,-0.9786281300736623,-0.057885945808583514,0.5331065295180755,-0.6576897454811079,-1.223146253085939
282,282,and ill turn down eternity unless the melancholy and the tenderness of mortal life; the passion and the pain; the claret taillight of that dwindling plane off hesperus; your gesture of dismay,-0.14296941964846005,-0.14157950300290614,-0.2314621084290867,-0.27834298330772195,-0.11782861976178219,-0.18907787139091517,-0.028345416900756457,0.026714366135617094,0.31386999127987847,0.14184528197098525,0.20264717973543878,0.21752213141228005,-0.3056529531382617,-0.4784624305427359,-1.2517697740026945,-0.66171355557682,-1.5452622300411303,-0.5113259300792313,0.7973557657120112,-0.9569750856954844,-1.5085904734960607,-1.062516031603483,-0.9345329549609086,-0.1129766367535739,0.01594462082680112,-0.04092552219250542,-1.1878460072155461,-0.057875893752117165,0.1605947623602368,-1.0053832670209264,-1.3490974993990017
283,283,"On running out of cigarettes; the way you smile at dogs; the trail of silver slime snails leave or flagstones; this good ink, this rhyme, this index card, this slender rubber band which always forms, when dropped, an ampersand, are found in heaven by the newlydead stored in its strongholds through the years.",-0.15487347960019443,-0.1542295486253842,-0.24644718942095242,-0.2829383527801567,-0.06655871996391026,-0.20778140739290388,-0.028345416900756457,0.026714366135617094,0.3062776245235124,0.14404815909899316,0.18602149483702657,0.2417005268859111,-0.41129297518874874,-0.5812054653486143,-1.341344537758079,-0.38655804678770034,-1.597410640187534,-0.6699505628186426,1.129972541930019,-1.0630306917939865,-1.626139763999773,-1.062516031603483,-1.0308452035194748,-0.11303936047723868,0.07257240953977812,0.1675883606062271,-1.1830373213957757,0.17633688132569858,0.11104469439209659,-1.0053832670209264,-1.304555087419791
284,284,"instead the institute assumed it might be wise not to expect too much of paradise: what if theres nobody to say hullo to the newcomer, no reception, no",-0.15487347960019443,-0.1542295486253842,-0.24644718942095242,-0.27506057654169713,-0.05815821071329061,-0.22668007920056427,-0.028345416900756457,0.026714366135617094,0.3062776245235124,0.10642737739526922,0.18602149483702657,0.24294087503423464,-0.41129297518874874,-0.5812054653486143,-1.341344537758079,-0.2950509901150502,-1.485453455239984,-0.8533504975974384,1.129972541930019,-1.0630306917939865,-1.626139763999773,-1.062516031603483,-1.127157452078041,-0.11378431017287155,-0.026117256168583187,0.05396525574201371,-1.2021487022307915,-0.04826919259309482,-0.25942312941524953,-1.0053832670209264,-1.6114483060276832
285,285,Indoctrination?,-0.1270973397128142,-0.12471277550626868,-0.24644718942095242,-0.2910992037781183,-0.04534467596515968,-0.24492891142935683,0.003142625913739041,0.07167483297542337,0.3088084134423011,0.07217903079997987,0.21040510807432228,0.3158295262580969,-0.4273077696981866,-0.5967810829768063,-1.388802406946265,-0.38062687216058505,-1.5967406167796128,-1.0173883860912047,1.129972541930019,-0.8155676108974815,-1.626139763999773,-0.6114255072373386,-1.2234697006366073,-0.11397369081477059,0.1873009154303996,0.15922021627040078,-1.0457009003299416,-0.04629865914341417,-0.5747863831621399,-0.6576897454811079,-1.8893552285025392
286,286,"what if you are tossed into a boundless void, your bearings lost, your spirit stripped and utterly alone, your task unfinished, your despair unknown, your body just beginning to putresce, a non-undressable in morning dress, your widow lying prone on a dim bed, herself a blur in your dissolving head! while snubbing gods, including the big g,",-0.12908134970476992,-0.12682111644334834,-0.2662206505592208,-0.26746587506273944,-0.09623631643467354,-0.2625711085432853,0.015597490180640034,0.04431969057062812,0.3164007801986672,0.040626117112985596,0.21911475897520283,0.2877777366704025,-0.2717814113432154,-0.44551975474592465,-1.2395111340206237,-0.517804357980678,-1.5637937410725056,-0.8951217629053407,1.129972541930019,-0.8332435452472318,-1.7436890545034853,-0.5362437531763146,-1.3197819491951732,-0.11679049229746459,-0.010848185102868219,0.15934607874994455,-1.0393940086894478,0.15274432521102263,-0.5836700220254173,-0.6576897454811079,-2.0807978875466064
287,287,"Iph borrowed some peripheral debris from mystic visions; and it offered tips (the amber spectacles for lifes eclipse) how not to panic when youre made a ghost: sidle and slide, choose a smooth surd, and coast, meet solid bodies and glissade right through, or let a person circulate through you.",-0.13900139966454858,-0.1584462304995436,-0.2798527845515312,-0.25663393273485746,-0.18961908812308156,-0.293214217056457,0.021414817644995372,0.053839408555395485,0.3201969635768502,0.0406428849693358,0.23492589106636433,0.3128876989946099,-0.3232468465702765,-0.5956820199612765,-1.3121658613898781,-0.9287752377530936,-1.456261688158874,-0.9871745928684688,1.129972541930019,-1.0983825604934874,-1.861238345007197,-0.4610619991152905,-1.5124064463123055,-0.11504187864150453,0.014715774267886601,-0.2617597524725194,-1.0490340648187049,0.015434232056880841,-0.5843795087233676,-1.0053832670209264,-1.9423689626139773
288,288,"how to locate in blackness, with a gasp, terra the fair, an orbicle of jasp.",-0.1499134546203051,-0.17004210565348185,-0.2600793234132628,-0.23693949213870844,-0.19987937240479528,-0.31085641417038556,0.021414817644995372,0.03233308669998231,0.29308136801839996,-0.0011824367142014803,0.20381999499179088,0.3163451825542809,-0.4395734047505587,-0.7088185319004051,-1.1628745884642366,-1.0027089918454883,-1.2696663799129573,-1.1094412160543325,1.129972541930019,-1.1956001994171146,-1.7436890545034853,-0.4610619991152905,-1.608718694870872,-0.3504707977104518,-0.18489897499819843,-0.5673080040286685,-1.7065400705428055,0.015130456098703851,-0.9373628320175834,-1.0053832670209264,-1.9363401156529558
289,289,how to keep sane in spiral types of space.,-0.14296941964846005,-0.16266291237370295,-0.22917267961719218,-0.19361172282718053,-0.26640573177977755,-0.31085641417038556,0.05548324972506403,0.06763470533152266,0.300673734774766,0.03754502350863583,0.22241776250150982,0.29511788067155303,-0.43675370379822936,-0.7060761561656775,-0.9719005504639103,-1.392336853338198,-0.9992467624074743,-1.1094412160543325,1.578472911488315,-1.1337344291929885,-1.5085904734960607,-0.08515322881017041,-1.608718694870872,-0.3504350550324935,-0.03494231200387973,-0.6044580643106223,-1.2020200384557935,0.045494738213666015,-0.5641636940657982,-1.0053832670209264,-1.8978181606547053
290,290,"Precautions to be taken in the case of freak reincarnation: what to do on suddenly discovering that you are now a young and vulnerable toad plump in the middle of a busy road, or a bear cub beneath a burning pine, or a book mite in a revived divine.",-0.1330493696886814,-0.15212120768830456,-0.21179999482440873,-0.20739783124448483,-0.2956420257007897,-0.31085641417038556,0.07929738721932172,0.09218583861657756,0.3386355685565964,0.04003295419459718,0.25747103273618405,0.314574522285344,-0.3519639390527928,-0.623611597929792,-0.8522012374375295,-1.51366516507629,-1.1778389220061312,-1.1094412160543325,1.578472911488315,-1.0453547574442366,-1.3910411829923488,0.1403920333729017,-1.608718694870872,-0.35469424901440394,-0.17843614627089946,-0.7241839075300204,-1.1842960561584055,0.06283082408958297,-0.9341698567627769,-1.1792300277908352,-1.8983368079142093
291,291,"time means succession, and succession, change: hence timelessness is bound to disarrange schedules of sentiment.",-0.14892144962432724,-0.16898793518494204,-0.22708721144939198,-0.2586033767944723,-0.2946648557691979,-0.3272384274162417,0.052417088672873244,0.055755124709721916,0.3462279353129624,0.0013557975408104823,0.26969433006802385,0.340709377639543,-0.330795272185967,-0.6030234436064914,-0.8335236080587746,-1.459049768884774,-1.266239356160122,-1.0941446040789302,1.578472911488315,-1.1867622322422395,-1.5085904734960607,-0.16033498287119446,-1.7050309434294382,-0.35633666831220423,-0.2707268270478638,-0.9471650838231511,-1.4280476963928914,0.2464121920991336,-1.3082239454727178,-1.3530767885607442,-2.0490543039793083
292,292,we give advice,-0.18165761449159679,-0.20377556064675678,-0.2600954126071677,-0.2638552276201121,-0.3068006758873539,-0.3607794326777309,0.007002799222308927,0.012549839150974474,0.2854890012620339,-0.040096439338934795,0.2346410598333496,0.3390841816938942,-0.5875404075777599,-0.8527278063071358,-1.0510569342106988,-1.5258595936479464,-1.3563355409286182,-1.2723001298358327,0.8046417037124989,-1.4784151490131205,-1.7436890545034853,-0.6114255072373386,-1.8976554405465704,-0.5919484214101881,-0.467662256133093,-1.275191313616359,-1.6511234537516961,0.2327254596321599,-1.6830237135910537,-1.7007703101005627,-2.5148087633744027
293,293,To widower.,-0.20844174938299911,-0.23223816329733246,-0.2843229275171898,-0.24613023108357795,-0.28834477282454785,-0.3607794326777309,-0.03115494103702129,-0.0020695366412596073,0.29476856063092577,-0.038335814422163494,0.2594329279561945,0.31632847521077,-0.9251630552672628,-1.1810917612695573,-1.2513521950362236,-1.4257401256636515,-1.1424836371245464,-1.2723001298358327,0.3342505477121753,-1.7170402627347505,-1.861238345007197,-0.8369707694204106,-1.8976554405465704,-0.5910507971082538,-0.5055280366408842,-1.0697717170968581,-2.1429116177779264,0.4359141581026749,-1.3188954505634378,-1.7007703101005627,-2.661753502401686
294,294,"he has been married twice: he meets his wives; both loved, both loving, both jealous of one another.",-0.1747135795197517,-0.19639636736697788,-0.24954922229854432,-0.2638552276201121,-0.27285190116721364,-0.37727569317814774,0.007687996426246833,0.07056179118743483,0.33526118333154487,0.003541906812468183,0.3166537780554183,0.33773155509281677,-0.6244816708810672,-0.8886560220313895,-1.011987978041529,-1.3362346055559937,-1.2359640455723904,-1.3523424235095278,0.5637779294397052,-1.416549378788994,-1.626139763999773,-0.4610619991152905,-1.9939676891051368,-0.35554347338472564,-0.3603858529424972,-0.856414841332349,-1.4260279721419549,0.47531950583282845,-0.9444786297211994,-1.3530767885607442,-2.363162196482684
295,295,"time means growth, and growth means nothing in elysian life.",-0.16479352955997303,-0.18585466268157946,-0.22901946225127692,-0.28092374280344123,-0.2705035411703237,-0.3950899141000112,0.02764059639422959,0.07605743501562824,0.33526118333154487,0.006086429013611469,0.3166537780554183,0.3331864479510003,-0.5123153552610183,-0.779565665496911,-0.8536406708549898,-1.3143829229032031,-1.4074896957101575,-1.482025761060785,0.5637779294397052,-1.3281697070402423,-1.5085904734960607,-0.3106984909932424,-2.090279937663703,-0.1256828177250797,-0.26908452309415754,-0.7503035887990133,-1.426022647144369,0.6534762710261965,-0.5739041173617796,-1.0053832670209264,-2.2271609095389677
296,296,"fondling a changeless child, the flax-haired wife grieves on the brink of a remembered pond full of a dreamy sky.",-0.14792944462834934,-0.16793376471640215,-0.22901946225127692,-0.26024458017748475,-0.27609862706895405,-0.3770765658032943,0.02764059639422959,0.08018853242104725,0.34285355008791096,0.046893103423873934,0.3239107578548076,0.3443135272302667,-0.3260274705841951,-0.5983863903722136,-0.8536406708549898,-1.3418291356159,-1.2305256839964043,-1.3433884416635966,0.5637779294397052,-1.1779242650673643,-1.5085904734960607,-0.3106984909932424,-1.9939676891051368,-0.1257680010421733,-0.19250731888757264,-0.4355559956155927,-0.9496920754430939,0.6738667129211708,-0.20119578923711479,-1.0053832670209264,-1.8962945097238262
297,297,"and, also blond, but with a touch of tawny in the shade, feet up, knees clasped, on a stone balustrade the other sits and raises a moist gaze",-0.1459454346363936,-0.16582542377932247,-0.24484139215101047,-0.27206124453517416,-0.26821822439482684,-0.36051837302841566,0.0206171328980115,0.06936313080037025,0.3390573667097279,0.043778474106823756,0.3207128423755105,0.32100632341204977,-0.3118394292198481,-0.5845874304758624,-0.9537883012677524,-1.2602130729191445,-1.3056288468300756,-1.2613694974167133,0.5637779294397052,-1.160248330717614,-1.626139763999773,-0.38588024505426655,-1.8976554405465704,-0.11836553984678588,-0.2920382842185315,-0.3321425104762664,-0.3397559416511025,0.8689991591043812,-0.19667478637162705,-0.8315365062510169,-1.8920761906916623
298,298,Toward the blue impenetrable haze.,-0.14296941964846,-0.16266291237370295,-0.24484139215101047,-0.276000132654404,-0.2646720431914696,-0.34316173018692075,0.0206171328980115,0.06936313080037025,0.346649733466094,0.04327124645223012,0.33668044341332515,0.33339981016347403,-0.2831427026104514,-0.5566776598830946,-0.9537883012677524,-1.2327410696558958,-1.339385208198753,-1.1507751755554552,0.5637779294397052,-1.1337344291929885,-1.626139763999773,-0.38588024505426655,-1.8013431919880043,-0.34975987493172617,-0.2461387875818632,-0.3102390508869891,-0.32436565729563166,0.8694300127386416,-0.21929129470781933,-0.8315365062510169,-1.6467497620874458
299,299,how to begin?,-0.1399934046605264,-0.15950040096808346,-0.26398403167433016,-0.27731309536081394,-0.25726446467778996,-0.34316173018692075,-0.024631550865100018,0.04825279496568377,0.27452224928061636,0.036687766852731715,0.27767577162192897,0.3268725304981881,-0.31800008305453165,-0.5905791394804416,-1.0954184384370096,-1.2144850463093941,-1.447512788449489,-1.1507751755554552,0.2311611532216972,-1.1072205276683629,-1.7436890545034853,-0.7617890153593867,-1.8013431919880043,-0.34896964742704883,-0.20610459265214232,-0.31603753808804247,-0.5800490610369943,0.901814216938762,-0.21902269492931695,-0.483842984711199,-1.6511696795714188
300,300,which first to kiss?,-0.15487347960019435,-0.1753129579961811,-0.2831266711976498,-0.2865038343056835,-0.27007799942592087,-0.3606528378370325,-0.024631550865100018,0.04825279496568377,0.27452224928061636,0.032177213494527145,0.27767577162192897,0.336558433247823,-0.4684869869618067,-0.7369392112209106,-1.2370485756062664,-1.307912384319952,-1.5301220529156503,-1.26676747888092,-0.10145562299631079,-1.2397900352914906,-1.861238345007197,-0.7617890153593867,-1.8976554405465704,-0.5840207826334525,-0.3498309402817417,-0.3138129349118644,-0.5550713196950833,0.9395036294242385,-0.5033579614919887,-0.6576897454811079,-1.6511018233554613
301,301,what toy to give the babe?,-0.13503337968063706,-0.15422954862538424,-0.26886857954904864,-0.254992729351845,-0.2926159510739248,-0.34463482047846483,-0.04158428415955916,0.060999263903129444,0.27452224928061636,0.03224428491992796,0.27767577162192897,0.294654301672636,-0.4236204607137871,-0.6933030686071191,-1.1578749220129967,-1.3820667981649881,-1.3192077621193887,-1.26676747888092,-0.10145562299631079,-1.1690862978924892,-1.7436890545034853,-0.7617890153593867,-1.8976554405465704,-0.5848217477083133,-0.25187452663698373,-0.09711927962594341,-0.34651414458697427,0.8858977485534781,-0.5013745853063026,-0.6576897454811079,-1.6506536997145398
302,302,does that small solemn boy know of the head-on crash which on a wild march night killed both the mother and the child?,-0.16280951956801729,-0.1837463217444998,-0.2915138670915872,-0.28912975971850335,-0.3148544474203119,-0.34463482047846483,-0.04158428415955916,0.060999263903129444,0.26145417559087114,0.0003308623214043392,0.26266366436977173,0.2644740753587623,-0.5400734471002571,-0.8065625416867006,-1.1578749220129967,-1.5361998388898888,-1.5505041292710302,-1.26676747888092,-0.10145562299631079,-1.416549378788994,-1.861238345007197,-0.7617890153593867,-1.8976554405465704,-0.8181385086691179,-0.10268532260238597,0.2597365111328816,-0.3439771264039096,0.8894072518481574,-0.8711756895202555,-0.6576897454811079,-1.6487332089937856
303,303,"and she, the second love, with instep bare in ballerina black, why does she wear the earrings from the others jewel case?",-0.1737215745237738,-0.19534219689843807,-0.37345159390274846,-0.26155754288389466,-0.2968240861019087,-0.3474355587195247,-0.12308651236123393,0.05184342496443527,0.21210379167449167,-0.040949504030751364,0.22761039413509748,0.29296680979259954,-0.8541635698484089,-1.1120393087993892,-1.7720849012667792,-1.6264340999792648,-1.5105406334904947,-1.3820543878389204,-0.6273689234120265,-1.5137670177126212,-2.331435507022045,-1.137697785664507,-1.8976554405465704,-1.0536633415935346,-0.2791129153485476,0.35729863351445357,-0.4435850875755977,0.6628159741007708,-1.2443336592422423,-1.0053832670209264,-2.0929241348911685
