,sent_no,sent_raw,baseline_sentimentr_stdscaler_roll10,baseline_syuzhet_stdscaler_roll10,baseline_bing_stdscaler_roll10,baseline_sentiword_stdscaler_roll10,baseline_senticnet_stdscaler_roll10,baseline_nrc_stdscaler_roll10,baseline_afinn_stdscaler_roll10,baseline_vader_stdscaler_roll10,baseline_textblob_stdscaler_roll10,baseline_flair_stdscaler_roll10,baseline_pattern_stdscaler_roll10,baseline_stanza_stdscaler_roll10,sentimentr_jockers_rinker_stdscaler_roll10,sentimentr_jockers_stdscaler_roll10,sentimentr_huliu_stdscaler_roll10,sentimentr_senticnet_stdscaler_roll10,sentimentr_sentiword_stdscaler_roll10,sentimentr_nrc_stdscaler_roll10,sentimentr_lmcd_stdscaler_roll10,syuzhetr_syuzhet_stdscaler_roll10,syuzhetr_bing_stdscaler_roll10,syuzhetr_afinn_stdscaler_roll10,syuzhetr_nrc_stdscaler_roll10,transformer_roberta15lg_stdscaler_roll10,transformer_nlptown_stdscaler_roll10,transformer_yelp_stdscaler_roll10,transformer_hinglish_stdscaler_roll10,transformer_imdb2way_stdscaler_roll10,transformer_huggingface_stdscaler_roll10,transformer_t5imdb50k_stdscaler_roll10,transformer_robertaxml8lang_stdscaler_roll10
3046,3046,"It was better never to have sinned, to have remained always a child, for God loved little children and suffered them to come to Him.",-0.17522209674444458,-0.1953362784827837,-0.2383011897797563,-0.21922823553661439,0.08900383382780999,-0.039324375345856505,-0.07869032378389886,-0.13345136047241551,-0.12768094428585955,-0.060024269651851064,-0.10001280151418428,0.24710796885486286,-0.8995132574765529,-0.989070618971412,-1.578458045870682,-0.19331027788564425,-1.514033349013968,-0.5866052423789667,-1.8047492898131317,-0.9222893034883973,-1.2759499587273155,-0.9268469932916923,-0.31124992205264707,0.42419619027585176,0.7577708362062784,0.6565688496745034,-0.7476789623950849,0.7045860418501391,-0.825863026117499,-1.0559048920171235,-1.178328140213591
3047,3047,It was a terrible and a sad thing to sin.,-0.168736880616737,-0.18865104571309652,-0.23428572083820173,-0.2133654461938951,0.09692223648895613,-0.03285362343507457,-0.07672009618473481,-0.12824496181687128,-0.12137541489323554,-0.056202794478609854,-0.09853133390857748,0.24835284767699317,-0.870617201548966,-0.9521926701754737,-1.5568882647373683,-0.09000711397052796,-1.471661908833666,-0.5385661305697658,-1.7416259430940975,-0.8858915597646239,-1.250088541423519,-0.8984340756029814,-0.26097508887487386,0.45634158627310717,0.7995512359062807,0.6560427984242304,-0.7242257780224273,0.7047087195442863,-0.7833661257106559,-1.0062376836541278,-1.158654341401606
3048,3048,But God was merciful to poor sinners who were truly sorry.,-0.16216852069252033,-0.18359426707961518,-0.22952293028737125,-0.21192689140146864,0.09753904754668836,-0.023794188548115096,-0.07667451913826233,-0.12911417796373553,-0.12067480051627731,-0.05263477648831668,-0.0974890702388401,0.24610935836666498,-0.8365056815605966,-0.9264390227051097,-1.525220706947177,-0.057423663714521504,-1.4617691579058527,-0.47105659852298903,-1.7190241593517732,-0.8583599331017695,-1.2156066516851238,-0.8984340756029814,-0.19059032242599142,0.4884902626958315,0.800323976571534,0.697519076161134,-0.6593109380430979,0.704605359030438,-0.7407465633493364,-0.9565704752911323,-1.113063572193514
3049,3049,How true that was!,-0.15451929141368576,-0.17570912073588157,-0.22066323270341912,-0.20370812930436036,0.10528619443180533,-0.013471630801158246,-0.07378848133136667,-0.12196234618638409,-0.11738191294457366,-0.049263913659681996,-0.0924812024445697,0.24710609490018245,-0.787447949097063,-0.8789102173840638,-1.4549909639763066,0.0511516670490955,-1.3977722662798622,-0.38114648397744777,-1.6895927471879133,-0.8154292610173187,-1.155263344642932,-0.8578441931905371,-0.12020555597710897,0.5206656547266193,0.8032613814787892,0.7532199408930311,-0.6493386940338718,0.7044726038268716,-0.6988077205952119,-0.9069032669281365,-1.0642146322995492
3050,3050,That was indeed goodness.,-0.1541035724311404,-0.17528058017372214,-0.2177176674024886,-0.2006138793734807,0.1038116531737913,-0.014686593654955695,-0.07228177224273312,-0.1195003476497109,-0.11773222013305279,-0.04870540545546137,-0.09226370854249334,0.24427938531334228,-0.7962843817032043,-0.8779045486268937,-1.4499704244000502,0.03853829562690113,-1.3905883069092624,-0.3873738683042546,-1.6528409138379956,-0.8200956384178025,-1.1380223997737342,-0.8294312755018262,-0.13026052261266363,0.5207686087305216,0.8243431085079831,0.7742356618270323,-0.6468665237088421,0.6980949049789025,-0.69982628924297,-0.9565704752911323,-1.0684190921884813
3051,3051,The slide was shot to suddenly.,-0.1491980884371052,-0.17022380154024078,-0.21524860285647612,-0.20123815786830732,0.10645305582102114,-0.011823072189638007,-0.0720279038721735,-0.1175717743238558,-0.11913344888696924,-0.04492806949751684,-0.0945549027711199,0.24192008773856916,-0.7664010749792499,-0.848952581295593,-1.4328373418053983,0.06690161258923506,-1.3913320221610823,-0.330884959687442,-1.5928233281541633,-0.7948972004551901,-1.1207814549045365,-0.8253722872605819,-0.12020555597710897,0.5526853155066886,0.8462163349642088,0.7964145346334371,-0.5812928412659344,0.6961198162995805,-0.6580121247202013,-0.9069032669281365,-1.0385317668018423
3052,3052,The penitent came out.,-0.1457060489837242,-0.16662406081810152,-0.21001581766559257,-0.1947782325740148,0.10762281985050864,-0.0053459850140728194,-0.07109701435379856,-0.11464940969215695,-0.11796575825870553,-0.04130178774303205,-0.09137289424385053,0.24468212304434525,-0.7291907306120535,-0.8129019298580813,-1.3753782019511305,0.08413018340508692,-1.3248007363245526,-0.25875484928083264,-1.5928233281541633,-0.7752984153731582,-1.0862995651661411,-0.8131953225368486,-0.06993072279933578,0.55276028250925,0.8849604418381891,0.7945024451945756,-0.6396909127825829,0.696123938277606,-0.6159231396143577,-0.8572360585651406,-1.0190022800218115
3053,3053,He was next.,-0.14454203583259717,-0.1654241472440551,-0.20834303986981748,-0.19515449336560978,0.10752993536181485,-0.009405706705629258,-0.071733239201672,-0.11534393961985077,-0.11796575825870553,-0.04133042918940235,-0.09137289424385053,0.24441897934839696,-0.7179084382044207,-0.8019712599618303,-1.3602682433720046,0.09023042629784345,-1.325446604050109,-0.29710692834446717,-1.6305467431119254,-0.7687654870124809,-1.0776790927315425,-0.8213132990193375,-0.1000956227059997,0.5849147330963003,0.9075458282232187,0.8011227768374944,-0.657509959331729,0.6945608817089758,-0.6159148049032768,-0.807568850202145,-1.003996401150899
3054,3054,He stood up in terror and walked blindly into the box.,-0.1432948788849611,-0.16413852555757677,-0.20973827822496083,-0.19360736840016998,0.1087446903155134,-0.006740172422244212,-0.07143618335737374,-0.11570548857749044,-0.11796575825870553,-0.03862224311308844,-0.09137289424385053,0.2456259499177409,-0.7093552009752179,-0.7936845918522986,-1.3712623531167887,0.10835463204742656,-1.3095517344929737,-0.27390429858645327,-1.66478018436894,-0.7617659209117552,-1.0862995651661411,-0.8172543107780929,-0.07998568943489043,0.5848545736900296,0.9061991887072051,0.8045515682793626,-0.6573325004518346,0.6945745794311781,-0.6162400847957635,-0.807568850202145,-1.0055872620042448
3055,3055,At last it had come.,-0.14662063074532394,-0.1658526878062145,-0.2112079572645158,-0.19621305255248964,0.11000153355315134,-0.00793637264848296,-0.07090252018713016,-0.11449111494127327,-0.11796575825870553,-0.03865186543090977,-0.09137289424385053,0.24445882308829955,-0.7339685500894078,-0.8053555597302549,-1.383377272002096,0.137478933976433,-1.3347942671889943,-0.276097690745423,-1.66478018436894,-0.7710986757127227,-1.09492003760074,-0.8131953225368486,-0.09004065607044504,0.5848297757507979,0.8935074272726383,0.7735394423923234,-0.6800228943919487,0.6917948984607969,-0.6165597822334423,-0.8324024543836429,-1.0060216844493632
3056,3056,He knelt in the silent gloom and raised his eyes to the white crucifix suspended above him.,-0.14562290518721507,-0.16482419045703187,-0.2087187713330552,-0.19811303058022275,0.10968949972394562,-0.007884344884655522,-0.07090252018713016,-0.11111821909552085,-0.11960052513827471,-0.03473799216698085,-0.09529008448603585,0.24355120130382507,-0.7278120297594479,-0.7993909127414194,-1.3659305028644628,0.17912787836791177,-1.3474423968104943,-0.27363181804347986,-1.6600752478945713,-0.7654990228321423,-1.0776790927315425,-0.8131953225368486,-0.09004065607044504,0.6163613426889166,0.8932709512946269,0.7690747209857097,-0.6931021652046438,0.6926375420643684,-0.5739686598536095,-0.782735246020647,-0.9936955892150318
3057,3057,God could see that he was sorry.,-0.1442926044430699,-0.16345286065812165,-0.2087187713330552,-0.19664733324454292,0.11080121094799948,-0.0065731673272597805,-0.07090252018713016,-0.11111821909552085,-0.11901667982414284,-0.0338605045668829,-0.09320093093292199,0.2462159716235499,-0.7196033359861683,-0.7914380500896384,-1.3659305028644628,0.19405159893544005,-1.3358490233878495,-0.263193704234504,-1.6600752478945713,-0.7580328189913682,-1.0776790927315425,-0.8131953225368486,-0.07998568943489043,0.6485690994685491,0.9239045921677402,0.8093686869991089,-0.6349773448016577,0.7424130887465403,-0.5714514046120297,-0.7330680376576514,-0.9932609742761427
3058,3058,He would tell all his sins.,-0.14055113360016167,-0.15959599559868673,-0.20621407780442172,-0.1953444911683831,0.11024390401583671,-0.0001572069097915863,-0.07037090709502111,-0.10850776068893601,-0.11586391512783083,-0.030005483590016223,-0.09001892240565261,0.2471451385765965,-0.6986936307110035,-0.7711800140688645,-1.3479538420729984,0.18553381548982545,-1.3262093719868568,-0.2258130895300295,-1.6600752478945713,-0.7370341206891913,-1.0604381478623446,-0.8050773460543597,-0.03976582289267189,0.6808068955590949,0.9431258479141739,0.8499596985416508,-0.6315431326743368,0.7944049231294105,-0.5291235047511172,-0.6834008292946556,-0.9625384145070794
3059,3059,"His confession would be long, long.",-0.13481421164103574,-0.1536821358408865,-0.203907599349091,-0.19656590561478293,0.11262552035875109,0.000981159716997718,-0.06910132043361475,-0.10421272767013631,-0.11495311643778512,-0.02640490066754861,-0.08683691387838324,0.25058695561906974,-0.6694045592781774,-0.7428037621660728,-1.3332468883494017,0.20074891152710225,-1.3315252303342406,-0.22410219679384016,-1.5964320583585627,-0.7104357695064337,-1.043197202993147,-0.7847824048481374,-0.03976582289267189,0.6808099990281622,0.9510489527159949,0.8540060440002164,-0.6321169018859445,0.7961882874655958,-0.4872551230797082,-0.6834008292946556,-0.9615255819290669
3060,3060,Everybody in the chapel would know then what a sinner he had been.,-0.13190417876321825,-0.15068235190577045,-0.20214212923700253,-0.1958059144036897,0.11676323406603256,0.006445973200206679,-0.0668259079414091,-0.09737935870521358,-0.1154201926890906,-0.02628915783632621,-0.08790239312251005,0.254986987630438,-0.6422331973860429,-0.7164792195337999,-1.3080269098635475,0.2622064743923071,-1.300594779624776,-0.1732333332882208,-1.6250621173312487,-0.6941034486047406,-1.043197202993147,-0.7644874636419156,-0.009600922986007966,0.6808354672859374,0.94691512527846,0.8753410581445212,-0.586969094307686,0.8478533069831539,-0.4858938946927488,-0.6834008292946556,-0.9407319024840908
3061,3061,Let them know.,-0.13481421164103574,-0.1536821358408865,-0.2058986612672041,-0.19797731786395606,0.11727700139412013,0.009005007620454931,-0.06814766923686412,-0.10164160878743973,-0.12242633645867283,-0.02621068812024323,-0.09382334794168189,0.25580749012001014,-0.6529212257738011,-0.726834146168152,-1.3345263650522197,0.27126144555540044,-1.314560918120907,-0.15546843718742787,-1.6512726604225298,-0.7104357695064337,-1.0690586202969434,-0.7847824048481374,0.010509010285101303,0.648678918226775,0.9021887997167516,0.8166978681910156,-0.6106660665956739,0.8012430752156119,-0.5283659775166817,-0.7330680376576514,-0.9807315786241465
3062,3062,It was true.,-0.1358119371991446,-0.1547106331900691,-0.2073683403067591,-0.19797731786395606,0.11827260700730677,0.010358248184307079,-0.06814766923686412,-0.10333320831463465,-0.12242633645867283,-0.026247372712512027,-0.09382334794168189,0.2581775698842567,-0.6604613924735372,-0.7341393169773897,-1.3466412839375272,0.2876302923645813,-1.314560918120907,-0.14268441083288305,-1.6512726604225298,-0.7160354223870142,-1.0776790927315425,-0.7847824048481374,0.020563976920655917,0.6487172841057653,0.9012986032363374,0.8386477675402901,-0.5704389301459589,0.8512671817058588,-0.5284238745622888,-0.7330680376576514,-0.9826090220119411
3063,3063,But God had promised to forgive him if he was sorry.,-0.13273561672830894,-0.15239651415440814,-0.20597310195161578,-0.19221534368189205,0.11733360287941795,0.010264280432399065,-0.06799865216408438,-0.10321097479398186,-0.12340219219800751,-0.029366543926810547,-0.09522064180257651,0.25550788488715914,-0.634997319801947,-0.7080266191771732,-1.3152143038769788,0.32678708107254756,-1.3072805307243351,-0.14274786426158834,-1.6257380094168141,-0.7034362034057081,-1.0776790927315425,-0.7807234166068932,0.020563976920655917,0.6808148095494745,0.9473547843229253,0.8410779369537233,-0.5100751682145437,0.8527784017044051,-0.49546854066774204,-0.7330680376576514,-0.9859360366080718
3064,3064,He was sorry.,-0.13057387801907308,-0.1501681032311791,-0.205740565947236,-0.19015251039463898,0.11965861773703455,0.007609174985372813,-0.06799865216408438,-0.10321097479398186,-0.12165065625561193,-0.029442463377120833,-0.09225612717738352,0.2568024727259651,-0.6162250375360436,-0.6898393915079968,-1.31170803354126,0.3589560763503543,-1.2918695181216298,-0.1655811647093049,-1.6257380094168141,-0.6913036221644502,-1.0776790927315425,-0.7807234166068932,0.00045404364954668863,0.6808331476183233,0.9141433382892554,0.7880393269136284,-0.5450458645438954,0.8552316382716623,-0.49566463445508885,-0.7330680376576514,-1.011971036594013
3065,3065,"He clasped his hands and raised them towards the white form, praying with his darkened eyes, praying with all his trembling body, swaying his head to and fro like a lost creature, praying with whimpering lips.",-0.13331762330387242,-0.15299647094143137,-0.20832707483919574,-0.19031536565415896,0.11978633390898852,0.008911271791638913,-0.06853725808223797,-0.10575071572310091,-0.1218258098498515,-0.029637852970167456,-0.09256043705521702,0.25854562746327026,-0.632402624426698,-0.7055127897528457,-1.3306118984985786,0.33893010978160293,-1.2870987506086695,-0.15560720161037717,-1.6257380094168141,-0.7067026675860468,-1.09492003760074,-0.7888413930893821,0.010509010285101303,0.6807154312189506,0.8803519839519571,0.8030834256614952,-0.5380171617953405,0.9003639760063474,-0.4534915803142059,-0.7330680376576514,-1.0115186472811581
3066,3066,Sorry!,-0.12134491660656611,-0.1406545027512396,-0.20001380407238675,-0.18159679301057147,0.11890393126639746,0.0172078080958496,-0.06699876609704358,-0.10143413963169573,-0.12205934797550423,-0.029778313761955992,-0.09342262525521186,0.25140436711137976,-0.6141573862651356,-0.6878361803974985,-1.302151244259321,0.33033896697758197,-1.2521943013172403,-0.13828087212803533,-1.7013432407692723,-0.6605055313212574,-1.043197202993147,-0.7685464518831598,0.05072887682731988,0.6806856833090684,0.8471079214561165,0.7975009891917132,-0.49255649349407454,0.8983143822224913,-0.4529848214473945,-0.6834008292946556,-1.008194513049129
3067,3067,Sorry!,-0.11843488372874861,-0.13765471881612357,-0.1983314887276347,-0.18192250352961142,0.11919709793383726,0.017346672780317474,-0.06507058196285881,-0.10000199363109716,-0.12439472923203164,-0.029773605578991013,-0.09660463378248123,0.25198284323735265,-0.5907490002878524,-0.6651573372442566,-1.2868224531921582,0.34127432304676253,-1.2533545458542177,-0.13063115610075904,-1.6648989595488881,-0.6511727765202897,-1.043197202993147,-0.7523104989181822,0.04067391019176523,0.6805651596502573,0.8394641272539011,0.7917334177652079,-0.4888204522829043,0.8461669662253151,-0.4532453364310118,-0.6834008292946556,-1.005192852049796
3068,3068,O sorry!,-0.1181854523392214,-0.13396926998155242,-0.19832427281662204,-0.18336105832203792,0.1241286837554235,0.019870205926010652,-0.06435546962463415,-0.09607553448491718,-0.1211719030980238,-0.030064728225658876,-0.09342262525521186,0.2520942576546641,-0.5814586865251754,-0.6409713162805573,-1.271390990074265,0.3906480909650239,-1.2508181813234496,-0.11446049972156666,-1.6407068769662523,-0.6311073536982096,-1.043197202993147,-0.740133534194449,0.06078384346287446,0.6483965842878145,0.8411593618171485,0.8053901567414923,-0.4433931399000366,0.8020034293192887,-0.41209810723471757,-0.6337336209316597,-1.004399627476533
3069,3069,The slide clicked back and his heart bounded in his breast.,-0.11444398149631319,-0.1301124049221175,-0.19595123653056123,-0.1808019042438668,0.12819092881564126,0.023647655306715563,-0.06459201738805918,-0.09658320167414178,-0.1246916562775044,-0.03312720507008744,-0.09790166429318341,0.2518535017726459,-0.5652410120713253,-0.6252590798364838,-1.261738508193705,0.4298518672751122,-1.2138211326125978,-0.0905437764004689,-1.6425331406892816,-0.6101086553960324,-1.0259562581239494,-0.7441925224356933,0.09094874336953843,0.6484173487751502,0.841613033562162,0.8240709087722018,-0.4849076819069294,0.8020413368236939,-0.4126021751768722,-0.6337336209316597,-1.0054697637285175
3070,3070,"The face of an old priest was at the grating, averted from him, leaning upon a hand.",-0.10671160842096952,-0.122141550465952,-0.1910641908391897,-0.1717091522540013,0.1293839139673022,0.02611006623634936,-0.060881284508564205,-0.09204323328637116,-0.12302769713222862,-0.032863939172629045,-0.09471965576591404,0.24806538740395492,-0.5147491989215702,-0.5763408882081774,-1.2120915014337197,0.4800854867962707,-1.142225486473684,-0.055010358894838025,-1.6425331406892816,-0.573710911672259,-0.991474368385554,-0.6792487105757825,0.11105867664064765,0.6483399390048694,0.8504601002413544,0.8602768028775661,-0.44227393530239184,0.8019133522977664,-0.4117115711128999,-0.5840664125686641,-1.0038997109822592
