,sent_no,sent_raw,syuzhet,bing,afinn,nrc,sent_clean,char_len,token_len,syuzhet_medianiqr,syuzhet_lnorm_medianiqr,bing_medianiqr,bing_lnorm_medianiqr,afinn_medianiqr,afinn_lnorm_medianiqr,nrc_medianiqr,nrc_lnorm_medianiqr,syuzhet_roll100,bing_roll100,afinn_roll100,nrc_roll100,mean_roll100,syuzhet_roll100_stdscale,bing_roll100_stdscale,afinn_roll100_stdscale,nrc_roll100_stdscale
1156,1157,A slave  seldom dies but that his death is attributed to trickery.,-3.05,-4,-7,-3,a slave  seldom dies but that his death is attributed to trickery,66,12,-2.515463917525773,-3.8788660039197445,-2.0,-4.982274947296859,-2.3333333333333335,-4.508647574886947,-1.5,-2.804041247780655,-0.19185393258426908,-0.20224719101123595,-0.8595505617977528,0.11235955056179775,-0.285323033707865,-0.7806753474881296,-0.5403243949744214,-1.2641487279891184,-0.13888510648470292
1157,1158,"Henry and John were quite intelligent, and in a very little while after I went there, I succeeded in creating in them a strong desire to learn how to read.",3.4,3,8,1,henry and john were quite intelligent and in a very little while after i went there i succeeded in creating in them a strong desire to learn how to read,155,30,2.8041237113402064,1.7304572181301188,1.5,1.495429576400415,2.6666666666666665,2.0621262388496104,0.5,0.3740590401626753,-0.17893258426966238,-0.19662921348314608,-0.8651685393258427,0.11235955056179775,-0.2820926966292133,-0.7113025781030956,-0.49645911578152735,-1.2815662486287633,-0.13888510648470292
1158,1159,This desire soon sprang up in the others also.,0.35,0,1,0,this desire soon sprang up in the others also,46,9,0.288659793814433,0.5933230198677842,0.0,0.0,0.3333333333333333,0.8585517262469038,0.0,0.0,-0.16488764044943766,-0.1853932584269663,-0.8370786516853933,0.12921348314606743,-0.2645365168539325,-0.635897393988928,-0.4087285573957389,-1.1944786454305394,-0.04461098855765662
1159,1160,"They very soon mustered up some old spelling-books, and nothing would do but that I must keep a Sabbath school.",0.0,0,0,1,they very soon mustered up some old spelling books and nothing would do but that i must keep a sabbath school,111,20,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5609950922179854,-0.16516853932584216,-0.1797752808988764,-0.8370786516853933,0.12921348314606743,-0.2632022471910111,-0.6374054976712114,-0.36486327820284453,-1.1944786454305394,-0.04461098855765662
1160,1161,"I agreed to do so, and accordingly devoted my Sundays to teaching these my loved fellow-slaves how to read.",2.05,0,4,2,i agreed to do so and accordingly devoted my sundays to teaching these my loved fellow slaves how to read,107,19,1.690721649484536,1.6470989461889094,0.0,0.0,1.3333333333333333,1.6276803900020205,1.0,1.181011235695096,-0.14915730337078595,-0.16292134831460675,-0.797752808988764,0.14606741573033707,-0.24094101123595493,-0.5514435877810602,-0.2332674406241619,-1.0725560009530253,0.04966312936938954
1161,1162,Neither of them knew his letters when I went there.,0.0,0,0,0,neither of them knew his letters when i went there,51,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1556179775280893,-0.16853932584269662,-0.8033707865168539,0.1348314606741573,-0.24817415730337064,-0.5861299724735772,-0.27713271981705606,-1.0899735215926702,-0.013186282581974615
1162,1163,"Some of the slaves of the neighboring farms found what was going on, and also availed themselves of this little opportunity to learn to read.",0.9,-1,-1,3,some of the slaves of the neighboring farms found what was going on and also availed themselves of this little opportunity to learn to read,141,25,0.7422680412371134,0.5496380154347248,-0.5,-0.5981319683829995,-0.3333333333333333,-0.30929832281026,1.5,1.346522806311302,-0.1412921348314601,-0.15168539325842698,-0.7752808988764045,0.15168539325842698,-0.22914325842696615,-0.5092166846771263,-0.14553688223837344,-1.0028859183944463,0.0810878353450717
1163,1164,"It was understood, among all who came, that there must be as little display about it as possible.",0.0,0,0,0,it was understood among all who came that there must be as little display about it as possible,97,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12050561797752753,-0.14606741573033707,-0.7359550561797753,0.1797752808988764,-0.20568820224719087,-0.3976170121881583,-0.10167160304547909,-0.8809632739169326,0.23821136522348202
1164,1165,"It was necessary to keep our religious masters at St. Michael's unacquainted with the fact, that, instead of spending the Sabbath in wrestling, boxing, and drinking whisky, we were trying to learn how to read the will of God; for they had much rather see us engaged in those degrading sports, than to see us behaving like intellectual, moral, and accountable beings.",2.8,1,3,2,it was necessary to keep our religious masters at st michael own unacquainted with the fact that instead of spending the sabbath in wrestling boxing and drinking whisky we were trying to learn how to read the will of god for they had much rather see us engaged in those degrading sports than to see us behaving like intellectual moral and accountable beings,366,62,2.309278350515464,0.6896746213847749,0.5,0.24123980856730878,1.0,0.3742404960563427,1.0,0.36205488776913036,-0.08876404494381968,-0.10674157303370786,-0.6573033707865169,0.20224719101123595,-0.1626404494382021,-0.22720129609013956,0.20538535130478058,-0.6371179849619054,0.3639101891262103
1165,1166,My blood boils as I think of the bloody manner in which Messrs.,-0.75,-1,-3,-1,my blood boils as i think of the bloody manner in which messrs,63,13,-0.6185567010309279,-0.8805051733296481,-0.5,-1.1498294027101321,-1.0,-1.7837550469218917,-0.5,-0.8628371864167477,-0.07837078651685338,-0.10112359550561797,-0.601123595505618,0.20224719101123595,-0.14459269662921337,-0.1714014598456555,0.24925063049767482,-0.4629427785654572,0.3639101891262103
1166,1167,"Wright Fairbanks and Garrison West, both class-leaders, in connection with many others, rushed in upon us with sticks and stones, and broke up our virtuous little Sabbath school, at St. Michael'sall calling themselves Christians!",-0.4,0,1,1,wright fairbanks and garrison west both class leaders in connection with many others rushed in upon us with sticks and stones and broke up our virtuous little sabbath school at st michael ownall calling themselves christians,230,34,-0.3298969072164949,-0.17963927950632122,0.0,0.0,0.3333333333333333,0.22744931059937087,0.5,0.33006503367485707,-0.0679775280898871,-0.09550561797752809,-0.5786516853932584,0.21348314606741572,-0.13216292134831448,-0.1156016236011715,0.29311590969056905,-0.39327269600687775,0.4267596010775745
1167,1168,humble followers of the Lord Jesus Christ!,0.6,1,2,0,humble followers of the lord jesus christ,42,7,0.4948453608247423,1.3073178094172577,0.5,2.1339915162994036,0.6666666666666666,2.2070045801667915,0.0,0.0,-0.06938202247190955,-0.10112359550561797,-0.5898876404494382,0.20786516853932585,-0.13813202247190998,-0.12314214201258822,0.24925063049767482,-0.42810773728616747,0.3953348951018925
1168,1169,But I am again digressing.,0.0,0,0,0,but i am again digressing,26,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06516853932584214,-0.09550561797752809,-0.5786516853932584,0.21348314606741572,-0.13146067415730323,-0.10052058677833794,0.29311590969056905,-0.39327269600687775,0.4267596010775745
1169,1170,"I held my Sabbath school at the house of a free colored man, whose name I deem it imprudent to mention; for should it be known, it might embarrass him greatly, though the crime of holding the school was committed ten years ago.",-1.0,-2,-3,-2,i held my sabbath school at the house of a free colored man whose name i deem it imprudent to mention for should it be known it might embarrass him greatly though the crime of holding the school was committed ten years ago,227,43,-0.8247422680412372,-0.35512275610381216,-1.0,-0.695618717938099,-1.0,-0.5395641283527972,-1.0,-0.5219954334006923,-0.06432584269662867,-0.07865168539325842,-0.550561797752809,0.20786516853932585,-0.12141853932584255,-0.09599627573148793,0.42471174726925176,-0.3061850928086538,0.3953348951018925
1170,1171,"I had at one time over forty scholars, and those of the right sort, ardently desiring to learn.",3.1,3,0,2,i had at one time over forty scholars and those of the right sort ardently desiring to learn,95,18,2.5567010309278353,2.629032326156434,1.5,2.4918290720586596,0.0,0.0,1.0,1.246586540286717,-0.06151685393258373,-0.07865168539325842,-0.550561797752809,0.20224719101123595,-0.1221207865168538,-0.08091523890865444,0.42471174726925176,-0.3061850928086538,0.3639101891262103
1171,1172,"They were of all ages, though mostly men and women.",0.0,0,0,0,they were of all ages though mostly men and women,51,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05365168539325788,-0.07303370786516854,-0.5,0.19662921348314608,-0.10751404494382008,-0.038688335804720565,0.468577026462146,-0.14942740705185048,0.33248548315052834
1172,1173,I look back to those Sundays with an amount of pleasure not to be expressed.,0.5,1,3,0,i look back to those sundays with an amount of pleasure not to be expressed,76,15,0.4123711340206186,0.5087884656903718,0.5,0.9966209546474897,1.0,1.5460794910362299,0.0,0.0,-0.06011235955056125,-0.08426966292134831,-0.48314606741573035,0.19662921348314608,-0.10772471910112344,-0.07337472049723767,0.3808464680763575,-0.09717484513291609,0.33248548315052834
1173,1174,They were great days to my soul.,0.5,1,3,0,they were great days to my soul,32,7,0.4123711340206186,1.0894315078477148,0.5,2.1339915162994036,1.0,3.3105068702501868,0.0,0.0,-0.06432584269662867,-0.09550561797752809,-0.46629213483146065,0.19662921348314608,-0.10737359550561784,-0.09599627573148793,0.29311590969056905,-0.04492228321398152,0.33248548315052834
1174,1175,The work of instructing my dear fellow-slaves was the sweetest engagement with which I was ever blessed.,1.75,0,2,3,the work of instructing my dear fellow slaves was the sweetest engagement with which i was ever blessed,104,17,1.4432989690721651,1.571381660496395,0.0,0.0,0.6666666666666666,0.9095298122850796,1.5,1.9798080767692923,-0.058146067415729794,-0.10674157303370786,-0.449438202247191,0.19101123595505617,-0.10582865168539313,-0.06281799472125421,0.20538535130478058,0.007330278704952872,0.3010607771748462
1175,1176,"We loved each other, and to leave them at the close of the Sabbath was a severe cross indeed.",-0.5,0,0,-2,we loved each other and to leave them at the close of the sabbath was a severe cross indeed,93,19,-0.4123711340206186,-0.4017314502899779,0.0,0.0,0.0,0.0,-1.0,-1.181011235695096,-0.044101123595505075,-0.09550561797752809,-0.398876404494382,0.20786516853932585,-0.08265449438202231,0.0125871893929134,0.29311590969056905,0.16408796446175622,0.3953348951018925
1176,1177,"When I think that these precious souls are to-day shut up in the prison-house of slavery, my feelings overcome me, and I am almost ready to ask, ""Does a righteous God govern the universe?",1.55,2,-4,2,when i think that these precious souls are to day shut up in the prison house of slavery my feelings overcome me and i am almost ready to ask does a righteous god govern the universe,187,34,1.2783505154639176,0.6961022080869949,1.0,0.8796989432083987,-1.3333333333333333,-0.9097972423974835,1.0,0.6601300673497141,-0.0379213483146062,-0.09550561797752809,-0.38764044943820225,0.21910112359550563,-0.07549157303370774,0.04576547040314712,0.29311590969056905,0.19892300574104577,0.45818430705325663
1177,1178,"and for what does he hold the thunders in his right hand, if not to smite the oppressor, and deliver the spoiled out of the hand of the spoiler?""",-2.4,0,-2,-3,and for what does he hold the thunders in his right hand if not to smite the oppressor and deliver the spoiled out of the hand of the spoiler,145,29,-1.9793814432989691,-1.2636053559482905,0.0,0.0,-0.6666666666666666,-0.5333023821774976,-1.5,-1.1608595444965757,-0.02443820224719047,-0.08426966292134831,-0.34831460674157305,0.23595505617977527,-0.05526685393258413,0.11815444715274805,0.3808464680763575,0.3208456502185594,0.5524584249803028
1178,1179,"These dear souls came not to Sabbath school because it was popular to do so, nor did I teach them because it was reputable to be thus engaged.",2.5,2,5,4,these dear souls came not to sabbath school because it was popular to do so nor did i teach them because it was reputable to be thus engaged,142,28,2.061855670103093,1.363247923957958,1.0,1.0681385597471487,1.6666666666666667,1.380855239822314,2.0,1.6030720164629613,-0.03005617977528036,-0.08426966292134831,-0.34831460674157305,0.23595505617977527,-0.05667134831460661,0.08799237350708099,0.3808464680763575,0.3208456502185594,0.5524584249803028
1179,1180,"Every moment they spent in that school, they were liable to be taken up, and given thirty-nine lashes.",-0.5,-1,0,-1,every moment they spent in that school they were liable to be taken up and given thirty nine lashes,102,18,-0.4123711340206186,-0.4240374719607151,-0.5,-0.8306096906862197,0.0,0.0,-0.5,-0.6232932701433584,-0.021348314606741033,-0.07303370786516854,-0.3146067415730337,0.23595505617977527,-0.043258426966292,0.1347435876578649,0.468577026462146,0.42535077405642835,0.5524584249803028
1180,1181,They came because they wished to learn.,0.8,0,0,1,they came because they wished to learn,39,7,0.6597938144329898,1.7430904125563438,0.0,0.0,0.0,0.0,0.5,1.6013568894838643,-0.01657303370786463,-0.06741573033707865,-0.30337078651685395,0.2303370786516854,-0.039255617977527954,0.16038135025668188,0.5124423056550402,0.4601858153357179,0.5210337190046208
1181,1182,Their minds had been starved by their cruel masters.,-1.4,0,-5,-2,their minds had been starved by their cruel masters,52,9,-1.154639175257732,-2.373292079471137,0.0,0.0,-1.6666666666666667,-4.292758631234519,-1.0,-2.4917895217051917,-0.0078651685393253,-0.06179775280898876,-0.2808988764044944,0.23595505617977527,-0.028651685393258304,0.20713256440746583,0.5563075848479345,0.5298558978942971,0.5524584249803028
1182,1183,They had been shut up in mental darkness.,-0.75,-1,-1,-1,they had been shut up in mental darkness,41,8,-0.6185567010309279,-1.4301338707888542,-0.5,-1.8675755966615255,-0.3333333333333333,-0.965736710797079,-0.5,-1.4014371779378136,-0.008146067415729796,-0.06741573033707865,-0.2696629213483146,0.2303370786516854,-0.028721910112359417,0.20562446072518245,0.5124423056550402,0.5646909391735868,0.5210337190046208
1183,1184,"I taught them, because it was the delight of my soul to be doing something that looked like bettering the condition of my race.",1.5,2,5,1,i taught them because it was the delight of my soul to be doing something that looked like bettering the condition of my race,127,24,1.2371134020618557,0.9542167684313804,1.0,1.2460875076433835,1.6666666666666667,1.6109019270063727,0.5,0.46753485194843347,-0.009269662921347772,-0.06179775280898876,-0.2640449438202247,0.2247191011235955,-0.027598314606741434,0.19959204599604904,0.5563075848479345,0.5821084598132317,0.48960901302893867
1184,1185,"I kept up my school nearly the whole year I lived with Mr. Freeland; and, beside my Sabbath school, I devoted three evenings in the week, during the winter, to teaching the slaves at home.",-0.2,-1,0,0,i kept up my school nearly the whole year i lived with mr freeland and beside my sabbath school i devoted three evenings in the week during the winter to teaching the slaves at home,188,35,-0.16494845360824745,-0.08725409734375872,-0.5,-0.42728593342641585,0.0,0.0,0.0,0.0,-0.016011235955055637,-0.07303370786516854,-0.2640449438202247,0.2303370786516854,-0.030688202247190877,0.1633975576212486,0.468577026462146,0.5821084598132317,0.5210337190046208
