,sent_no,sent_raw,baseline_sentimentr_stdscaler_roll10,baseline_syuzhet_stdscaler_roll10,baseline_bing_stdscaler_roll10,baseline_sentiword_stdscaler_roll10,baseline_senticnet_stdscaler_roll10,baseline_nrc_stdscaler_roll10,baseline_afinn_stdscaler_roll10,baseline_vader_stdscaler_roll10,baseline_textblob_stdscaler_roll10,baseline_flair_stdscaler_roll10,baseline_pattern_stdscaler_roll10,baseline_stanza_stdscaler_roll10,sentimentr_jockers_rinker_stdscaler_roll10,sentimentr_jockers_stdscaler_roll10,sentimentr_huliu_stdscaler_roll10,sentimentr_senticnet_stdscaler_roll10,sentimentr_sentiword_stdscaler_roll10,sentimentr_nrc_stdscaler_roll10,sentimentr_lmcd_stdscaler_roll10,syuzhetr_syuzhet_stdscaler_roll10,syuzhetr_bing_stdscaler_roll10,syuzhetr_afinn_stdscaler_roll10,syuzhetr_nrc_stdscaler_roll10,transformer_roberta15lg_stdscaler_roll10,transformer_nlptown_stdscaler_roll10,transformer_yelp_stdscaler_roll10,transformer_hinglish_stdscaler_roll10,transformer_imdb2way_stdscaler_roll10,transformer_huggingface_stdscaler_roll10,transformer_t5imdb50k_stdscaler_roll10,transformer_robertaxml8lang_stdscaler_roll10
786,786,"The details of this affair are as follows: Mr. Covey sent me, very early in the morning of one of our coldest days in the month of January, to the woods, to get a load of wood.",-0.07304818316538567,-0.09106725091095949,-0.0467904615269388,0.08519247730908344,0.0005796163375084053,-0.004815481448808219,-0.029032012775916997,-0.12851900924670417,-0.06509660294742246,0.009043949524002923,-0.04800667123511323,-0.13152458413198684,0.13502726367174572,-0.008732761022518992,-0.2601922284357579,0.9598115506341064,0.8915061820431236,0.9783466143331307,-2.292357222376267,-0.5361433448670444,-0.5141048398023629,-0.3838925499580346,0.1626006075224312,-0.5117939036641387,-0.2952679115485336,0.8657002421895997,-0.2974516576723046,-1.8257297650066968,-0.9441917133577659,-0.839744895005094,-0.0141014221801338
787,787,He gave me a team of unbroken oxen.,-0.06612164363489605,-0.08383597404070126,-0.03341522906183713,0.08527626911744092,-0.00682274772611209,0.002931089082540956,-0.029032012775916997,-0.12684994147762202,-0.05389610859848784,0.009025917576488744,-0.04114969535240224,-0.13152458413198684,0.1847005646777066,0.03766717281328021,-0.15127935233302237,0.848294915094029,0.8906255936453443,1.0356422804910146,-2.292357222376267,-0.5012674233823745,-0.465996468857402,-0.3838925499580346,0.2361845182756646,-0.5066347997354604,-0.25553017105513093,0.8664994486231771,-0.42817960175631714,-1.8252349001389738,-0.944274743542373,-0.9856915310449442,0.11538142525982595
788,788,"He told me which was the in-hand ox, and which the off-hand one.",-0.05180679527188418,-0.06889133517550092,-0.018805689186172952,0.07045034764700936,-0.0012719875908301635,0.013847973231045993,-0.01622212876265029,-0.11706242376298877,-0.051656009728700915,-0.0032802426038152817,-0.04050191946482931,-0.1394788330077196,0.23395881239391972,0.12452171610088295,-0.06768382775241383,0.8941697231111947,0.6999363131290599,1.1307833332904358,-2.146138274311626,-0.39315206677989767,-0.27356298507755855,-0.24176809235955102,0.34656038440551507,-0.5106333778309613,-0.29222026094098325,0.8737086523528581,-0.2440511302799318,-1.8254893362812168,-1.0631629268437781,-0.9856915310449442,0.1362119192156513
789,789,"He then tied the end of a large rope around the horns of the in-hand ox, and gave me the other end of it, and told me, if the oxen started to run, that I must hold on upon the rope.",-0.05757891154729219,-0.07491739923404944,-0.018805689186172952,0.07547785614845785,-0.003026351925557954,0.006210970276615195,-0.01622212876265029,-0.11706242376298877,-0.051095985011254175,0.0066283125552279816,-0.039859325817093796,-0.13230856380910813,0.21077086853024735,0.10286180948558649,-0.06768382775241383,0.919761837128178,0.8164965277197972,1.0588659547859476,-2.146138274311626,-0.4367469686357351,-0.27356298507755855,-0.24176809235955102,0.27297647365228145,-0.5106257392030044,-0.2556848372587194,0.973755516828511,-0.42029760056285204,-1.6999046561675184,-1.062104054709447,-0.9856915310449442,0.15299885115992526
790,790,"I had never driven oxen before, and of course I was very awkward.",-0.05965687340643908,-0.07708678229512692,-0.023348626998518675,0.0820136172003409,-0.012065582481626551,0.0022407880387173167,-0.009862286837059722,-0.11572325767013926,-0.060056380490401864,0.01926677576829337,-0.045487774690161395,-0.1295067709073097,0.1891377277706746,0.08265424768524929,-0.11892725373019923,0.7477148859231071,0.9716806313008977,1.0031101852747677,-2.260071160750343,-0.4524411333038367,-0.3216713560225195,-0.18847142076011947,0.2361845182756646,-0.5107642090661308,-0.15940068849939357,1.1112744300002324,-0.4204641023963888,-1.6997337611753967,-0.9294118959720088,-0.839744895005094,0.005838403850183505
791,791,"I, however, succeeded in getting to the edge of the woods with little difficulty; but I had got a very few rods into the woods, when the oxen took fright, and started full tilt, carrying the cart against trees, and over stumps, in the most frightful manner.",-0.06265837386965124,-0.08022033560557215,-0.0293460482784927,0.07648335784874755,-0.021003521794350586,-0.00888145197284165,-0.020391535156749494,-0.12585502061214573,-0.07207824442492503,0.021809924365918602,-0.06047939517438731,-0.11778332649430079,0.23858791508253374,0.12884577055510651,-0.0727716110302349,0.6630277789588344,0.8956162424572185,0.8926002306243194,-2.3283334446212476,-0.4751104822688722,-0.4178880979124411,-0.29506476395898223,0.12580865214581438,-0.5106732043880451,-0.23472481677947019,1.1998926747620746,-0.24698539218506876,-1.8169904178609664,-0.9013717139792814,-0.9856915310449442,-0.002956622701533563
792,792,I expected every moment that my brains would be dashed out against the trees.,-0.055500949688145305,-0.07274801617297198,-0.029346048278492704,0.08553287315135484,-0.01340262689377475,0.01044298559415802,-0.016640140203489185,-0.12385865908522015,-0.06535794781556425,0.03448058748525932,-0.05303857091697529,-0.12356307098839585,0.279342657834336,0.16691486056689614,-0.0727716110302349,0.6666737454078718,0.9844718464585911,1.0730973057822142,-2.3283334446212476,-0.42105280396763367,-0.4178880979124411,-0.2595336495593614,0.2361845182756646,-0.3958221779342387,-0.23722227490815267,1.2372346220289163,-0.06289884270959281,-1.9210989145737267,-0.8991321536610658,-0.9856915310449442,0.1273215018737426
793,793,"After running thus for a considerable distance, they finally upset the cart, dashing it with great force against a tree, and threw themselves into a dense thicket.",-0.06358191247371653,-0.08118450585493991,-0.03495790006878049,0.07690231689053492,-0.010141048858079895,-0.0013144153027664805,-0.0212711054709909,-0.11553027170933916,-0.07975858340705162,0.03448187548151033,-0.06491019709100114,-0.11980379136042933,0.32067596496690204,0.20552438877070298,-0.00030246302998887455,0.6797562562469294,1.0607764507558175,1.1604253777621942,-2.1672080114193,-0.48208566656580615,-0.465996468857402,-0.27729920675917186,0.12580865214581438,-0.39568023191202834,-0.24038600952501507,1.3383484201209168,0.05055175376081072,-1.9210589620704581,-0.8990693874389393,-0.9856915310449442,0.21151108161005633
794,794,"How I escaped death, I do not know.",-0.05457741108408003,-0.07178384592360422,-0.026364056846831872,0.07941607114125916,-0.006616113589689184,0.01761789881169247,-0.0027956191942913955,-0.1013249402434166,-0.07975858340705162,0.03416696039813764,-0.06491019709100114,-0.10908528163807936,0.41071222647918415,0.28962744800752077,0.09194460239013931,0.6023462601112447,0.904658919429328,1.3715752753691803,-2.0386743806692804,-0.4140776196706997,-0.3697797269674804,-0.09964363476106712,0.30976842902889823,-0.5102558662681568,-0.27965448410054516,1.3959659850409585,0.08937131238845669,-1.9156055054758458,-0.9001509103582093,-1.1316381670847941,0.3233365794585256
795,795,"There I was, entirely alone, in a thick wood, in a place new to me.",-0.043033178533264,-0.06455256905334598,-0.017576868456343434,0.08737629293521929,-0.004282363343030506,0.016712873924996385,0.004253561742470355,-0.09683801665481374,-0.08562328669809101,0.03416052041688257,-0.07176434179838037,-0.1226108273216733,0.460361267493483,0.3107962985383661,0.1463744444089037,0.6036478232375466,0.8851440581547827,1.362430329429725,-1.907116015359392,-0.36176373744369483,-0.22545461413259768,0.006949708437795651,0.30976842902889823,-0.5103671788529136,-0.26867573825648877,1.5211796655217134,0.0945228427336738,-1.9085454406252653,-0.9001448792262933,-1.1316381670847941,0.31409563790525197
796,796,"My cart was upset and shattered, my oxen were entangled among the young trees, and there was none to help me.",-0.039800793419035516,-0.06117797318055881,-0.0173684267810229,0.08427599602599271,-0.005291224126742329,0.020531375402211786,0.00437567206554408,-0.0978446731530414,-0.09387092344594287,0.03576600774377031,-0.0812279937013943,-0.11968428071870293,0.4892173754127197,0.3377508489929572,0.09959114499421817,0.5978673223542669,0.759055254283549,1.4060166194324453,-2.1116117696655916,-0.3373505924044258,-0.22545461413259768,0.006949708437795651,0.34656038440551507,-0.5102314336396512,-0.36163933011984145,1.623676313519676,-0.09807144303608216,-1.906881901179043,-0.898293982509405,-1.1316381670847941,0.11160502453134077
797,797,"After a long spell of effort, I succeeded in getting my cart righted, my oxen disentangled, and again yoked to the cart.",-0.03749194690887231,-0.0587675475571394,-0.01236264776897768,0.08402462060092028,-0.012264113318581888,0.012657150234287505,0.01299609204008508,-0.08762945682258085,-0.09387092344594286,0.03659998531630125,-0.0812279937013943,-0.1166915036555243,0.516870612072784,0.36358179490127734,0.16022318428300591,0.5008025536692777,0.7447569259842635,1.2997930865676808,-2.00154214425464,-0.3199126316620909,-0.17734624318763698,0.07801193723703743,0.27297647365228145,-0.5103079571811788,-0.19413099341583898,1.7164759713902997,-0.06017319327511649,-1.8937960702666643,-0.8975715882659098,-1.1316381670847941,0.10769957580198647
798,798,"I now proceeded with my team to the place where I had, the day before, been chopping wood, and loaded my cart pretty heavily, thinking in this way to tame my oxen.",-0.02063736738468091,-0.04117144050617772,0.005809103480405213,0.09826922802169102,0.0014345144313365002,0.02415859903485354,0.03631551243391716,-0.07638280876919529,-0.09489763542792853,0.04931122031754887,-0.08279628926014963,-0.11085233720715743,0.6825035885831797,0.5182999029284969,0.3651968881941487,0.6300818268580795,1.0007748511049588,1.4349034867813713,-1.545810598499771,-0.19261551824304565,0.015087240592206414,0.27343306643495274,0.3833523397821317,-0.3953895762846322,-0.031804495284736396,1.8081612095102082,0.08187702895614334,-1.7769922411731431,-0.765542461575158,-0.9856915310449442,0.2561508940662784
799,799,I then proceeded on my way home.,-0.021330021337729873,-0.03707371694636472,-0.0020302815874644435,0.08687354208507443,-0.006591803691286489,0.012663768821954247,0.044457810927292,-0.06587811349753454,-0.07903026843360449,0.04782100865512679,-0.06328563729358938,-0.10376739015169359,0.6871042966181496,0.529903528684159,0.3227278826004524,0.5802231418613827,0.9668264065724625,1.4014338677241047,-1.3950915566654665,-0.16297098498107623,-0.08112950129771518,0.3622608524340051,0.27297647365228145,-0.39508819020367747,0.12528298509754918,1.9675318756151923,0.14271520735235932,-1.7586607510080394,-0.6329864998930574,-0.839744895005094,0.4385010777630523
800,800,I had now consumed one half of the day.,-0.012556404599109693,-0.027914099577370968,0.017522341390403956,0.08268395166720069,-0.0034193619497348508,0.02363229665935996,0.04715357258966908,-0.06322455653653285,-0.06894982351956333,0.06068422721399396,-0.048292728772184296,-0.09230596850715943,0.7011831991869968,0.5430546608707792,0.4082909568652504,0.6550380732364589,0.986368044614253,1.4728441011167386,-1.4146514423917287,-0.09670673416020326,0.15941235342708912,0.3800264096338155,0.3833523397821317,-0.28012856208878284,0.21473038709802794,2.0853742204654866,0.2723341879022608,-1.751482966008913,-0.49877174465933266,-0.693798258965244,0.6309618208352976
801,801,"I got out of the woods safely, and now felt out of danger.",-0.010247558088946488,-0.025503673953951558,0.02289085088157124,0.08620320761821462,-0.00668904328489727,0.027707145933603565,0.04681390580524958,-0.06196102007696988,-0.0756701201289241,0.073537141802853,-0.05945444349539207,-0.0936205089704745,0.7720111143459895,0.6092151638079707,0.5223279425345566,0.6519124782058362,1.06899882108408,1.5828281517297624,-1.4146514423917287,-0.07926877341786835,0.20752072437204994,0.3800264096338155,0.42014429515874846,-0.1654430872823961,0.32434533093534795,2.123403788161617,0.4244641159534935,-1.7495210899968205,-0.3646077053981091,-0.693798258965244,0.8485589266146516
802,802,"I stopped my oxen to open the woods gate; and just as I did so, before I could get hold of my ox-rope, the oxen again started, rushed through the gate, catching it between the wheel and the body of the cart, tearing it to pieces, and coming within a few inches of crushing me against the gate-post.",-0.014172597156223937,-0.024780546266925736,0.015586080943739153,0.07732127593232227,-0.01793642294587729,0.02010204173733784,0.03880772829695789,-0.07255699249225232,-0.08239041673828487,0.08621875289032734,-0.06577877763968135,-0.09040367554079376,0.6630192485042606,0.5448851106706589,0.5115471429522701,0.44801915734962816,0.9010094159514156,1.3418813946955765,-1.2677122020035996,-0.0740373851951678,0.11130398248212822,0.2911986236347631,0.34656038440551507,-0.05180941654388547,0.2316777670452059,2.0948754900029933,0.3143418264556476,-1.7632885813845323,-0.23268228133748373,-0.693798258965244,0.8618605654441842
803,803,"Thus twice, in one short day, I escaped death by the merest chance.",-0.009554904135897525,-0.024780546266925736,0.01977730084378604,0.07500862202165597,-0.02136411862065722,0.01629948963920498,0.037113076427403975,-0.05946785009690344,-0.07567012012892409,0.0969200697418691,-0.05820877001046411,-0.08756214895946826,0.7047975234677167,0.5464308087025171,0.5555342474520228,0.40177776996829107,0.9679438003992752,1.2994576152592237,-1.2677122020035996,-0.0740373851951678,0.15941235342708912,0.27343306643495274,0.30976842902889823,-0.043990755802933094,0.42316172729082707,2.2468742669153094,0.3163477232207663,-1.6390036460539732,-0.09892337715539087,-0.693798258965244,0.926814321186828
804,804,"On my return, I told Mr. Covey what had happened, and how it happened.",-0.01694321296841978,-0.027673057015029028,0.01563988371666239,0.06428327055189917,-0.02853553864945212,-0.0067464265406283795,0.026513339884753028,-0.057471488569977844,-0.10180460694310488,0.09696514961065457,-0.08360810342128272,-0.0909030326772861,0.6422253917426356,0.524512524283034,0.5126609213137517,0.30512709872381644,0.834136490194234,1.027142237028775,-1.2677122020035996,-0.09496293808596977,0.11130398248212822,0.18460528043590038,0.08901669676919757,-0.15859530782204162,0.42737630893805284,2.249016907565105,0.17441245717793533,-1.6384144217576952,-0.20933863708061073,-0.839744895005094,0.8581812878623228
805,805,He ordered me to return to the woods again immediately.,-0.015557905062321862,-0.02622680164097738,0.019831103616709273,0.05055817234294478,-0.027441593221330864,-0.013697167875702706,0.02933883173594622,-0.058072613758686345,-0.09956450807331794,0.09724400079899889,-0.08236242993635476,-0.09754965538482814,0.659853314780599,0.5409788038750811,0.5303421537307135,0.28518684452796633,0.612073035304732,0.9343931640092279,-1.3655116306349107,-0.08450016164056874,0.15941235342708912,0.2023708376357108,0.015432786015964133,-0.15810817199656266,0.5782404506963464,2.372002919211143,-0.020638255780527106,-1.6368034749213136,-0.10243233856201131,-0.693798258965244,0.856941939268319
806,806,"I did so, and he followed on after me.",-0.012325519948093373,-0.022852205768190206,0.031778423695101234,0.05277027608358212,-0.022518838794785216,-0.013697167875702706,0.03273565426549896,-0.048776688660415554,-0.07380337107076831,0.09731226460030258,-0.05886218182538875,-0.09642473230780434,0.7121816729474962,0.5898588321298706,0.6885579540075016,0.3848585760962088,0.6602889306620396,0.9343931640092279,-1.2043861974329635,-0.06008701660129988,0.25562909531701083,0.2201363948355212,0.015432786015964133,-0.043498661389225105,0.5321566360168777,2.437959008567281,0.17783756330390316,-1.514138039628522,0.03142332804329512,-0.5478516229253938,1.0591023020224413
807,807,"Just as I got into the woods, he came up and told me to stop my cart, and that he would teach me how to trifle away my time, and break gates.",-0.00285924925642423,-0.012969460712170628,0.036236834516801784,0.04673726588184392,-0.025310425461361315,-0.00984502572739818,0.04105918427160543,-0.04353607665733653,-0.07380337107076831,0.11015101123040048,-0.05886218182538875,-0.09597546640228186,0.7588046191992642,0.6334094232422361,0.7380638067814725,0.34644314858654746,0.8055100809230351,1.0793081483329505,-1.2043861974329635,0.011408622442273565,0.3037374662619716,0.2911986236347631,0.05222474139258094,0.07151784464947318,0.710845275093608,2.5373665069801468,0.17841429774990364,-1.3886649417928967,0.1655315653177188,-0.40190498688554366,1.1354288271008066
