,sent_no,parag_no,chap_no,sect_no,sent_raw,sent_clean,token_len,char_len,sentimentr,sentimentr_lnorm_meanstd,sentimentr_medianiqr,sentimentr_lnorm_medianiqr,syuzhet,syuzhet_lnorm_meanstd,syuzhet_medianiqr,syuzhet_lnorm_medianiqr,bing,bing_lnorm_meanstd,bing_medianiqr,bing_lnorm_medianiqr,sentiword,sentiword_lnorm_meanstd,sentiword_medianiqr,sentiword_lnorm_medianiqr,senticnet,senticnet_lnorm_meanstd,senticnet_medianiqr,senticnet_lnorm_medianiqr,nrc,nrc_lnorm_meanstd,nrc_medianiqr,nrc_lnorm_medianiqr,afinn,afinn_lnorm_meanstd,afinn_medianiqr,afinn_lnorm_medianiqr,scores,vader,vader_lnorm_meanstd,vader_medianiqr,vader_lnorm_medianiqr,textblob,textblob_lnorm_meanstd,textblob_medianiqr,textblob_lnorm_medianiqr,flair,flair_lnorm_meanstd,flair_medianiqr,flair_lnorm_medianiqr,pattern,pattern_lnorm_meanstd,pattern_medianiqr,pattern_lnorm_medianiqr,stanza,stanza_lnorm_meanstd,stanza_medianiqr,stanza_lnorm_medianiqr,sentimentr_roll100,sentimentr_lnorm_medianiqr_roll100,syuzhet_roll100,syuzhet_lnorm_medianiqr_roll100,bing_roll100,bing_lnorm_medianiqr_roll100,sentiword_roll100,sentiword_lnorm_medianiqr_roll100,senticnet_roll100,senticnet_lnorm_medianiqr_roll100,nrc_roll100,nrc_lnorm_medianiqr_roll100,afinn_roll100,afinn_lnorm_medianiqr_roll100,vader_roll100,vader_lnorm_medianiqr_roll100,textblob_roll100,textblob_lnorm_medianiqr_roll100,flair_roll100,flair_lnorm_medianiqr_roll100,pattern_roll100,pattern_lnorm_medianiqr_roll100,stanza_roll100,stanza_lnorm_medianiqr_roll100,mean_lnorm_medianiqr_roll100,mean_subset_roll100,stanza_lnorm_medianiqr_roll100_stdscale,col_roll,sentimentr_roll100_stdscale,syuzhet_roll100_stdscale,bing_roll100_stdscale,sentiword_roll100_stdscale,senticnet_roll100_stdscale,nrc_roll100_stdscale,afinn_roll100_stdscale,vader_roll100_stdscale,textblob_roll100_stdscale,flair_roll100_stdscale,pattern_roll100_stdscale,stanza_roll100_stdscale
905,905,89,9,9,"I, however, watched my chance, while Covey was looking in an opposite direction, and started for St. Michael’s.",i however watched my chance while covey was looking in an opposite direction and started for st michael’s,18,111,0.25,0.17043302498021443,0.18518518518518517,0.19302135873249304,0.25,0.23655506682171287,0.2,0.20833333333333331,0.0,0.041997404434118826,0.0,0.0,0.3125,0.32273211722159534,0.35904800984817387,0.3726605949043848,1.35,0.6661052151248202,0.5062574493444577,0.5687481264683961,0.0,-0.11980133759796854,0.0,0.0,0.6688131650250312,0.6516392033094098,0.6839384932058306,0.9298272944463108,"{'neg': 0.0, 'neu': 0.889, 'pos': 0.111, 'compound': 0.25}",0.25,0.48682744230190456,0.3930817610062893,0.502916192024471,0.0,-0.17697320951266374,0.0,0.0,-0.6408,-0.36637056393089623,0.021529048856349237,-0.1443730871400998,0.0,-0.23192994533661754,0.0,0.0,6.019318485225281,-0.10265333562390423,0.0,-0.043498813309894545,-0.09427710843373527,-0.09427710843373527,-0.11355421686746993,-0.11355421686746993,-3.7192161287267833,-3.7192161287267833,-0.0023828169822146896,-0.0023828169822146896,0.42551204819276994,0.42551204819276994,-0.8413462315392198,-0.8413462315392198,-0.02305576233518218,-0.02305576233518218,-0.0009144578313252318,-0.0009144578313252318,0.02835771857854554,0.02835771857854554,-0.17791686746987959,-0.17791686746987959,0.026696853997854604,0.026696853997854604,7.196069056236608,7.196069056236608,0.22533100723499735,0.22533100723499735,,7.195059637665725,-0.6279753561330148,-0.2954397512916614,-0.3330232052623339,-1.2821409714536518,-0.5017490060010101,-1.3808689363454119,1.1605761407154336,-0.13557255031773596,-1.5352556269545854,-0.943504983466094,-1.6128080583110613,1.1974568317674714
906,906,89,9,9,"I succeeded in getting a considerable distance on my way to the woods, when Covey discovered me, and called after me to come back, threatening what he would do if I did not come.",i succeeded in getting a considerable distance on my way to the woods when covey discovered me and called after me to come back threatening what he would do if i did not come,34,178,-0.4,-0.19946050192508694,-0.2962962962962963,-0.16350044504399414,-0.4,-0.150807861407783,-0.32,-0.17647058823529413,0.0,0.041997404434118826,0.0,0.0,0.04166666666666605,-0.09086330024904755,0.017097524278483687,0.0033557985563268666,1.0709999999999997,0.1169319166219114,0.3399880810488675,0.08782368932296931,0.0,-0.11980133759796854,0.0,0.0,0.2757585720481685,0.2314290645040608,0.28199490099474517,0.2029645016671366,"{'neg': 0.097, 'neu': 0.824, 'pos': 0.08, 'compound': -0.1531}",-0.1531,-0.1623611444248719,-0.2407232704402516,-0.16305134611541616,0.05,-0.11065005058852921,0.2651933701657459,0.19095947118915668,0.648,0.28053726853063427,0.6813777567294276,0.3895539788500859,0.028277659843761,-0.1712678239469319,0.19658016100140877,0.14058123392034846,9.927308593734066,-0.22411770002548284,1.0657219835803564,-0.44428656491818297,-0.0915662650602413,-0.0915662650602413,-0.11084337349397595,-0.11084337349397595,-3.843420521669757,-3.843420521669757,-0.018447074010327136,-0.018447074010327136,0.4847590361445772,0.4847590361445772,-0.7101495470642697,-0.7101495470642697,-0.029245279189908577,-0.029245279189908577,0.0031783132530121177,0.0031783132530121177,0.027654907333565622,0.027654907333565622,-0.1807481927710844,-0.1807481927710844,0.026458082183709406,0.026458082183709406,7.203431359851594,7.203431359851594,0.2300884537922412,0.2300884537922411,,7.207628030385451,-0.613658353091888,-0.28164273254355543,-0.37197146544629917,-1.5596086494055323,-0.15266349713907293,-1.287917426587907,1.108544420930411,-0.055489675546394196,-1.5640228194657624,-0.9753581437768417,-1.6351359436893524,1.2171105325653386
907,907,89,9,9,"I disregarded both his calls and his threats, and made my way to the woods as fast as my feeble state would allow; and thinking I might be overhauled by him if I kept the road, I walked through the woods, keeping far enough from the road to avoid detection, and near enough to prevent losing my way.",i disregarded both his calls and his threats and made my way to the woods as fast as my feeble state would allow and thinking i might be overhauled by him if i kept the road i walked through the woods keeping far enough from the road to avoid detection and near enough to prevent losing my way,58,299,-2.5,-0.6513269189352531,-1.8518518518518516,-0.5990318029629096,-3.5,-0.8843556688302986,-2.8,-0.9051724137931035,0.0,0.041997404434118826,0.0,0.0,0.1875,-0.0394121025279065,0.20122470881600954,0.0492972507427945,2.14,0.18506162032044907,0.9770560190703218,0.14748653071279041,-28.44860575872105,-0.8366748681799011,-1.856800231744792,-0.7330142628525863,-2.4035901885089475,-0.48544542103396876,-2.4579478063228652,-1.0370564842893137,"{'neg': 0.199, 'neu': 0.753, 'pos': 0.048, 'compound': -0.8555}",-0.8555,-0.5240583552034004,-1.345125786163522,-0.5340969959299883,-0.016666666666666663,-0.18993290723347164,-0.0883977900552486,-0.0373139196576513,-0.9848,-0.14598766495970672,-0.15459444238227504,0.03752051305695157,-0.024567350467971767,-0.2628246019584141,-0.17078689456820328,-0.07159672048950311,12.979387017948318,-0.4193598106676609,1.8980339859097521,-1.0885137580464275,-0.08313253012048226,-0.08313253012048226,-0.10240963855421693,-0.10240963855421693,-3.6977524087187463,-3.6977524087187463,-0.012422977624784969,-0.012422977624784969,0.5011686746987941,0.5011686746987941,-0.7101495470642697,-0.7101495470642697,-0.027099984072614162,-0.027099984072614162,0.005262650602409709,0.005262650602409709,0.02862306568124204,0.02862306568124204,-0.17041265060240968,-0.17041265060240968,0.025508226440516417,0.025508226440516417,7.215653594819097,7.215653594819097,0.24773637295704454,0.24773637295704454,,7.200563281090563,-0.5691165658528263,-0.23871867421611467,-0.3262925693195889,-1.4555582701735772,-0.05597728197487183,-1.287917426587907,1.1265786870967602,-0.014705638644886596,-1.524394544067712,-0.8590805541063096,-1.7239582790887382,1.2497378407686532
908,908,89,9,9,I had not gone far before my little strength again failed me. I could go no farther.,i had not gone far before my little strength again failed me i could go no farther,17,84,0.0,-0.029827801688260835,0.0,0.0,0.0,0.026836284022304282,0.0,0.0,-26.087773109487912,-0.5665897051959129,-0.5574351396890613,-0.9042617533525765,-0.25,-0.4992233326884156,-0.35115684479656567,-0.3612742535341599,-0.7010000000000001,-0.8013274256348114,-0.716030989272944,-0.7163183884732713,7.792280648580944,0.550122168047504,0.5085911287469723,0.6850071368372446,-0.34092303651433087,-0.17603695592996232,-0.3486330713661133,-0.5018540217918694,"{'neg': 0.26, 'neu': 0.596, 'pos': 0.144, 'compound': -0.3246}",-0.3246,-0.6773955481769613,-0.510377358490566,-0.6913973474730775,-0.19583333333333333,-0.696504621085051,-1.0386740331491713,-1.4958491909817275,0.7288,0.5623585024742712,0.7227462976947789,0.6221558689844242,-0.20663240105712727,-1.1184785398968742,-1.4364636569061724,-2.0545291278722537,5.454768584229294,-0.14141093301254654,-0.15395464768694517,-0.17138463720287608,-0.06204819277108467,-0.06204819277108467,-0.0873493975903615,-0.0873493975903615,-3.5668074218167725,-3.5668074218167725,-0.011669965576592197,-0.011669965576592197,0.5106506024096374,0.5106506024096374,-0.7079247276888834,-0.7079247276888834,-0.028150464093271342,-0.028150464093271342,0.009701807228915732,0.009701807228915732,0.031133105841884615,0.031133105841884615,-0.16021927710843378,-0.16021927710843378,0.02709155002215406,0.02709155002215406,7.229800305200575,7.229800305200575,0.2653506603381473,0.2653506603381473,,7.196741346419001,-0.45776209775517246,-0.1620685700599703,-0.28523058029649834,-1.4425519727695826,-0.00010940287485290847,-1.2863411648042533,1.117747903796952,0.07215493012020281,-1.4216545708135062,-0.7444023997194662,-1.5758994825590407,1.2875025442706536
909,909,89,9,9,"I fell down, and lay for a considerable time.",i fell down and lay for a considerable time,9,45,-0.4,-0.6706624470273816,-0.2962962962962963,-0.6176683479439778,-0.4,-0.6442638209358033,-0.32,-0.6666666666666667,-31.2771272649591,-1.3362240618146217,-0.6683195891363402,-2.04781359949584,0.59375,1.5687537546647967,0.7141504371705437,1.4852497282061279,1.1360000000000001,1.3127690481001482,0.37872467222884393,1.1350473998375958,0.0,-0.11980133759796854,0.0,0.0,0.0,0.11409228201171913,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,-0.0034178523175449425,0.0,0.0,-0.02777777777777779,-0.31616996281023013,-0.1473296500920811,-0.4007791370636624,-0.9999,-1.2599415959631544,-0.16232544446862163,-0.8818842679390703,-0.025169869947081955,-0.4359117862589168,-0.17497547936851512,-0.47271704710077683,4.353078971319229,0.32468967940042165,-0.45438909274965333,1.3665760428088163,-0.058433734939759376,-0.058433734939759376,-0.08373493975903622,-0.08373493975903622,-3.5668074218167725,-3.5668074218167725,-0.010163941480206655,-0.010163941480206655,0.5034216867469868,0.5034216867469868,-0.607068513128814,-0.607068513128814,-0.02226154821070068,-0.02226154821070068,0.008902409638554286,0.008902409638554286,0.031735515480438826,0.031735515480438826,-0.14961445783132535,-0.14961445783132535,0.027399544558020225,0.027399544558020225,7.227132601433753,7.227132601433753,0.27504226672426146,0.27504226672426146,,7.191919214933359,-0.4386727603670033,-0.14367254506249572,-0.28523058029649834,-1.416539377961594,-0.04270244920269473,-1.2148855678179191,1.1672526435417847,0.05651319111202346,-1.396996977232497,-0.6250953711853376,-1.5470984839211617,1.280381097724528
910,910,89,9,9,The blood was yet oozing from the wound on my head.,the blood was yet oozing from the wound on my head,11,51,-0.5,-0.6852268707850889,-0.37037037037037035,-0.6317062649427045,-0.5,-0.6595160960484875,-0.4,-0.6818181818181819,-29.429982966380244,-1.0190431601232697,-0.6288504042510393,-1.5765342152385369,-1.208333333333333,-2.9379608690745735,-1.5611354860431585,-2.538855124060565,-2.31,-2.9319267405838914,-1.6749106078665077,-2.5821361168981922,-8.065885200644114,-1.191490658542317,-0.5264489106005377,-1.0958188914595826,0.0,0.11409228201171913,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,-0.0034178523175449425,0.0,0.0,0.0,-0.17697320951266374,0.0,0.0,-0.9999,-1.0208669622273714,-0.16232544446862163,-0.6845633957253059,0.0,-0.23192994533661754,0.0,0.0,4.40370744113575,0.08609950114063857,-0.44058253956492943,0.5793161615121712,-0.04036144578313287,-0.04036144578313287,-0.08975903614457838,-0.08975903614457838,-3.2805316225949444,-3.2805316225949444,0.005649311531841538,0.005649311531841538,0.5225722891566253,0.5225722891566253,-0.6538018153072561,-0.6538018153072561,-0.027167804825252318,-0.027167804825252318,0.00736566265060248,0.00736566265060248,0.0341451540346557,0.0341451540346557,-0.1614373493975904,-0.1614373493975904,0.02823034790164564,0.02823034790164564,7.2497467260781,7.2497467260781,0.29955420144172634,0.2995542014417264,,7.223313217941228,-0.34322607342615713,-0.17433258672495341,-0.19545964669044077,-1.1434071324777113,0.0701336293608126,-1.2479956346677357,1.1260085569105593,0.026443804367588263,-1.2983666029084595,-0.758106035921239,-1.4694089044589524,1.3407495995968206
911,911,89,9,9,"For a time I thought I should bleed to death; and think now that I should have done so, but that the blood so matted my hair as to stop the wound.",for a time i thought i should bleed to death and think now that i should have done so but that the blood so matted my hair as to stop the wound,32,146,-2.55,-1.1788242946986376,-1.8888888888888886,-1.1074600457276789,-2.55,-1.1764252322893025,-2.04,-1.1953125,-67.17817769114367,-0.7905575365512716,-1.4354416802137824,-1.2370416309925887,-0.9791666666666661,-0.9066017304344197,-1.2717927674841902,-0.7250277910763523,1.9020000000000006,0.4696337333328314,0.8352205005959479,0.39669326317929965,-14.852511696625285,-0.7981601582812354,-0.9694024162091619,-0.6936323768141466,-0.8413410532295662,-0.26627764500779566,-0.8603681301585921,-0.6579487782675456,"{'neg': 0.168, 'neu': 0.832, 'pos': 0.0, 'compound': -0.6428}",-0.6428,-0.7124596219256548,-1.0106918238993712,-0.7273676885249925,0.0,-0.17697320951266374,0.0,0.0,-1.0,-0.3148866700323489,-0.16237664315793518,-0.10188072109406641,0.0,-0.23192994533661754,0.0,0.0,8.974304567782038,-0.2571346071481276,0.805834595767799,-0.5532302212402548,-0.030421686746988287,-0.030421686746988287,-0.0798192771084338,-0.0798192771084338,-3.153378467754972,-3.153378467754972,0.0033777251864600144,0.0033777251864600144,0.5511807228915652,0.5511807228915652,-0.5620072233848565,-0.5620072233848565,-0.02245862166093646,-0.02245862166093646,0.00736566265060248,0.00736566265060248,0.035149170098912726,0.035149170098912726,-0.16142710843373498,-0.16142710843373498,0.02849825200379991,0.02849825200379991,7.213204556229332,7.213204556229332,0.3191053086642292,0.3191053086642292,,7.242568496619295,-0.29073039560869174,-0.12374351798189814,-0.15558670789516746,-1.1826427963130943,0.23869561020324695,-1.1829601046853433,1.165595960026672,0.026443804367588263,-1.2572706136067773,-0.7579908223626681,-1.4443568181953825,1.2432001218422442
912,912,89,9,9,"After lying there about three quarters of an hour, I nerved myself up again, and started on my way, through bogs and briers, barefooted and bareheaded, tearing my feet sometimes at nearly every step; and after a journey of about seven miles, occupying some five hours to perform it, I arrived at master’s store.",after lying there about three quarters of an hour i nerved myself up again and started on my way through bogs and briers barefooted and bareheaded tearing my feet sometimes at nearly every step and after a journey of about seven miles occupying some five hours to perform it i arrived at master’s store,54,311,2.7755575615628914e-17,-0.029827801688260828,2.05596856412066e-17,7.143225223641527e-18,2.7755575615628914e-17,0.02683628402230429,2.2204460492503132e-17,7.709882115452476e-18,0.0,0.041997404434118826,0.0,0.0,1.03125,0.367232889987424,1.266531990783119,0.4123959210937328,1.224,0.005413967117489396,0.4311680572109654,-0.009835295997749453,7.148481953166586,0.07367578371723021,0.4665712991292794,0.19783334634293887,0.0,0.11409228201171913,0.0,0.0,"{'neg': 0.064, 'neu': 0.936, 'pos': 0.0, 'compound': -0.5267}",-0.5267,-0.3477007812189636,-0.8281446540880503,-0.35318127778571845,0.1,-0.09345515753412395,0.5303867403314918,0.24046748223819733,-0.9999,-0.1641828580074824,-0.16232544446862163,0.022503063040682673,0.025006351322135172,-0.19815383665215275,0.17383873333661673,0.07827433210565578,13.206214400707417,-0.359877195777634,1.959890572434381,-0.8922429950205127,-0.018975903614458167,-0.018975903614458167,-0.06837349397590367,-0.06837349397590367,-3.153378467754972,-3.153378467754972,0.0019972030981066,0.0019972030981066,0.5737168674698784,0.5737168674698784,-0.46932708407066426,-0.46932708407066426,-0.016819250048194304,-0.016819250048194304,0.011895180722891637,0.011895180722891637,0.037065928039767056,0.037065928039767056,-0.15006445783132533,-0.15006445783132533,0.0296011884721952,0.0296011884721952,7.23956967735313,7.23956967735313,0.3347422823217043,0.3347422823217043,,7.248315404932267,-0.23028082721282253,-0.06548943882322843,-0.15558670789516746,-1.206487674887084,0.37147943213029355,-1.1172971734286095,1.2130029241572804,0.11507246721800317,-1.1788146340308383,-0.6301579904943009,-1.3412196906662015,1.3135819247621767
913,913,89,9,9,I then presented an appearance enough to affect any but a heart of iron.,i then presented an appearance enough to affect any but a heart of iron,14,72,-0.25,-0.28730600740487183,-0.18518518518518517,-0.24817031837034823,-0.25,-0.24280215100550676,-0.2,-0.26785714285714285,27.47964402379244,0.8204241136453044,0.5871761894248207,1.156615856283407,0.9375,1.5941827676738416,1.1481645150089956,1.5079556288857552,2.331,1.8212628430102487,1.0908820023837902,1.5803478046018797,7.911982467686462,0.706173528671914,0.5164038970541595,0.8445720645343084,0.0,0.11409228201171913,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,-0.0034178523175449425,0.0,0.0,0.0,-0.17697320951266374,0.0,0.0,-0.9992,-0.7897389393724807,-0.16196705364342673,-0.493801279518647,0.0,-0.23192994533661754,0.0,0.0,5.111247526157661,-0.014812083987339695,-0.2476339900713145,0.2463450262007747,-0.023192771084337687,-0.023192771084337687,-0.07861445783132537,-0.07861445783132537,-2.9780168271330902,-2.9780168271330902,0.005410857716580497,0.005410857716580497,0.5537108433734929,0.5537108433734929,-0.4619733014370201,-0.4619733014370201,-0.014981544904437483,-0.014981544904437483,0.011767469879518141,0.011767469879518141,0.04081007127939222,0.04081007127939222,-0.13921024096385545,-0.13921024096385545,0.03197864556777691,0.03197864556777691,7.175383401823613,7.175383401823613,0.34358934552385895,0.34358934552385895,,7.2055302486031465,-0.2525517208323533,-0.11761150964940663,-0.1005964563960601,-1.1475257933223095,0.25360317641799146,-1.1120870936086713,1.2284514577555747,0.11257356091074314,-1.025560840593315,-0.5080451729455661,-1.118900361594668,1.1422363893758334
914,914,89,9,9,"From the crown of my head to my feet, I was covered with blood.",from the crown of my head to my feet i was covered with blood,14,63,0.0,-0.029827801688260835,0.0,0.0,0.0,0.026836284022304282,0.0,0.0,0.0,0.041997404434118826,0.0,0.0,-1.125,-2.18202566416933,-1.455919952021716,-1.8638706220389147,-1.51,-1.6424065158562078,-1.1981525625744933,-1.4528718392003925,0.0,-0.11980133759796854,0.0,0.0,0.0,0.11409228201171913,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,-0.0034178523175449425,0.0,0.0,0.0,-0.17697320951266374,0.0,0.0,-1.0,-0.7904152466814929,-0.16237664315793518,-0.4943594715192517,0.0,-0.23192994533661754,0.0,0.0,5.111247526157661,-0.014812083987339695,-0.2476339900713145,0.2463450262007747,-0.02108433734939793,-0.02108433734939793,-0.07650602409638561,-0.07650602409638561,-2.7896003978261077,-2.7896003978261077,0.006916881812966039,0.006916881812966039,0.557656626506023,0.557656626506023,-0.4619733014370201,-0.4619733014370201,-0.007114534715306347,-0.007114534715306347,0.01418855421686754,0.01418855421686754,0.041563083327584995,0.041563083327584995,-0.13915000000000005,-0.13915000000000005,0.0324716928860045,0.0324716928860045,7.193928714017849,7.193928714017849,0.3626080797785898,0.3626080797785898,,7.2370709107847135,-0.24141627402258795,-0.10688049506754645,-0.041512458336898,-1.1215131985143205,0.2768518808719385,-1.1120870936086713,1.294584902306132,0.15994669510356369,-0.9947388486170533,-0.5073674461304439,-1.0727948191675996,1.1917431791157516
915,915,89,9,9,My hair was all clotted with dust and blood; my shirt was stiff with blood.,my hair was all clotted with dust and blood my shirt was stiff with blood,15,75,-0.75,-0.7507667776947718,-0.5555555555555555,-0.6948768914369751,-0.75,-0.7281513340555668,-0.6,-0.75,-53.93670235115761,-1.3840297438260691,-1.1525020967983666,-2.1188450905541485,0.125,0.09132809883928654,0.12231305829992738,0.16603689871977542,-0.52,-0.7184006485338538,-0.6081644815256256,-0.6436973894001508,-15.738055550225427,-1.6532504433604711,-1.027200610135796,-1.5679754070010123,0.0,0.11409228201171913,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,-0.0034178523175449425,0.0,0.0,-0.21428571428571427,-0.821255324775685,-1.1365430149960536,-1.8550348629803792,-1.0,-0.7340563042638166,-0.16237664315793518,-0.4478434714688594,-0.0788380266850179,-0.615281766820837,-0.5480648704455492,-0.8883974192671078,4.985665852592218,-0.10846177237440269,-0.28188053280490744,-0.06266451937570566,-0.028915662650602747,-0.028915662650602747,-0.08433734939759044,-0.08433734939759044,-2.7896003978261077,-2.7896003978261077,0.011434954102122665,0.011434954102122665,0.5502771084337339,0.5502771084337339,-0.560433624402816,-0.560433624402816,-0.014349541464160263,-0.014349541464160263,0.014807228915662721,0.014807228915662721,0.041261878508307884,0.041261878508307884,-0.1391204819277109,-0.1391204819277109,0.032183381570977276,0.032183381570977276,7.18951279628763,7.18951279628763,0.3518933575124539,0.3518933575124539,,7.199197287515338,-0.28277650503028795,-0.14673854922874152,-0.041512458336898,-1.043475414090354,0.23337147941226705,-1.1818452258931016,1.2337643483542269,0.17205224594109209,-1.007067645407558,-0.5070353599910341,-1.0997552123707843,1.1799548679625609
