,sent_clean
4290,they loosed the ropes 
4291,telemachus gave orders to the men to seize the tackle  promptly they obeyed  and raised the wooden mast and fastened it into the socket  binding it with forestays  and hauled the white sail up with leather cables 
4292,sharp eyed athena sent fair wind that gusted a wild explosive breath through bright clear sky  the ship began to race across the sea  past crouni and the lovely streams of chalcis 
4293,the sun went down and all the world was dark 
4294,impelled by wind from zeus  the ship sped on past phaea and they came to famous elis ruled by the epeians  from there they steered towards the needle islands  still unsure if they would die 
4295,meanwhile  odysseus
4296,was having dinner with the noble swineherd inside the cottage  and the other men were eating with them 
4297,after they were done  odysseus began to test the swineherd  to see if he would be hospitable  and ask him to stay there  out on the farm  or send him into town 
4298,he said  eumaeus  listen  and listen all of you 
4299,at dawn i plan to go to town to beg i have no wish to be a burden to you all 
4300,i only need directions and a guide who can go with me  i will roam around the city on my own  in search of drink and crusts of bread so it must be 
4301,and if i reach the house of king odysseus  i plan to tell penelope my news  and mingle with the high and mighty suitors  they may give me some food from their rich stores 
4302,i could do anything they want at once 
4303,i have the capability  you see 
4304,hermes the messenger  the god who gives favor and glorifies all human labor  has blessed me with unrivaled skill in all domestic tasks  fire laying  splitting logs  carving and roasting meat  and pouring wine i can do all the chores poor people do to serve the rich 
4305,but angrily you said  eumaeus  no  why would you think of this 
4306,you would be killed if you set foot among that horde of suitors  their aggression reaches
4307,the iron sky 
4308,and those who wait on them are not like you 
4309,they are young men  well dressed  with bright clean hair and handsome faces  serving the bread and wine and meat  piled high upon their polished tables 
4310,stay here 
4311,no one minds your presence not myself  nor my companions 
4312,and when odysseus son arrives  he will provide a proper cloak and tunic  and help you travel where your heart desires 
4313,odysseus  experienced in pain 
4314,answered  i hope zeus loves you as i do  since you have saved me from the agonies of wandering 
4315,the worst thing humans suffer is homelessness  we must endure this life because of desperate hunger  we endure  as migrants with no home 
4316,but since you now want me to stay and wait for your young master  tell me about odysseus parents 
4317,his father  when he left  was on the threshold of age 
4318,are they alive still 
4319,have they died 
4320,he answered  stranger  i will tell you truly 
4321,laertes is alive  but he is always praying to zeus to let him pass away in his own home 
4322,he feels such desperate grief about his son and his beloved wife  whose death made him so heartbroken  he aged before his time 
4323,she died a dreadful death  a death i would not wish for any friend grieving her absent son  the famous hero 
4324,while she was still alive  despite her sadness 
4325,she used to like to talk and chat with me she brought me up herself with her own daughter  strong  pretty ctimene  her youngest child 
4326,she raised us both together  treating me almost as equal  just a little less 
4327,and when we came of age  they sent the girl to same  for a hefty bridal price 
4328,the mother dressed me in fine clothes  a cloak and tunic  tying sandals on my feet  and sent me to the country 
4329,but she still
4330,loved me with all her heart 
4331,i miss them both 
4332,the blessed gods have made my work here prosper  so i have had enough to eat and drink and give to guests 
4333,but i hear no good news about my mistress 
4334,ruin has befallen the house from those invaders 
4335,all her slaves miss talking to their owner  getting gossip  sharing some food and drink with her  and taking scraps to the fields with them the kind of thing that makes slaves happy 
4336,and odysseus
4337,exclaimed  eumaeus  what a little child you were when you were taken far from home and from your parents  tell me more 
4338,did they live in a city that was sacked 
4339,or was it bandits that found you  herding sheep or cows alone 
4340,did they seize hold of you and put you onto their ship  and sell you for a profit in this man s house 
4341,the swineherd answered him  since you have asked this question  stranger  listen  enjoy my story  sitting quietly 
4342,drinking your wine 
4343,these nights are magical  with time enough to sleep and to enjoy hearing a tale 
4344,you need not sleep too early  it is unhealthy 
4345,any other man who feels the need of sleep should go lie down  get up at dawn  have breakfast  and go herd the master s pigs 
4346,but let us  you and i  sit in my cottage over food and wine  and take some joy in hearing how much pain we each have suffered 
4347,after many years
4348,of agony and absence from one s home  a person can begin enjoying grief 
4349,i will tell you my story as you ask 
4350,there is an island you may know it called syria  where the sun turns round  above ortygia 
