,sent_no,sent_raw,baseline_sentimentr_stdscaler_roll10,baseline_syuzhet_stdscaler_roll10,baseline_bing_stdscaler_roll10,baseline_sentiword_stdscaler_roll10,baseline_senticnet_stdscaler_roll10,baseline_nrc_stdscaler_roll10,baseline_afinn_stdscaler_roll10,baseline_vader_stdscaler_roll10,baseline_textblob_stdscaler_roll10,baseline_flair_stdscaler_roll10,baseline_pattern_stdscaler_roll10,baseline_stanza_stdscaler_roll10,sentimentr_jockers_rinker_stdscaler_roll10,sentimentr_jockers_stdscaler_roll10,sentimentr_huliu_stdscaler_roll10,sentimentr_senticnet_stdscaler_roll10,sentimentr_sentiword_stdscaler_roll10,sentimentr_nrc_stdscaler_roll10,sentimentr_lmcd_stdscaler_roll10,syuzhetr_syuzhet_stdscaler_roll10,syuzhetr_bing_stdscaler_roll10,syuzhetr_afinn_stdscaler_roll10,syuzhetr_nrc_stdscaler_roll10,transformer_roberta15lg_stdscaler_roll10,transformer_nlptown_stdscaler_roll10,transformer_yelp_stdscaler_roll10,transformer_hinglish_stdscaler_roll10,transformer_imdb2way_stdscaler_roll10,transformer_huggingface_stdscaler_roll10,transformer_t5imdb50k_stdscaler_roll10,transformer_robertaxml8lang_stdscaler_roll10
2296,2296,"By the end of the lesson, only Hermione Granger had made any difference to her match; Professor McGonagall showed the class how it had gone all silver and pointy and gave Hermione a rare smile.",0.08652782902161855,0.09961446509551193,-0.016556196247909993,-0.0464760412989815,0.03013653560303907,0.08807715229359435,-0.019600638733772588,0.0031367015230438547,-0.061150439744035945,0.017971161260097353,-0.049503322152829425,0.13809733612096906,-0.09245364507899598,0.00035265615291406685,-0.5949057169381574,-0.8310154128848177,-1.7261273245629678,1.3565981521034283,-0.020789778203649318,0.9781269993889676,-0.15103805061841266,0.28144184088539975,1.3282019195327652,0.20510186824476814,1.3079936923677635,1.6697461894528025,-0.919744353357097,0.05300315601617927,-0.6173230645737929,-0.8095140360207645,-0.2892715472625629
2297,2297,"The class everyone had really been looking forward to was Defense Against the Dark Arts, but Quirrell's lessons turned out to be a bit of a joke.",0.08743906337759176,0.10056607996223792,-0.016556196247909993,-0.04295703448612863,0.03149913884802742,0.08830532599768477,-0.019600638733772588,0.0031367015230438543,-0.059174297651038724,0.018952210582253177,-0.04557702523857435,0.13526216819933815,-0.07683946988928973,0.017524054859754775,-0.5949057169381574,-0.8002102686789443,-1.6643290860044642,1.3854954352080586,-0.020789778203649318,0.9877879836760949,-0.15103805061841266,0.28144184088539975,1.3282019195327652,0.20513174255705915,1.3094835273295722,1.7524863029625501,-0.8938493401950335,0.05311160612171466,-0.5711667193421012,-0.8095140360207645,-0.3090636819686382
2298,2298,"His classroom smelled strongly of garlic, which everyone said was to ward off a vampire he'd met in Romania and was afraid would be coming back to get him one of these days.",0.08607221184363197,0.09913865766214895,-0.01868620945347649,-0.04295703448612863,0.033044530333197146,0.08473887736913559,-0.018571659319472144,0.005104485765655583,-0.05881499908867559,0.0189111034499302,-0.04330460075388255,0.13443340213469668,-0.0837763695145374,0.00989532853849576,-0.6198467052173715,-0.7804650037943422,-1.655309802515097,1.3491027004230576,-0.020789778203649318,0.9732965072454042,-0.17257071286394257,0.29351934771026306,1.3053140260984843,0.2051514241714118,1.3068640372784484,1.7260708970642906,-0.8638578729078028,0.05030090727499135,-0.5711568086150673,-0.7873878952144576,-0.31148173468609475
2299,2299,"His turban, he told them, had been given to him by an African prince as a thank-you for getting rid of a troublesome zombie, but they weren't sure they believed this story.",0.08493316889866546,0.10032817624555643,-0.018195407824195535,-0.04217503297216133,0.03283001851414133,0.0830625906584897,-0.01810496407600019,0.0025014754912373004,-0.06043184261930967,0.019874564645818483,-0.045521843761737145,0.13314707695364142,-0.12413064840408053,-0.00969875982744532,-0.6724096142867584,-0.7848426854700714,-1.6917002024427705,1.3193881569004948,-0.020789778203649318,0.985372737604313,-0.17257071286394257,0.29351934771026306,1.2824261326642032,0.20536009296654215,1.2827681004528877,1.7111580236115662,-0.8485764886429662,0.0666303467208771,-0.5143227748946032,-0.8095140360207645,-0.3547203387238806
2300,2300,"For one thing, when Seamus Finnigan asked eagerly to hear how Quirrell had fought off the zombie, Quirrell went pink and started talking about the weather; for another, they had noticed that a funny smell hung around the turban, and the Weasley twins insisted that it was stuffed full of garlic as well, so that Quirrell was protected wherever he went.",0.08402193454269226,0.09937656137883044,-0.0198329350581213,-0.03875377634855437,0.03400983351894832,0.08146040977397573,-0.01810496407600019,0.0025014754912373004,-0.057976635776494936,0.023653557636186495,-0.042890899534698865,0.1304454866133747,-0.1308499195679136,-0.017088153296632193,-0.6875882163834224,-0.7566355409654868,-1.6227201298648435,1.297240243821553,0.010750479816742585,0.975711753317186,-0.19410337510947248,0.29351934771026306,1.2595382392299224,0.2053640665008495,1.2336105909961412,1.711308262785277,-0.8508211723720137,0.06961718242509725,-0.5144233719346296,-0.8095140360207645,-0.35179143464502355
2301,2301,Harry was very relieved to find out that he wasn't miles behind everyone else.,0.08709735049410179,0.10020922438721568,-0.017935832948097714,-0.039926778619505325,0.03479536975774427,0.08121732718724753,-0.01935777388775426,0.0005336912486255718,-0.05646758181456979,0.027580618108155684,-0.04185618613103339,0.12878240776087826,-0.10042480672770429,-0.008413480589094907,-0.6672239847284855,-0.7196410479311562,-1.6417281889126762,1.3269547873441156,0.010750479816742585,0.9841651145684222,-0.17257071286394257,0.26936433406053645,1.2595382392299224,0.20570407225363838,1.209904179755644,1.7516081060436532,-0.8512529819308389,0.13294485619045024,-0.4579118391830805,-0.7652617544081499,-0.37004929035736667
2302,2302,"Lots of people had come from Muggle families and, like him, hadn't had any idea that they were witches and wizards.",0.08630002043262525,0.09937656137883044,-0.017935832948097714,-0.039731278241013496,0.03683625333200066,0.08121732718724753,-0.0198601667066031,-0.0005019559953403461,-0.05646758181456979,0.0238562301144555,-0.04185618613103339,0.13102970010831433,-0.07403203353639089,0.020611480764357492,-0.6672239847284855,-0.7077942329652206,-1.5849827414049313,1.3269547873441156,0.010750479816742585,0.975711753317186,-0.17257071286394257,0.25728682723567314,1.2595382392299224,0.19493110402147693,1.2621211033181357,1.752411217359317,-0.8548802130239859,0.13271146321561988,-0.46407386660392,-0.7652617544081499,-0.35244027382172777
2303,2303,There was so much to learn that even people like Ron didn't have much of a head start.,0.08812248914457166,0.10127979111228241,-0.017935832948097714,-0.04041552956573488,0.03851156042589433,0.08782216788621322,-0.019282399691413644,0.0038013462561519136,-0.05646758181456979,0.023796103264192042,-0.04185618613103339,0.13058023345708886,-0.057293541387045566,0.03901932613279021,-0.6672239847284855,-0.6757339903373938,-1.5958449654552584,1.4349319646840877,0.010750479816742585,0.9950337218914401,-0.17257071286394257,0.26936433406053645,1.3510898129670463,0.14101166721115718,1.20878588323895,1.6882930895866577,-0.8486614250002056,0.19909752427022423,-0.5207790181616605,-0.7652617544081499,-0.33081359778710656
2304,2304,Friday was an important day for Harry and Ron.,0.08561659466564535,0.09866285022878596,-0.021714925031542886,-0.043739036000095925,0.03669727384359831,0.08618298856011414,-0.02041878763874739,0.0018335620135401854,-0.05646758181456979,0.01988233614347158,-0.04185618613103339,0.12884405820993475,-0.05049106714169785,0.046500220643112294,-0.6599189383909978,-0.7016898149363466,-1.6228750054187129,1.40919841513169,0.010750479816742585,0.9684660151018404,-0.21563603735500259,0.24520932041080987,1.3282019195327652,0.14047859234475019,1.1319571395337242,1.6588215333598517,-0.9041244658903423,0.13853176135241202,-0.5773879873179981,-0.8095140360207645,-0.39013991961334454
2305,2305,They finally managed to find their way down to the Great Hall for breakfast without getting lost once.,0.08379412595369896,0.09794913907874148,-0.021714925031542886,-0.043048267996091474,0.03577426876301307,0.08457147968806217,-0.019552221503070098,0.0013971846109012054,-0.055170114783814034,0.023885066461010424,-0.04219516189437324,0.12726479749602684,-0.01704243779699816,0.08328472854679073,-0.6277202609765477,-0.708718055790422,-1.6109856358084438,1.4326898244225654,0.04420397530663116,0.9612202768864953,-0.21563603735500259,0.25728682723567314,1.3282019195327652,0.19468681902755056,1.153590809975469,1.6567125600312969,-0.8232518043543645,0.13766988551786571,-0.5228995020100468,-0.7652617544081499,-0.33145515584473967
2306,2306,"""What have we got today?""",0.08242727441973915,0.09890075394546745,-0.021345427641098185,-0.04373251932081287,0.035978206055777395,0.08457147968806217,-0.019552221503070098,0.004178886256187885,-0.056028439127237074,0.02765056158703358,-0.04424595362593339,0.12572527067676323,-0.022285466060432087,0.09898305412950029,-0.62041521463906,-0.7323544011549857,-1.6228610089227722,1.4069562748701678,0.04420397530663116,0.9708812611736223,-0.19410337510947248,0.25728682723567314,1.3282019195327652,0.2487774235940294,1.048569846462149,1.7164078174675306,-0.7979844781027368,0.20440363305568993,-0.46628607892070223,-0.7652617544081499,-0.3326872216738544
2307,2307,Harry asked Ron as he poured sugar on his porridge.,0.08106042288577936,0.09985236881219343,-0.02336400390942156,-0.04295051780684556,0.035133754599071754,0.08462205208789743,-0.02091318084143822,0.0030767745389111614,-0.05566914056487394,0.030869802233282246,-0.044781050239851454,0.1256824458676027,-0.036965033928283174,0.11178185905524955,-0.6441955139021034,-0.75095491489075,-1.6006643780738254,1.4489797852010269,0.04420397530663116,0.9805422454607493,-0.21563603735500259,0.23313181358594653,1.3510898129670463,0.30275897114623146,1.0509697921085885,1.7924100725159127,-0.8039896925394073,0.26273656191059397,-0.4646707585480839,-0.7210094727955353,-0.33034467909732984
2308,2308,"""Double Potions with the Slytherins,"" said Ron.",0.08379412595369895,0.10270721341237138,-0.021163798797009584,-0.038551759290779475,0.03701299898572976,0.08646935819924872,-0.019381788186777466,0.005760958637291003,-0.05135755781651636,0.031750026599043905,-0.04077129788438592,0.1272385799113077,0.0306505169371612,0.18614080332139596,-0.5968733158673754,-0.7137726460724294,-1.4592862515629133,1.559954960889215,0.04420397530663116,1.0095251983221307,-0.19410337510947248,0.25728682723567314,1.3739777064013274,0.3028417779185952,1.120348457109218,1.7929745004562039,-0.7474380398421079,0.313316619574058,-0.4075983394673064,-0.6767571911829207,-0.28435629002781404
2309,2309,"""Snape's Head of Slytherin House. They say he always favors them -- we' be able to see if it's true.""",0.0864139247271219,0.10544310615420857,-0.017724797642274682,-0.03653810539231367,0.03977446099442013,0.0896195604324573,-0.019381788186777466,0.005760958637291003,-0.04932153262979194,0.02806081485787881,-0.03832404860782453,0.129557399106382,0.057316797673825824,0.21546654951000582,-0.5624514818124814,-0.6144761354195173,-1.5129165258807855,1.6352950795454437,0.04420397530663116,1.0373005281476213,-0.15103805061841266,0.25728682723567314,1.4197534932698894,0.30318539641654263,1.1213185193332773,1.8332638755447301,-0.7146725123793396,0.36016328260531183,-0.4642413085165401,-0.632504909570306,-0.25959247518587525
2310,2310,"""Wish McGonagall favored us, "" said Harry.",0.08402193454269224,0.10056607996223793,-0.018996270458857524,-0.03584733738830922,0.03741936292464535,0.08982154598950258,-0.02128026486765512,0.002469877626876427,-0.04782445528661223,0.02818638589890522,-0.0378578616499213,0.1196965070463728,0.06468035944791545,0.2135567321811355,-0.5542286814832281,-0.5835534932813613,-1.4839394588406578,1.6664657284652742,0.04420397530663116,0.9877879836760947,-0.17257071286394257,0.19689929311135668,1.4197534932698894,0.35494395537767864,1.1959551233591637,1.8098371448829793,-0.7133009294654808,0.4200765810330774,-0.4114091259153021,-0.5882526279576915,-0.2624865809464546
2311,2311,"Professor McGonagall was head of Gryffindor House, but it hadn't stopped her from giving them a huge pile of homework the day before.",0.08481926460416879,0.10377778013743812,-0.01810362519991928,-0.03444625134245113,0.03459143246497994,0.08820504510518604,-0.01942497518684975,0.005372522821958179,-0.04722562434934034,0.027797811016250205,-0.036362583808816656,0.11821236705145237,0.08657246825106232,0.2572262599619102,-0.5365453823392501,-0.6282547974398345,-1.4623223894336739,1.6429743191743988,0.0960299076685366,1.0203938056451487,-0.17257071286394257,0.22105430676108326,1.3968655998356083,0.35407406685261417,1.1368491808797352,1.7666783212474768,-0.7024207805367761,0.4195036747137049,-0.4682292853012996,-0.5882526279576915,-0.26438789353393033
2312,2312,"Just then, the mail arrived.",0.08538878607665204,0.10437253942914186,-0.01810362519991928,-0.03246518084040062,0.0397321628892542,0.08981178673730779,-0.01942497518684975,0.005372522821958179,-0.04602796247479657,0.027253601667437063,-0.03567959729751265,0.11683410875889944,0.08220817360896558,0.25242670811475415,-0.5365453823392501,-0.6762248854909919,-1.5014608224524895,1.6199575327337905,0.0960299076685366,1.0264319208246033,-0.17257071286394257,0.22105430676108326,1.4197534932698894,0.35390669628090926,1.1128067249219546,1.7263645356005581,-0.7801274614659479,0.4195135153893926,-0.46819898249740455,-0.5882526279576915,-0.3081061158676168
2313,2313,"Harry had gotten used to this by now, but it had given him a bit of a shock on the first morning, when about a hundred owls had suddenly streamed into the Great Hall during breakfast, circling the tables until they saw their owners, and dropping letters and packages onto their laps.",0.06955608914161772,0.08843299041148169,-0.025927834484929982,-0.04478822136466874,0.03271067743170888,0.07501279342993725,-0.024512738491765593,7.061909850930298e-05,-0.04864951124463127,0.023346378965792895,-0.039689349652978184,0.10634299592282048,0.0012208197374613684,0.17409449642944758,-0.5894532081644294,-0.7561929928596326,-1.6030228045815582,1.4426350544164959,0.059383439454117955,0.8646104340152236,-0.3017666863371222,0.06404671803786038,1.1450987720585173,0.2998248897924291,1.0370851159583154,1.6351678084756385,-0.7955075081835021,0.41307415768265415,-0.5249580630345527,-0.632504909570306,-0.34185735524408
2314,2314,Hedwig hadn't brought Harry anything so far.,0.06784752472416797,0.08664871253637048,-0.02773602925354215,-0.04560932295433442,0.03076043265423663,0.07336021613655706,-0.025689165079713926,-0.003045039285625934,-0.05074541952508287,0.020450678037628553,-0.04103611329881247,0.10812160735612078,-0.014656634195493413,0.15663356182228363,-0.6085820729618391,-0.8160502002794623,-1.6218392735037295,1.4147231009879924,0.019634763818164532,0.8464960884768604,-0.32329934858265214,0.03989170438813378,1.1222108786242364,0.24579917711827032,0.9542221848966788,1.5725240857121332,-0.8782219106355348,0.4160292519904575,-0.582123599554779,-0.6103787687639984,-0.37836531941735574
2315,2315,She sometimes flew in to nibble his ear and have a bit of toast before going off to sleep in the owlery with the other school owls.,0.0713785578535641,0.09033622014493366,-0.02478813230704681,-0.04287231765544885,0.03192816248613907,0.0752310913304277,-0.020955307593787467,-9.063896788412842e-05,-0.0421222540283677,0.02046969775556904,-0.03301660858788139,0.108572290453167,0.05805362323784128,0.23659531486370744,-0.5630462666718474,-0.768147647873372,-1.5651681906353496,1.4811668402248188,0.019634763818164532,0.8839324025894779,-0.3017666863371222,0.08820173168758698,1.1450987720585173,0.245782443296877,0.8695936174591289,1.5252204554602862,-0.7957821100238408,0.4166103655617797,-0.5821223028401059,-0.632504909570306,-0.37527104829476365
2316,2316,"This morning, however, she fluttered down between the marmalade and the sugar bowl and dropped a note onto Harry's plate.",0.07308712227101385,0.09212049802004488,-0.02250377335255046,-0.04381071947220962,0.03345693685856503,0.07877784377895455,-0.019341154253786737,0.0025063786081208853,-0.036373477030557586,0.021199400482575913,-0.02900685623241585,0.1093739763767493,0.04879555622827313,0.26204878229706047,-0.5644405103023062,-0.7069625035998053,-1.5998719996849775,1.4748723360762597,0.019634763818164532,0.9020467481278411,-0.2802340240915923,0.11235674533731357,1.1908745589270793,0.2458741743425464,0.809526879782618,1.5252985322292691,-0.7092892276367577,0.407647081227432,-0.5253122147755805,-0.6103787687639984,-0.31491647480622487
