,sent_clean
4179,yes  so do i  but  oh dear  dear  how dreadful it all seems 
4180,and in the autumn there began that anti pauline movement  you  and frieda  and meg  and mrs  wilcox  all obsessed with the idea that i might yet marry paul 
4181,you yet may  said frieda despondently 
4182,helen shook her head 
4183,the great wilcox peril will never return 
4184,if i m certain of anything it s of that 
4185,one is certain of nothing but the truth of one s own emotions 
4186,the remark fell damply on the conversation 
4187,but helen slipped her arm round her cousin  somehow liking her the better for making it 
4188,it was not an original remark  nor had frieda appropriated it passionately  for she had a patriotic rather than a philosophic mind 
4189,yet it betrayed that interest in the universal which the average teuton possesses and the average englishman does not 
4190,it was  however illogically  the good  the beautiful  the true  as opposed to the respectable  the pretty  the adequate 
4191,it was a landscape of bocklin s beside a landscape of leader s  strident and ill considered  but quivering into supernatural life 
4192,it sharpened idealism  stirred the soul 
4193,it may have been a bad preparation for what followed 
4194,look  cried aunt juley  hurrying away from generalities over the narrow summit of the down 
4195,stand where i stand  and you will see the pony cart coming 
4196,i see the pony cart coming 
4197,they stood and saw the pony cart coming 
4198,margaret and tibby were presently seen coming in it 
4199,leaving the outskirts of swanage  it drove for a little through the budding lanes  and then began the ascent 
4200,have you got the house 
4201,they shouted  long before she could possibly hear 
4202,helen ran down to meet her 
4203,the highroad passed over a saddle  and a track went thence at right angles alone the ridge of the down 
4204,have you got the house 
4205,margaret shook her head 
4206,oh  what a nuisance 
4207,so we re as we were 
4208,not exactly 
4209,she got out  looking tired 
4210,some mystery  said tibby 
4211,we are to be enlightened presently 
4212,margaret came close up to her and whispered that she had had a proposal of marriage from mr  wilcox 
4213,helen was amused 
4214,she opened the gate on to the downs so that her brother might lead the pony through 
4215,it s just like a widower  she remarked 
4216,they ve cheek enough for anything  and invariably select one of their first wife s friends 
4217,margaret s face flashed despair 
4218,that type   she broke off with a cry 
4219,meg  not anything wrong with you 
4220,wait one minute  said margaret  whispering always 
4221,but you ve never conceivably  you ve never   she pulled herself together 
4222,tibby  hurry up through  i can t hold this gate indefinitely 
4223,aunt juley 
4224,i say  aunt juley  make the tea  will you  and frieda  we ve got to talk houses  and will come on afterwards 
4225,and then  turning her face to her sister s  she burst into tears 
4226,margaret was stupefied 
4227,she heard herself saying  oh  really   she felt herself touched with a hand that trembled 
4228,don t  sobbed helen  don t  don t  meg  don t 
4229,she seemed incapable of saying any other word 
4230,margaret  trembling herself  led her forward up the road  till they strayed through another gate on to the down 
4231,don t  don t do such a thing 
4232,i tell you not to  don t  i know  don t 
4233,what do you know 
4234,panic and emptiness  sobbed helen 
4235,don t 
4236,then margaret thought  helen is a little selfish 
4237,i have never behaved like this when there has seemed a chance of her marrying 
4238,she said  but we would still see each other very  often  and you  
4239,it s not a thing like that  sobbed helen 
4240,and she broke right away and wandered distractedly upwards  stretching her hands towards the view and crying 
4241,what s happened to you 
4242,called margaret  following through the wind that gathers at sundown on the northern slopes of hills 
4243,but it s stupid 
4244,and suddenly stupidity seized her  and the immense landscape was blurred 
4245,but helen turned back 
4246,i don t know what s happened to either of us  said margaret  wiping her eyes 
4247,we must both have gone mad 
4248,then helen wiped hers  and they even laughed a little 
4249,look here  sit down 
4250,all right  i ll sit down if you ll sit down 
4251,there 
4252, one kiss  
4253,now  whatever  whatever is the matter 
4254,i do mean what i said 
4255,don t  it wouldn t do 
4256,oh  helen  stop saying don t  
4257,it s ignorant 
4258,it s as if your head wasn t out of the slime 
4259,don t is probably what mrs  bast says all the day to mr  bast 
4260,helen was silent 
4261,well 
4262,tell me about it first  and meanwhile perhaps i ll have got my head out of the slime 
4263,that s better 
4264,well  where shall i begin 
4265,when i arrived at waterloo  no  i ll go back before that  because i m anxious you should know everything from the first  the first was about ten days ago  it was the day mr  bast came to tea and lost his temper  i was defending him  and mr  wilcox became jealous about me  however slightly  i thought it was the involuntary thing  which men can t help any more than we can  you know  at least  i know in my own case  when a man has said to me  so and so s a pretty girl  i am seized with a momentary sourness against so and so  and long to tweak her ear 
